district_nces_code,polygon_area,district_name,cbsa_title,median_sale_price,median_sale_price_per_sqft,total_sales
2733840,144863164.992866,St. Paul Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",15e4,108.46867749419954,11203
2733870,303881989.285144,St. Peter Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",155e3,83.01158301158301,204
2738190,394550696.172019,Stillwater Area Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",26e4,126.6,3013
2741460,258719357.248146,Waconia Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",234900.0,113.8353765323993,1166
2741910,256110344.315303,Watertown-Mayer Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",2e5,103.59884836852207,514
2742160,110444852.660953,Wayzata Public School District,"Minneapolis-St. Paul-Bloomington, MN-WI",32e4,136.27911881884228,3678
2742270,69678096.5654595,West St. Paul-Mendota Hts.-Eagan,"Minneapolis-St. Paul-Bloomington, MN-WI",179070.0,110.69651741293532,1791
2742360,118688440.61697,White Bear Lake School District,"Minneapolis-St. Paul-Bloomington, MN-WI",19e4,113.63636363636364,3321
2791451,518531226.543172,Janesville-Waldorf-Pemberton Public Schools,"Minneapolis-St. Paul-Bloomington, MN-WI",117500.0,69.32021466905188,84
3300017,211034495.05156,Exeter Region Coop School District,"Boston-Cambridge-Newton, MA-NH",292900.0,151.1578947368421,1769
3300049,326273987.236799,Prospect Mountain School District,"Boston-Cambridge-Newton, MA-NH",189900.0,120.64873417721519,673
3300616,88736607.9533879,Milton School District,"Boston-Cambridge-Newton, MA-NH",179e3,102.08333333333333,218
3301380,52814207.1745554,Allenstown School District,"Boston-Cambridge-Newton, MA-NH",162e3,108.09294871794872,148
3301440,212499954.021913,Alton School District,"Boston-Cambridge-Newton, MA-NH",26e4,134.67261904761904,370
3301590,74122737.3100671,Auburn School District,"Boston-Cambridge-Newton, MA-NH",294900.0,137.4716553287982,237
3301620,113774033.214886,Barnstead School District,"Boston-Cambridge-Newton, MA-NH",159900.0,110.74561403508773,303
3301650,125432290.690847,Barrington School District,"Boston-Cambridge-Newton, MA-NH",258500.0,129.6928327645051,447
3302010,43902848.2799318,Brentwood School District,"Boston-Cambridge-Newton, MA-NH",315e3,146.25228519195613,168
3302070,52061532.0054788,Brookline School District,"Boston-Cambridge-Newton, MA-NH",305e3,124.7584541062802,253
3302130,79044846.0759085,Candia School District,"Boston-Cambridge-Newton, MA-NH",247500.0,128.7085514834206,124
3302250,67369460.0064183,Chester School District,"Boston-Cambridge-Newton, MA-NH",29e4,127.21311475409836,292
3302580,134980961.731048,Deerfield School District,"Boston-Cambridge-Newton, MA-NH",259e3,125.12293249888243,234
3302610,94922454.6919727,Derry School District,"Boston-Cambridge-Newton, MA-NH",214e3,122.9706390328152,1455
3302640,75062963.436717,Dover School District,"Boston-Cambridge-Newton, MA-NH",225e3,137.32394366197184,1392
3302790,26013597.2185359,East Kingston School District,"Boston-Cambridge-Newton, MA-NH",33e4,138.48425196850394,122
3302880,67823212.4413383,Epping School District,"Boston-Cambridge-Newton, MA-NH",23e4,136.2781954887218,415
3302910,89082179.0708391,Epsom School District,"Boston-Cambridge-Newton, MA-NH",21e4,118.86612672701287,176
3302970,51540049.5953782,Exeter School District,"Boston-Cambridge-Newton, MA-NH",259e3,153.84615384615384,831
3303000,97037147.2608413,Farmington School District,"Boston-Cambridge-Newton, MA-NH",157e3,99.85315712187959,256
3303150,44949297.6739912,Fremont School District,"Boston-Cambridge-Newton, MA-NH",234100.0,132.63665594855306,269
3303276,61962895.4418117,Mason School District,"Boston-Cambridge-Newton, MA-NH",236500.0,108.84786760025462,73
3303330,752219489.441061,Governor Wentworth Reg School District,"Boston-Cambridge-Newton, MA-NH",196e3,112.5,1183
3303420,34436764.3938789,Greenland School District,"Boston-Cambridge-Newton, MA-NH",405e3,189.52324896998235,238
3303480,35966402.0060488,Hampstead School District,"Boston-Cambridge-Newton, MA-NH",294e3,133.3711691259932,432
3303510,37638129.571441,Hampton School District,"Boston-Cambridge-Newton, MA-NH",282e3,203.125,1180
3303540,32462870.184057,Hampton Falls School District,"Boston-Cambridge-Newton, MA-NH",42e4,160.97530241935485,108
3303840,83558767.1853966,Hollis School District,"Boston-Cambridge-Newton, MA-NH",412e3,147.58269720101782,329
3303850,135620299.190875,Hollis/Brookline Coop School District,"Boston-Cambridge-Newton, MA-NH",35e4,136.46449704142012,582
3303870,96909643.2843294,Hooksett School District,"Boston-Cambridge-Newton, MA-NH",21e4,122.61146496815287,665
3303930,75630156.5543388,Hudson School District,"Boston-Cambridge-Newton, MA-NH",25e4,135.63659628918745,1080
3304080,30804574.7546076,Kensington School District,"Boston-Cambridge-Newton, MA-NH",34e4,151.42335766423358,66
3304350,39561618.1537473,Litchfield School District,"Boston-Cambridge-Newton, MA-NH",275674.0,142.91632145816072,306
3304410,108488078.389867,Londonderry School District,"Boston-Cambridge-Newton, MA-NH",25e4,132.28699551569505,1432
3304590,90725259.540748,Manchester School District,"Boston-Cambridge-Newton, MA-NH",182700.0,120.54507337526205,4104
3304670,103225905.392838,Mascenic Regional School District,"Boston-Cambridge-Newton, MA-NH",190900.0,101.84287099903007,298
3304980,82452678.1820554,Nashua School District,"Boston-Cambridge-Newton, MA-NH",219e3,128.4740429994756,3264
3305070,5574553.48988887,New Castle School District,"Boston-Cambridge-Newton, MA-NH",78e4,335.4572713643178,54
3305190,18762027.2060204,Newfields School District,"Boston-Cambridge-Newton, MA-NH",33e4,154.12254160363085,84
3305250,29386422.5726332,Newington School District,"Boston-Cambridge-Newton, MA-NH",645e3,203.5623409669211,22
3305280,36626878.1862142,Newmarket School District,"Boston-Cambridge-Newton, MA-NH",231e3,131.72966781214203,457
3305370,37259108.30331,North Hampton School District,"Boston-Cambridge-Newton, MA-NH",45e4,189.51612903225808,192
3305430,77766639.166287,Northwood School District,"Boston-Cambridge-Newton, MA-NH",195910.0,120.1923076923077,248
3305460,125257716.642947,Nottingham School District,"Boston-Cambridge-Newton, MA-NH",266e3,133.08890925756188,261
3305520,147763398.562375,Oyster River Coop School District,"Boston-Cambridge-Newton, MA-NH",292500.0,133.92857142857142,516
3305550,69638409.2070107,Pelham School District,"Boston-Cambridge-Newton, MA-NH",331500.0,146.58753709198814,581
3305730,62375714.919714,Pittsfield School District,"Boston-Cambridge-Newton, MA-NH",139e3,83.80281690140845,169
3305820,46463921.3154201,Portsmouth School District,"Boston-Cambridge-Newton, MA-NH",315e3,222.0795892169448,1052
3305880,76431587.6353856,Raymond School District,"Boston-Cambridge-Newton, MA-NH",204e3,122.56493506493507,513
3305940,118310429.365086,Rochester School District,"Boston-Cambridge-Newton, MA-NH",157e3,102.54306808859721,1130
3305970,19618362.5705561,Rollinsford School District,"Boston-Cambridge-Newton, MA-NH",18e4,120.82514734774067,111
3306030,33314448.4709163,Rye School District,"Boston-Cambridge-Newton, MA-NH",605e3,284.92347769456205,287
3306060,66739915.7669317,Salem School District,"Boston-Cambridge-Newton, MA-NH",28e4,151.85601799775029,1257
3306080,80003651.4353627,Sanborn Regional School District,"Boston-Cambridge-Newton, MA-NH",265e3,137.82866836301952,586
3306150,24980234.381089,Seabrook School District,"Boston-Cambridge-Newton, MA-NH",314e3,164.02116402116403,278
3306240,25821756.0798847,Somersworth School District,"Boston-Cambridge-Newton, MA-NH",167500.0,101.31108462455303,472
3306270,20737724.748146,South Hampton School District,"Boston-Cambridge-Newton, MA-NH",345e3,138.66559485530547,33
3306420,132945926.258164,Strafford School District,"Boston-Cambridge-Newton, MA-NH",24e4,128.16239316239316,137
3306480,39986242.5674861,Stratham School District,"Boston-Cambridge-Newton, MA-NH",33e4,152.20074043603455,498
3306720,124807745.523265,Timberlane Regional School District,"Boston-Cambridge-Newton, MA-NH",25e4,136.3255033557047,1274
3306780,115555709.182475,Wakefield School District,"Boston-Cambridge-Newton, MA-NH",169e3,115.9090909090909,388
3307170,72043678.3454172,Windham School District,"Boston-Cambridge-Newton, MA-NH",387500.0,153.53368560105682,870
3307230,115439937.616602,Winnacunnet Coop School District,"Boston-Cambridge-Newton, MA-NH",355e3,169.02173913043478,611
3307360,272379367.566123,Pinkerton School District,"Boston-Cambridge-Newton, MA-NH",235e3,126.60443407234538,2416
3400004,30463053.4627868,School Districtof The Chathams,"New York-Newark-Jersey City, NY-NJ-PA",675e3,285.53299492385787,9
3400009,61288279.1343505,Somerset Hills Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",625e3,228.4843869002285,5
3400690,71498395.3001843,Alexandria Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",485e3,145.0358851674641,5
3400720,53649707.7199694,Allamuchy Township School District,"New York-Newark-Jersey City, NY-NJ-PA",25e4,147.3187978786093,5
3400750,8087227.45098546,Allendale School District,"New York-Newark-Jersey City, NY-NJ-PA",6e5,294.6478873239437,280
3400870,23878279.1705648,Alpine Public School District,"New York-Newark-Jersey City, NY-NJ-PA",23e5,498.49447975911676,43
3400900,56747683.9699874,Andover Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",244e3,108.04020100502512,11
3400930,4145934.76444032,Asbury Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",225e3,189.07563025210084,637
3401020,3747417.99471771,Atlantic Highlands,"New York-Newark-Jersey City, NY-NJ-PA",33e4,208.29166666666666,209
3401140,1400682.54725302,Avon Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",619900.0,430.4966308959321,97
3401200,202507572.209053,Bass River Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",168e3,89.28571428571429,32
3401230,1812168.03972698,Bay Head Schools,"New York-Newark-Jersey City, NY-NJ-PA",85e4,448.0662983425414,95
3401260,19589795.651238,Bayonne Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",272e3,164.19077404222048,1155
3401290,3799457.58545841,Beach Haven Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",575e3,421.4440656956926,235
3401320,68026009.4955976,Bedminster Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",32e4,284.61538461538464,10
3401350,8481610.08030694,Belleville Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",247500.0,166.78200692041523,572
3401410,4261190.79185135,Belmar Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",4e5,285.1782363977486,256
3401500,7464658.43315409,Bergenfield Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",32e4,218.34061135371178,667
3401530,16243417.4402028,Berkeley Heights Schools,"New York-Newark-Jersey City, NY-NJ-PA",688e3,283.3333333333333,12
3401560,115388603.50169,Berkeley Township,"New York-Newark-Jersey City, NY-NJ-PA",152500.0,115.0,3460
3401650,62200901.7801405,Bernards Township Schools,"New York-Newark-Jersey City, NY-NJ-PA",54e4,259.90675990675993,15
3401710,53879237.9479566,Bethlehem Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",39e4,150.0,5
3401800,180124744.696555,Blairstown Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",4e5,102.6167265264238,2
3401830,14520452.857526,Bloomfield Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",295005.0,196.48829431438128,847
3401860,23710155.4169003,Bloomingdale Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",279e3,195.03546099290782,214
3401890,2353648.85053237,Bloomsbury Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",19e4,102.37068965517241,1
3401920,2093711.96083372,Bogota Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",299e3,186.875,183
3401950,6482202.79743321,Boonton Town Schools,"New York-Newark-Jersey City, NY-NJ-PA",369e3,191.57340355497038,24
3401980,22196168.999138,Boonton Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",507600.0,205.5244985202236,14
3402100,4167628.25469695,Bound Brook Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",245e3,130.31914893617022,15
3402130,1637943.48581043,Bradley Beach Elementary School,"New York-Newark-Jersey City, NY-NJ-PA",39e4,320.0301204819277,226
3402160,52458463.4020176,Branchburg Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",437e3,188.9279437609842,14
3402220,78431101.9017584,Brick Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",211e3,150.27322404371586,3550
3402280,89628194.0725004,Bridgewater-Raritan Regio Schools,"New York-Newark-Jersey City, NY-NJ-PA",37e4,217.0731707317073,80
3402310,6143810.1058601,Brielle Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",46e4,259.89604158336664,223
3402520,5402817.38008591,Butler Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",32e4,201.19225037257823,190
3402550,57454460.7170004,Byram Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",215e3,147.72727272727272,8
3402580,16089691.7764733,Caldwell-West Caldwell Schools,"New York-Newark-Jersey City, NY-NJ-PA",438500.0,250.8641975308642,363
3402610,2514389.07585408,Califon Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",34e4,186.40350877192984,1
3402790,10975698.3906071,Carlstadt Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",339e3,208.84520884520884,109
3402800,21456514.9594276,Carlstadt-East Rutherford Schools,"New York-Newark-Jersey City, NY-NJ-PA",327500.0,207.39064856711914,269
3402820,12834596.5362709,Carteret Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",221e3,146.2196861626248,485
3402850,11338318.8272603,Cedar Grove Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",431e3,246.30541871921181,252
3402910,121245892.45226,Central Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",157e3,117.99410029498524,3929
3403060,80087573.4836972,Chester Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",58e4,224.06847935548842,3
3403150,11594472.3967961,Clark Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",45e4,281.6666666666667,28
3403270,2489862.0271856,Cliffside Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",385e3,248.3343428225318,771
3403300,29099159.4557767,Clifton Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",3e5,207.83956244302644,1830
3403330,7609337.31989372,Clinton Town Schools,"New York-Newark-Jersey City, NY-NJ-PA",3e5,163.9851485148515,5
3403360,87498132.1874243,Clinton Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",392500.0,146.67414050822123,5
3403390,8524959.69213646,Closter Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",58e4,277.45496804183614,338
3403450,82580343.3118733,Colts Neck Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",62e4,222.14285714285714,355
3403540,26892656.2869814,Cranbury Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",6e5,233.19615912208505,152
3403570,12592551.1963039,Cranford Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",38e4,243.4135166093929,21
3403600,5270744.43243093,Cresskill Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",615e3,310.6060606060606,286
3403630,3410971.20050192,Deal Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",875e3,433.6842105263158,16
3403720,95814952.9481076,Delaware Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",49e4,185.71428571428572,45
3403750,232884117.26408,Delaware Valley Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",325e3,152.2615315718764,53
3403810,5469445.06824943,Demarest Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",907500.0,380.5073431241656,179
3403870,32860586.259751,Denville Township Board Of Education,"New York-Newark-Jersey City, NY-NJ-PA",374e3,225.51546391752578,100
3403930,7431866.52320132,Dover Town Schools,"New York-Newark-Jersey City, NY-NJ-PA",240500.0,164.69594594594594,11
3403990,5135218.30043244,Dumont Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",34e4,224.64312546957174,492
3404020,2705355.08538689,Dunellen Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",24e4,173.7106017191977,184
3404050,41992148.0774027,Eagleswood Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",225e3,121.62162162162163,52
3404080,73886068.2250963,East Amwell Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",425e3,174.75328947368422,52
3404110,57494754.5631572,East Brunswick Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",244500.0,172.16294859359846,1618
3404170,21048363.6554452,East Hanover Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",415e3,238.0,17
3404200,304229.404698887,East Newark Schools,"New York-Newark-Jersey City, NY-NJ-PA",252500.0,86.59003831417624,20
3404230,9967625.22462805,East Orange School District,"New York-Newark-Jersey City, NY-NJ-PA",94e3,50.0,267
3404290,10480816.5688205,East Rutherford Schools,"New York-Newark-Jersey City, NY-NJ-PA",32e4,207.01892744479494,160
3404320,40026323.2062973,East Windsor Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",283500.0,154.77214101461738,860
3404410,15197176.5413095,Eatontown Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",257500.0,174.5586034912718,435
3404440,2476210.85788417,Edgewater Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",558e3,373.9406779661017,641
3404500,79452861.6358187,Edison Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",28e4,219.78021978021977,2577
3404590,32334690.7640243,Elizabeth Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",2e5,103.32950631458094,63
3404660,7144596.12156968,Elmwood Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",315e3,201.59313725490196,487
3404710,6207375.60904203,Emerson Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",45e4,259.4594594594595,228
3404740,12770873.1964438,Englewood City Schools,"New York-Newark-Jersey City, NY-NJ-PA",337e3,227.27272727272728,675
3404770,5328003.96854097,Englewood Cliffs Schools,"New York-Newark-Jersey City, NY-NJ-PA",1162e3,383.1845238095238,185
3404830,3667554.0205143,Essex Fells Schools,"New York-Newark-Jersey City, NY-NJ-PA",755e3,294.6914700544465,62
3404950,5464019.47165923,Fair Haven Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",625e3,304.51306413301666,291
3404980,13203342.3960964,Fair Lawn Schools,"New York-Newark-Jersey City, NY-NJ-PA",371e3,248.9406779661017,985
3405010,27099496.3270556,Fairfield Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",425e3,194.1747572815534,73
3405070,2182652.96562886,Fairview Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",35e4,200.89285714285714,193
3405130,1350910.11290575,Farmingdale Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",25e4,132.8125,32
3405190,100284559.446998,Flemington-Raritan Regional School District,"New York-Newark-Jersey City, NY-NJ-PA",401500.0,173.68421052631578,54
3405250,19519689.5099841,Florham Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",43e4,260.989010989011,7
3405310,6540845.35248597,Fort Lee Schools,"New York-Newark-Jersey City, NY-NJ-PA",275e3,242.5742574257426,1655
3405340,93213665.9646186,Frankford Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",25e4,130.47530288909599,6
3405370,25473718.5697955,Franklin Lakes Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",95e4,285.55431131019037,326
3405400,11275771.560742,Franklin Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",132e3,119.9294532627866,11
3405460,59495310.1080042,Franklin Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",335e3,181.07908351810792,10
3405490,121188101.090162,Franklin Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",283500.0,167.8832116788321,941
3405520,62415102.1402012,Franklin Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",22e4,109.45273631840796,2
3405550,46668396.8562125,Fredon Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",33e4,143.67816091954023,7
3405580,5069165.50231948,Freehold Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",205e3,144.28783382789317,307
3405610,505951659.846147,Freehold Regional High Sc Schools,"New York-Newark-Jersey City, NY-NJ-PA",321e3,171.88459177409453,7036
3405640,100186258.043937,Freehold Township Elementary And Middle Schools,"New York-Newark-Jersey City, NY-NJ-PA",305e3,172.87234042553192,1281
3405670,60958307.9608458,Frelinghuysen Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",24e4,89.58566629339306,2
3405700,3516411.01188851,Frenchtown Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",3e5,152.27272727272728,15
3405730,273529646.954226,Galloway Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",16e4,98.33333333333333,1318
3405760,5587081.56231488,Garfield Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",305e3,180.04722550177095,465
3405790,1718921.68069918,Garwood Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",434e3,197.27272727272728,8
3405940,3266430.99728122,Glen Ridge Schools,"New York-Newark-Jersey City, NY-NJ-PA",61e4,295.1388888888889,365
3405970,7076298.31284949,Glen Rock Schools,"New York-Newark-Jersey City, NY-NJ-PA",594500.0,327.3478835978836,448
3406060,742934290.782456,Greater Egg Harbor Region Schools,"New York-Newark-Jersey City, NY-NJ-PA",148500.0,96.15384615384616,2518
3406090,42047837.9484045,Green Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",505e3,149.94061757719714,8
3406120,11578840.671518,Green Brook Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",25e4,201.19352088661552,13
3406210,27289740.4184596,Greenwich Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",332500.0,127.74053270520022,8
3406240,501629.806101539,Guttenberg Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",245e3,212.69633507853402,493
3406270,11217208.5063196,Hackensack Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",201e3,187.5,929
3406300,9612101.36670529,Hackettstown Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",92e3,101.76991150442478,1
3406450,2990553.63539631,Haledon Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",249900.0,141.29615674453655,181
3406480,3012386.09103306,Hamburg Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",140900.0,83.88157894736842,9
3406540,104488122.59524,Hamilton Township,"New York-Newark-Jersey City, NY-NJ-PA",196e3,146.3963963963964,2831
3406630,65690248.4942258,Hampton Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",195e3,128.43295638126008,7
3406660,68252249.8799754,Hanover Park Regional Hig Schools,"New York-Newark-Jersey City, NY-NJ-PA",43e4,246.2803445575568,48
3406690,27747118.2772866,Hanover Township Board Of Education,"New York-Newark-Jersey City, NY-NJ-PA",442900.0,241.62927166033828,24
3406720,52847543.0878213,Harding Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",945e3,NA,1
3406780,85085436.0562782,Hardyston Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",249900.0,128.96825396825398,30
3406840,5325175.20955141,Harrington Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",599e3,239.58333333333334,175
3406870,3395655.92512807,Harrison Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",358e3,269.38775510204084,163
3406930,3918926.45733759,Hasbrouck Heights Schools,"New York-Newark-Jersey City, NY-NJ-PA",395e3,229.46068548387098,284
3406960,6093727.30784952,Haworth Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",59e4,291.2621359223301,127
3406990,8702207.78515217,Hawthorne Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",33e4,217.8030303030303,565
3407050,6295742.74700437,Henry Hudson Regional School,"New York-Newark-Jersey City, NY-NJ-PA",237500.0,183.73071528751754,503
3407110,6289003.45387269,High Bridge Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",89900.0,104.05092592592592,2
3407140,316058189.360785,High Point Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",235e3,123.43470483005366,32
3407170,4477670.92479689,Highland Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",242e3,178.74875868917576,303
3407200,2548324.75228667,Highlands Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",195e3,162.41299303944317,294
3407230,144252209.424677,Hillsborough Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",47e4,193.49529780564262,159
3407260,7752625.01816248,Hillsdale Board Of Education,"New York-Newark-Jersey City, NY-NJ-PA",497e3,270.8039492242595,377
3407290,6965716.84282239,Hillside Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",17e4,134.69387755102042,22
3407320,4524627.0277603,Ho-Ho-Kus Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",785e3,326.20922384701913,160
3407350,3370041.93623531,Hoboken Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",6e5,598.6316989737742,3207
3407380,62145640.9968624,Holland Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",365e3,165.61514195583595,10
3407410,46863373.1099754,Holmdel Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",585e3,217.4780526735834,586
3407440,31870222.0221764,Hopatcong Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",208e3,162.5,19
3407530,156682884.59302,Hopewell Valley Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",425e3,197.3684210526316,997
3407560,158366392.87569,Howell Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",27e4,157.63546798029557,2024
3407590,394257201.1187,Hunterdon Central Regiona Schools,"New York-Newark-Jersey City, NY-NJ-PA",445e3,177.2966647162083,167
3407680,7346218.96337306,Irvington Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",66e3,36.148648648648646,190
3407710,2355494.46782043,Island Heights Schools,"New York-Newark-Jersey City, NY-NJ-PA",26e4,185.0,65
3407740,260334294.423007,Jackson Township School District,"New York-Newark-Jersey City, NY-NJ-PA",285e3,150.93588211867782,2407
3407770,2260711.44428989,Jamesburg Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",227e3,152.39477503628447,168
3407800,110925048.903523,Jefferson Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",31e4,180.71476736345247,77
3407830,39994299.653293,Jersey City Schools,"New York-Newark-Jersey City, NY-NJ-PA",374900.0,473.1437598736177,6187
3407860,3868908.57118374,Keansburg Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",115e3,91.89842805320436,322
3407890,27654546.4443124,Kearny Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",29e4,163.38189088831763,567
3407920,5620102.88132883,Kenilworth Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",355500.0,260.63049853372434,8
3407950,3802157.42018029,Keyport Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",215e3,144.29268292682926,208
3408010,92551357.7303362,Kingwood Township School,"New York-Newark-Jersey City, NY-NJ-PA",41e4,157.46124031007753,19
3408040,49782428.2656454,Kinnelon Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",556e3,212.9916040653999,219
3408060,361560010.179933,Kittatinny Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",28e4,128.2051282051282,21
3408100,221506867.15343,Lacey Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",22e4,146.07425441265977,1298
3408130,46702467.8168758,Lafayette Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",245e3,124.84774665042632,6
3408160,2606987.67795828,Lakehurst Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",155e3,119.96779388083736,60
3408190,96802041.5683579,Lakeland Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",285e3,169.4473409801877,757
3408220,64631550.7989078,Lakewood Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",205e3,126.72413793103448,2468
