district_fips,district_name,percent_under_30,total_population,percent_drive_alone,mean_commute_time
1736360,"Silvis School District 34, Illinois",0.824501907587961,5356.0,0.8173553719008264,17.359050445103858
1736450,"Skokie School District 68, Illinois",0.5207126948775056,20531.0,0.7025032092426188,30.84187082405345
1736480,"Skokie School District 69, Illinois",0.4808332306175274,18453.0,0.7237464522232734,30.813509182793048
1736510,"Smithton Community Consolidated School District 130, Illinois",0.3914949583516002,4686.0,0.8672758920800696,31.091626479614206
1736570,"Somonauk Community Unit School District 432, Illinois",0.486652977412731,5100.0,0.8130952380952381,30.229979466119097
1736600,"South Beloit Community Unit School District 320, Illinois",0.7250936329588015,6355.0,0.862909090909091,19.822097378277153
1736610,"Southeastern Community Unit School District 337, Illinois",0.5164359861591695,2883.0,0.7776898734177216,30.19463667820069
1736640,"South Fork School District 14, Illinois",0.5377821393523062,2533.0,0.8516377649325626,27.09028459273798
1736720,"South Holland School District 150, Illinois",0.4077110569465987,10167.0,0.7509079256569109,33.96631952138267
1736750,"South Holland School District 151, Illinois",0.42744167655199683,13721.0,0.7771306542418948,34.536378015025704
1736780,"South Pekin School District 137, Illinois",0.6745098039215687,1771.0,0.8372093023255814,23.326797385620914
1736810,"Burbank School District 111, Illinois",0.47691815345227617,30039.0,0.7907933243692161,31.168493479478357
1736840,"South Wilmington Consolidated School District 74, Illinois",0.3918918918918919,1037.0,0.8021052631578948,33.75
1736900,"Sparta Community Unit School District 140, Illinois",0.7127690100430416,8162.0,0.8530577576443941,24.925394548063128
1736960,"Spoon River Valley Community Unit School District 4, Illinois",0.49518716577540106,2331.0,0.8489795918367347,31.25133689839572
1737020,"Spring Lake Community Consolidated School District 606, Illinois",0.6269592476489029,688.0,0.9753846153846154,29.70219435736677
1737050,"Spring Valley Community Consolidated School District 99, Illinois",0.8313653136531365,5961.0,0.8252532561505065,20.26568265682657
1737080,"Springfield School District 186, Illinois",0.8827322144189184,113470.0,0.8025923575453374,17.03904297107487
1737120,"St. Anne Consolidated Community School District 256, Illinois",0.505957108816521,3085.0,0.8252788104089219,27.10881652104845
1737140,"St. Anne Community High School District 302, Illinois",0.45342312008978675,5162.0,0.8001060445387063,28.751402918069584
1737170,"St. Charles Community Unit School District 303, Illinois",0.4961010853305325,69015.0,0.8061343947553267,32.3124542474299
1737230,"St. Elmo Community Unit School District 202, Illinois",0.6930783242258652,2625.0,0.8404533565823888,20.16848816029144
1737320,"St. George Community Consolidated School District 258, Illinois",0.6171149144254279,4024.0,0.8672607879924953,28.74327628361858
1737350,"Triad Community Unit School District 2, Illinois",0.5329757647993644,20871.0,0.8793623844557631,27.815355582042113
1737380,"St. Joseph Community Consolidated School District 169, Illinois",0.8347687400318979,6197.0,0.8779807990089811,21.63317384370016
1737410,"St. Joseph-Ogden Community High School District 305, Illinois",0.8144078144078144,8298.0,0.8493626882966396,21.73015873015873
1737440,"St. Libory Consolidated School District 30, Illinois",0.44759825327510916,922.0,0.8247422680412371,29.443231441048034
1737470,"St. Rose School District 14-15, Illinois",0.6756410256410257,1540.0,0.8094660194174758,23.942307692307693
1737490,"Stark County Community Unit School District 100, Illinois",0.5914826498422713,4698.0,0.7786561264822134,26.214511041009462
1737590,"Staunton Community Unit School District 6, Illinois",0.38655944859276276,8215.0,0.8109010011123471,31.96869615163699
1737650,"Steeleville Community Unit School District 138, Illinois",0.7835178351783518,3295.0,0.8821752265861027,21.515990159901598
1737680,"Steger School District 194, Illinois",0.6093366093366094,14427.0,0.835868092154796,28.47742628992629
1737800,"Steward Elementary School District 220, Illinois",0.6030769230769231,689.0,0.8035714285714286,27.0
1737830,"Stewardson-Strasburg Community Unit District 5A, Illinois",0.7168224299065421,2532.0,0.840139009556907,22.985981308411215
1737860,"Central Stickney School District 110, Illinois",0.410857908847185,3529.0,0.6278026905829597,31.457774798927613
1737980,"Stockton Community Unit School District 206, Illinois",0.7466324567030147,3904.0,0.7886904761904762,19.137267479153305
1738070,"Woodland Community Unit School District 5, Illinois",0.7015845070422535,2476.0,0.7401177460050462,19.986795774647888
1738100,"Streator Township High School District 40, Illinois",0.6774625267665952,18331.0,0.8154353562005277,20.76953961456103
1738130,"Sullivan Community Unit School District 300, Illinois",0.7541083384053561,7612.0,0.800822561692127,18.88770541692027
1738190,"Summersville School District 79, Illinois",0.9009009009009009,2028.0,0.8449704142011835,15.514800514800514
1738220,"Summit Hill School District 161, Illinois",0.47058823529411764,23783.0,0.8335162515829464,32.77467004632462
1738370,"Sunnybrook School District 171, Illinois",0.4835377663008393,10868.0,0.7894408646850967,32.5866150204433
1738400,"Sunset Ridge School District 29, Illinois",0.5843812045003309,4318.0,0.6560693641618497,27.521508934480476
1738460,"Sycamore Community Unit School District 427, Illinois",0.6649667607686003,22165.0,0.8407816333683842,25.668882615426647
1738490,"V.I.T. Community Unit School District 2, Illinois",0.5082815734989649,2214.0,0.7658291457286432,31.356107660455486
1738520,"Taft School District 90, Illinois",0.3454091193004372,3379.0,0.8089820359281437,37.78575890068707
1738550,"Tamaroa School District 5, Illinois",0.4943820224719101,681.0,0.8666666666666667,31.779026217228463
1738700,"Taylorville Community Unit School District 3, Illinois",0.6129936305732484,18654.0,0.8252879196275422,24.421656050955413
1738760,"Teutopolis Community Unit School District 50, Illinois",0.8629058707773041,5360.0,0.8585763562245218,16.01508691374221
1738790,"Thomasboro Community Consolidated School District 130, Illinois",0.8505067567567568,2336.0,0.8244023083264633,18.999155405405407
1738910,"Thornton School District 154, Illinois",0.6108949416342413,2999.0,0.8130204390613172,28.249027237354085
1738940,"Thornton Fractional Township High School District 215, Illinois",0.4948200869909055,60939.0,0.7776572247839734,31.448003163305653
1738970,"Thornton Township High School District 205, Illinois",0.44661800486618003,114872.0,0.741390791476408,34.21715328467153
1739030,"Community Consolidated School District 146, Illinois",0.48288216560509556,26581.0,0.8204793363035796,32.17555732484077
1739090,"Cumberland Community Unit School District 77, Illinois",0.6078806426931905,6228.0,0.8235711750088747,24.338179035960213
1739120,"Tolono Community Unit School District 7, Illinois",0.7893647837781916,9512.0,0.841886269070735,22.352576039726877
1739180,"Tonica Community Consolidated School District 79, Illinois",0.7017828200972447,1477.0,0.8418674698795181,22.487844408427875
1739390,"Tremont Community Unit School District 702, Illinois",0.8286888990406578,5069.0,0.8513864818024264,18.38282320694381
1739420,"Wesclin Community Unit School District 3, Illinois",0.5364620938628158,7922.0,0.8112232918525476,27.657039711191334
1739450,"Tri-City Community Unit School District 1, Illinois",0.6747058823529412,3530.0,0.7993366500829188,26.397058823529413
1739480,"Tri-Point Community Unit School District 6-J, Illinois",0.5788304959289415,3242.0,0.8077188146106133,26.713545521835677
1739510,"Troy Community Consolidated School District 30C, Illinois",0.5234584833419053,36590.0,0.8588902479706438,31.41922395565461
1739600,"Tuscola Community Unit School District 301, Illinois",0.6711026615969582,5832.0,0.8458228755826461,19.958174904942965
