district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Decatur Public Schools, Michigan",26,11670,2030.0,198.0,282.0,281.0,270.0,274.0,90.0,212.0,34.0,129.0,149.0,43.0,68.0,47940.0,26175.0,21765.0,1395.0,635.0,0.687192118226601,23.61576354679803,5289.0,0.8200192492781521
"Deckerville Community School District, Michigan",26,11700,1544.0,152.0,241.0,189.0,236.0,167.0,116.0,158.0,58.0,55.0,62.0,45.0,65.0,36320.0,19960.0,16360.0,1101.0,443.0,0.7130829015544041,23.523316062176164,4143.0,0.7501459427904261
"Deerfield Public Schools, Michigan",26,11730,827.0,59.0,63.0,41.0,73.0,123.0,58.0,115.0,74.0,43.0,104.0,57.0,17.0,24450.0,13900.0,10550.0,417.0,410.0,0.5042321644498187,29.564691656590085,1737.0,0.7756696428571429
"Delton-Kellogg School District, Michigan",26,11910,4970.0,132.0,262.0,370.0,332.0,657.0,433.0,728.0,521.0,411.0,778.0,141.0,205.0,166480.0,98385.0,68090.0,2186.0,2784.0,0.4398390342052314,33.496981891348085,11592.0,0.8696404537588925
"DeTour Area Schools, Michigan",26,11970,561.0,149.0,109.0,91.0,38.0,31.0,6.0,38.0,9.0,2.0,31.0,33.0,24.0,11300.0,5735.0,5560.0,424.0,137.0,0.7557932263814616,20.142602495543674,2125.0,0.7395993836671803
"Detroit City School District, Michigan",26,12000,200914.0,2847.0,12130.0,23818.0,34592.0,37115.0,14907.0,33957.0,5221.0,7412.0,12790.0,9868.0,6257.0,5386610.0,2546085.0,2840525.0,125409.0,75505.0,0.6241924405467015,26.810525896652297,690152.0,0.6879724920650188
"Dexter Community School District, Michigan",26,12030,9284.0,185.0,386.0,1034.0,1565.0,1762.0,920.0,1244.0,251.0,490.0,818.0,545.0,84.0,243230.0,140605.0,102620.0,5852.0,3432.0,0.6303317535545023,26.19883670831538,20326.0,0.8467790487658038
"Dowagiac Union Schools, Michigan",26,12150,5760.0,257.0,889.0,996.0,788.0,954.0,243.0,517.0,191.0,136.0,457.0,161.0,171.0,134535.0,74065.0,60470.0,4127.0,1633.0,0.7164930555555555,23.356770833333332,14947.0,0.8300719183810001
"Dryden Community Schools, Michigan",26,12240,1787.0,23.0,149.0,123.0,127.0,136.0,81.0,155.0,130.0,168.0,350.0,257.0,88.0,66645.0,44250.0,22395.0,639.0,1148.0,0.35758254057078903,37.29434806939004,4441.0,0.8219814241486069
"Dundee Community Schools, Michigan",26,12300,3735.0,233.0,285.0,427.0,295.0,256.0,380.0,767.0,222.0,278.0,340.0,206.0,46.0,101480.0,60210.0,41270.0,1876.0,1859.0,0.5022757697456492,27.170013386880857,8362.0,0.8621853101479366
"Durand Area Schools, Michigan",26,12330,4035.0,204.0,403.0,407.0,383.0,621.0,315.0,415.0,167.0,192.0,494.0,263.0,171.0,119380.0,71340.0,48040.0,2333.0,1702.0,0.5781908302354399,29.586121437422552,10342.0,0.836192714453584
"East China School District, Michigan",26,12420,12585.0,537.0,1450.0,1172.0,1331.0,1427.0,824.0,1284.0,532.0,727.0,1491.0,1274.0,536.0,383765.0,224380.0,159385.0,6741.0,5844.0,0.5356376638855781,30.49384187524831,29254.0,0.8675788497217068
"East Detroit Public Schools, Michigan",26,12450,15103.0,186.0,905.0,1852.0,2278.0,2665.0,1225.0,3093.0,498.0,393.0,1228.0,424.0,356.0,398040.0,194865.0,203175.0,9111.0,5992.0,0.6032576309342514,26.355028802224723,37954.0,0.8189324491255445
"East Grand Rapids Public School District, Michigan",26,12480,5216.0,221.0,481.0,1174.0,1377.0,919.0,243.0,318.0,55.0,38.0,111.0,173.0,106.0,104080.0,57520.0,46565.0,4415.0,801.0,0.8464340490797546,19.95398773006135,11761.0,0.8170666666666667
"East Jackson Community Schools, Michigan",26,12540,3175.0,123.0,373.0,626.0,563.0,319.0,96.0,270.0,102.0,210.0,295.0,163.0,35.0,75505.0,43835.0,31670.0,2100.0,1075.0,0.6614173228346457,23.781102362204724,8328.0,0.7959614225437011
"East Jordan Public Schools, Michigan",26,12560,2601.0,212.0,293.0,395.0,441.0,428.0,121.0,256.0,54.0,136.0,161.0,64.0,40.0,56975.0,31495.0,25480.0,1890.0,711.0,0.726643598615917,21.90503652441369,6887.0,0.8279103398409255
"East Lansing School District, Michigan",26,12600,22597.0,837.0,4226.0,5993.0,5643.0,2738.0,663.0,1245.0,105.0,239.0,464.0,259.0,185.0,355955.0,180890.0,175065.0,20100.0,2497.0,0.8894986060096473,15.752312253839005,55440.0,0.5531870515601535
"Eaton Rapids Public Schools, Michigan",26,12690,7285.0,209.0,659.0,519.0,704.0,988.0,932.0,1999.0,413.0,304.0,273.0,189.0,96.0,188710.0,103775.0,84935.0,4011.0,3274.0,0.5505833905284832,25.903912148249827,17275.0,0.8413609072715144
"Eau Claire Public Schools, Michigan",26,12810,1662.0,60.0,123.0,327.0,194.0,398.0,118.0,166.0,52.0,49.0,111.0,34.0,30.0,38245.0,23540.0,14705.0,1220.0,442.0,0.7340553549939831,23.011432009626954,3601.0,0.8596287703016241
"Ecorse Public School District, Michigan",26,12930,2305.0,84.0,212.0,235.0,475.0,563.0,114.0,402.0,88.0,43.0,27.0,30.0,32.0,48970.0,25080.0,23890.0,1683.0,622.0,0.7301518438177874,21.245119305856832,8664.0,0.7813680234997902
"Montabella Community Schools, Michigan",26,12960,2753.0,140.0,300.0,333.0,340.0,401.0,180.0,268.0,100.0,174.0,157.0,247.0,113.0,78545.0,49295.0,29250.0,1694.0,1059.0,0.615328732292045,28.53069378859426,7599.0,0.7346017413737504
"Edwardsburg Public Schools, Michigan",26,12990,5376.0,160.0,467.0,602.0,800.0,1083.0,522.0,909.0,144.0,118.0,406.0,118.0,47.0,126485.0,73825.0,52660.0,3634.0,1742.0,0.6759672619047619,23.527715773809526,12584.0,0.8775325615050651
"Elk Rapids Schools, Michigan",26,13050,3362.0,320.0,464.0,481.0,303.0,417.0,265.0,546.0,86.0,97.0,207.0,102.0,74.0,78710.0,44480.0,34235.0,2250.0,1112.0,0.669244497323022,23.41165972635336,8711.0,0.7942297223734349
"Elkton-Pigeon-Bay Port Schools, Michigan",26,13090,2931.0,281.0,575.0,480.0,492.0,389.0,181.0,235.0,36.0,13.0,66.0,80.0,103.0,59400.0,32110.0,27290.0,2398.0,533.0,0.8181508017741386,20.266120777891505,7012.0,0.8509583608724388
"Ellsworth Community Schools, Michigan",26,13110,695.0,66.0,36.0,72.0,145.0,163.0,29.0,92.0,3.0,13.0,57.0,16.0,3.0,14690.0,7355.0,7335.0,511.0,184.0,0.7352517985611511,21.136690647482013,1656.0,0.6741424802110818
"Escanaba Area Public Schools, Michigan",26,13500,8051.0,850.0,2229.0,2031.0,1244.0,628.0,198.0,212.0,40.0,36.0,115.0,317.0,151.0,127910.0,78065.0,49845.0,7180.0,871.0,0.8918146814060365,15.887467395354614,20019.0,0.8149311427881131
"Essexville-Hampton Public Schools, Michigan",26,13530,3984.0,242.0,626.0,561.0,716.0,313.0,429.0,555.0,128.0,104.0,142.0,138.0,30.0,81590.0,39795.0,41790.0,2887.0,1097.0,0.7246485943775101,20.479417670682732,8736.0,0.889651790093183
"Evart Public Schools, Michigan",26,13560,2220.0,130.0,306.0,347.0,312.0,158.0,148.0,284.0,102.0,143.0,177.0,49.0,64.0,53220.0,29255.0,23970.0,1401.0,819.0,0.6310810810810811,23.972972972972972,6782.0,0.7705553164012053
"Farmington Public School District, Michigan",26,14070,40546.0,805.0,3004.0,5744.0,6238.0,6380.0,2785.0,6494.0,1959.0,2584.0,3196.0,1166.0,191.0,981680.0,526580.0,455100.0,24956.0,15590.0,0.6154984462092439,24.21151284960292,86007.0,0.8526288647711024
"Farwell Area Schools, Michigan",26,14100,3493.0,118.0,351.0,490.0,350.0,457.0,293.0,469.0,136.0,154.0,348.0,170.0,157.0,104800.0,59020.0,45780.0,2059.0,1434.0,0.58946464357286,30.00286286859433,10977.0,0.8239028429478333
"Fennville Public Schools, Michigan",26,14230,3363.0,110.0,367.0,268.0,314.0,648.0,313.0,459.0,211.0,140.0,258.0,159.0,116.0,97275.0,61185.0,36095.0,2020.0,1343.0,0.6006541778174249,28.92506690454951,8971.0,0.80067662813645335
"Fenton Area Public Schools, Michigan",26,14250,9305.0,285.0,1326.0,1123.0,839.0,1211.0,568.0,1090.0,291.0,247.0,1097.0,978.0,250.0,272440.0,169220.0,103220.0,5352.0,3953.0,0.5751746372917786,29.278882321332617,20805.0,0.8825773195876289
"Ferndale Public Schools, Michigan",26,14280,12566.0,215.0,1072.0,1349.0,2089.0,2436.0,1284.0,2289.0,533.0,466.0,523.0,197.0,113.0,292855.0,153630.0,139230.0,8445.0,4121.0,0.6720515677224256,23.3053477638071,23771.0,0.8444393731933668
"Fitzgerald Public Schools, Michigan",26,14460,6357.0,118.0,480.0,689.0,1242.0,1392.0,547.0,926.0,194.0,319.0,134.0,208.0,108.0,153325.0,71845.0,81480.0,4468.0,1889.0,0.7028472549944943,24.119081327670283,16515.0,0.8321224300510125
"Flint City School District, Michigan",26,14520,27927.0,831.0,3453.0,5505.0,5846.0,3916.0,1251.0,2063.0,298.0,557.0,2128.0,1577.0,502.0,633825.0,309340.0,324485.0,20802.0,7125.0,0.7448705553765174,22.695778279084756,99802.0,0.7800996401882092
"Flushing Community Schools, Michigan",26,14550,9942.0,247.0,884.0,1232.0,1511.0,2019.0,922.0,1073.0,202.0,193.0,762.0,687.0,210.0,258030.0,156240.0,101790.0,6815.0,3127.0,0.6854757594045464,25.953530476765238,26657.0,0.878157359914836
"Forest Area Community Schools, Michigan",26,14570,1585.0,38.0,108.0,107.0,118.0,154.0,68.0,273.0,109.0,169.0,251.0,125.0,65.0,56505.0,30185.0,26320.0,593.0,992.0,0.3741324921135647,35.64984227129337,5885.0,0.7829736211031175
"Forest Hills Public Schools, Michigan",26,14610,21268.0,878.0,2372.0,4002.0,5226.0,4326.0,1543.0,1208.0,180.0,209.0,524.0,566.0,234.0,406555.0,233645.0,172910.0,18347.0,2921.0,0.8626575136355088,19.115807786345684,49134.0,0.8646429351386765
"Gwinn Area Community Schools, Michigan",26,14690,3953.0,155.0,377.0,449.0,512.0,407.0,477.0,858.0,180.0,107.0,160.0,120.0,151.0,106195.0,59830.0,46360.0,2377.0,1576.0,0.6013154566152289,26.864406779661017,10450.0,0.8730041758781626
"Fowler Public Schools, Michigan",26,14700,1073.0,60.0,139.0,92.0,116.0,131.0,69.0,199.0,76.0,95.0,65.0,9.0,22.0,27890.0,12415.0,15475.0,607.0,466.0,0.5657036346691519,25.992544268406338,2330.0,0.8051001821493625
"Fowlerville Community Schools, Michigan",26,14730,7579.0,321.0,453.0,782.0,831.0,844.0,446.0,1089.0,281.0,531.0,960.0,768.0,273.0,238305.0,148330.0,89975.0,3677.0,3902.0,0.4851563530808814,31.44280248053833,16123.0,0.8430769230769231
"Frankenmuth School District, Michigan",26,14760,4253.0,367.0,822.0,633.0,443.0,437.0,380.0,409.0,138.0,80.0,263.0,211.0,70.0,91120.0,51285.0,39840.0,3082.0,1171.0,0.7246649423936045,21.42487655772396,9728.0,0.8758889653590273
"Frankfort-Elberta Area Schools, Michigan",26,14790,1329.0,189.0,288.0,238.0,139.0,93.0,24.0,34.0,14.0,35.0,122.0,126.0,27.0,28380.0,15895.0,12490.0,971.0,358.0,0.7306245297215952,21.354401805869074,3842.0,0.7267565649396736
"Fraser Public Schools, Michigan",26,14820,12651.0,94.0,907.0,1463.0,2004.0,2326.0,1049.0,1876.0,390.0,664.0,1161.0,525.0,192.0,335400.0,167715.0,167685.0,7843.0,4808.0,0.6199509920164414,26.511738202513634,29159.0,0.8715462171938736
"Freeland Community School District, Michigan",26,15060,4847.0,42.0,388.0,640.0,938.0,1215.0,453.0,548.0,50.0,163.0,113.0,174.0,123.0,115420.0,64e3,51420.0,3676.0,1171.0,0.7584072622240561,23.812667629461522,12041.0,0.8668527008172214
"Fremont Public School District, Michigan",26,15150,5360.0,361.0,1161.0,1144.0,679.0,407.0,118.0,338.0,189.0,180.0,408.0,251.0,124.0,115445.0,75140.0,40300.0,3870.0,1490.0,0.7220149253731343,21.538246268656717,13640.0,0.8050893340552246
"Fruitport Community Schools, Michigan",26,15390,7965.0,191.0,764.0,1974.0,1743.0,1133.0,377.0,517.0,231.0,303.0,417.0,212.0,103.0,167255.0,102985.0,64270.0,6182.0,1783.0,0.7761456371625863,20.998744507219083,17822.0,0.8779951100244499
"Fulton Schools, Michigan",26,15420,2070.0,118.0,195.0,228.0,210.0,285.0,141.0,186.0,82.0,124.0,279.0,147.0,75.0,62095.0,34050.0,28045.0,1177.0,893.0,0.5685990338164251,29.997584541062803,4845.0,0.7753888380603843
"Galesburg-Augusta Community School District, Michigan",26,15450,2821.0,117.0,252.0,485.0,518.0,684.0,268.0,250.0,72.0,19.0,54.0,74.0,28.0,56905.0,32595.0,24310.0,2324.0,497.0,0.8238213399503722,20.171924849344204,6863.0,0.8272233536999322
"Galien Township School District, Michigan",26,15480,1161.0,48.0,52.0,97.0,155.0,270.0,98.0,166.0,24.0,80.0,95.0,41.0,35.0,31870.0,21180.0,10690.0,720.0,441.0,0.6201550387596899,27.450473729543496,2658.0,0.8202341137123745
"Garden City School District, Michigan",26,15540,12480.0,288.0,1224.0,1574.0,2110.0,2433.0,989.0,1588.0,477.0,456.0,711.0,440.0,190.0,299990.0,166675.0,133315.0,8618.0,3862.0,0.6905448717948718,24.037660256410255,27741.0,0.8850113966831722
"Engadine Consolidated Schools, Michigan",26,15600,554.0,53.0,51.0,71.0,45.0,60.0,59.0,104.0,33.0,23.0,19.0,27.0,9.0,14010.0,7365.0,6645.0,339.0,215.0,0.6119133574007221,25.28880866425993,1933.0,0.7693602693602694
"Gaylord Community Schools, Michigan",26,15730,8795.0,534.0,1878.0,2061.0,1479.0,986.0,316.0,381.0,130.0,193.0,256.0,391.0,190.0,165670.0,94275.0,71395.0,7254.0,1541.0,0.8247868106878908,18.836839113132463,20250.0,0.8273309765797614
"Genesee School District, Michigan",26,15750,1061.0,48.0,48.0,45.0,189.0,283.0,161.0,92.0,17.0,36.0,56.0,50.0,36.0,27970.0,17075.0,10895.0,774.0,287.0,0.7295004712535345,26.36192271442036,3008.0,0.8469945355191257
"Gerrish-Higgins School District, Michigan",26,15830,3430.0,221.0,461.0,538.0,499.0,507.0,315.0,300.0,65.0,47.0,170.0,181.0,126.0,81545.0,46985.0,34555.0,2541.0,889.0,0.7408163265306122,23.77405247813411,11933.0,0.8359550561797753
"Gibraltar School District, Michigan",26,15870,9835.0,188.0,849.0,1610.0,1449.0,1375.0,1008.0,1231.0,516.0,383.0,792.0,307.0,127.0,238745.0,141485.0,97255.0,6479.0,3356.0,0.6587697000508388,24.275038129130657,21705.0,0.8742294690793398
"Gladstone Area Schools, Michigan",26,15970,4025.0,213.0,542.0,952.0,1225.0,526.0,74.0,165.0,61.0,25.0,45.0,175.0,22.0,68780.0,40005.0,28775.0,3532.0,493.0,0.8775155279503105,17.088198757763976,9300.0,0.8332534738859607
"Gladwin Community Schools, Michigan",26,15990,4269.0,289.0,751.0,583.0,611.0,357.0,166.0,375.0,76.0,140.0,417.0,292.0,212.0,118235.0,73825.0,44415.0,2757.0,1512.0,0.6458186929023191,27.696181775591473,13944.0,0.8197502837684449
"Glen Lake Community Schools, Michigan",26,16020,2036.0,99.0,223.0,225.0,262.0,294.0,178.0,353.0,95.0,102.0,114.0,62.0,29.0,49210.0,24060.0,25150.0,1281.0,755.0,0.6291748526522594,24.16994106090373,5207.0,0.7371681415929203
"Gobles Public School District, Michigan",26,16050,2422.0,123.0,69.0,103.0,231.0,543.0,234.0,578.0,130.0,113.0,183.0,77.0,38.0,66365.0,39240.0,27125.0,1303.0,1119.0,0.5379851362510322,27.4009083402147,5754.0,0.856686626746507
"Godfrey-Lee Public Schools, Michigan",26,16080,3254.0,24.0,233.0,504.0,790.0,802.0,283.0,275.0,89.0,44.0,83.0,47.0,80.0,71140.0,39055.0,32085.0,2636.0,618.0,0.8100799016594961,21.862323294406885,6667.0,0.7694182150472129
"Godwin Heights Public Schools, Michigan",26,16110,5995.0,144.0,781.0,1023.0,1526.0,1177.0,246.0,438.0,108.0,127.0,270.0,126.0,29.0,113980.0,56965.0,57015.0,4897.0,1098.0,0.8168473728106755,19.012510425354463,11875.0,0.7725933202357563
"Goodrich Area Schools, Michigan",26,16320,4536.0,29.0,211.0,341.0,518.0,744.0,358.0,582.0,269.0,228.0,704.0,296.0,256.0,157535.0,95330.0,62205.0,2201.0,2335.0,0.4852292768959436,34.72993827160494,10127.0,0.9216710182767625
"Grand Blanc Community Schools, Michigan",26,16350,21594.0,404.0,2425.0,3713.0,3587.0,3392.0,917.0,1228.0,673.0,849.0,1843.0,2161.0,402.0,573480.0,328570.0,244910.0,14438.0,7156.0,0.6686116513846438,26.557377049180328,49960.0,0.8880350281476186
"Grand Haven Area Public Schools, Michigan",26,16380,19261.0,842.0,3153.0,3213.0,2696.0,2409.0,1590.0,2099.0,639.0,699.0,1147.0,520.0,254.0,422705.0,247380.0,175325.0,13903.0,5358.0,0.7218212969212399,21.946160635481025,41110.0,0.8487138424582124
"Grand Ledge Public Schools, Michigan",26,16410,17204.0,531.0,1778.0,2922.0,3867.0,3926.0,1221.0,1569.0,222.0,113.0,285.0,473.0,297.0,352355.0,190255.0,162105.0,14245.0,2959.0,0.828005115089514,20.480992792373865,34653.0,0.8817131586362356
"Grand Rapids Public Schools, Michigan",26,16440,81654.0,2358.0,11075.0,16792.0,17370.0,14291.0,4590.0,6195.0,1117.0,1656.0,2778.0,2238.0,1194.0,1613080.0,869385.0,743695.0,66476.0,15178.0,0.814118108114728,19.75506405075073,186192.0,0.7507360962849132
"Grandville Public Schools, Michigan",26,16470,18432.0,501.0,1996.0,2739.0,3797.0,4202.0,1564.0,1886.0,260.0,326.0,565.0,241.0,355.0,387755.0,217685.0,170070.0,14799.0,3633.0,0.8028971354166666,21.03705512152778,38024.0,0.8565224135256708
"Grant Public School District, Michigan",26,16500,3896.0,132.0,203.0,398.0,471.0,379.0,192.0,625.0,177.0,317.0,752.0,195.0,55.0,116490.0,66380.0,50105.0,1775.0,2121.0,0.45559548254620125,29.899897330595483,9883.0,0.809582612990862
"Grass Lake Community Schools, Michigan",26,16830,2871.0,92.0,76.0,154.0,417.0,396.0,258.0,462.0,211.0,228.0,369.0,171.0,37.0,87615.0,48890.0,38725.0,1393.0,1478.0,0.48519679554162315,30.517241379310345,6511.0,0.7864756828780812
"Greenville Public Schools, Michigan",26,17160,8945.0,466.0,1066.0,1386.0,884.0,738.0,648.0,511.0,270.0,463.0,1611.0,706.0,196.0,260730.0,160135.0,100595.0,5188.0,3757.0,0.5799888205701509,29.14812744550028,23203.0,0.8445171849427169
"Grosse Ile Township Schools, Michigan",26,17220,4633.0,128.0,455.0,478.0,513.0,592.0,449.0,465.0,261.0,218.0,629.0,376.0,69.0,134320.0,77260.0,57060.0,2615.0,2018.0,0.5644290956183898,28.992013813943448,10209.0,0.8430923108981038
"Gull Lake Community Schools, Michigan",26,17250,9480.0,185.0,612.0,1449.0,1779.0,1818.0,1199.0,1264.0,281.0,171.0,311.0,263.0,148.0,225230.0,125950.0,99280.0,7042.0,2438.0,0.7428270042194093,23.758438818565402,20061.0,0.8565745180046924
"Hale Area Schools, Michigan",26,17370,1245.0,128.0,126.0,120.0,150.0,166.0,78.0,157.0,63.0,51.0,43.0,63.0,100.0,37800.0,21935.0,15865.0,768.0,477.0,0.6168674698795181,30.36144578313253,4807.0,0.8208955223880597
"Hamilton Community Schools, Michigan",26,17400,6936.0,182.0,733.0,1062.0,1395.0,1704.0,456.0,606.0,135.0,168.0,273.0,102.0,120.0,152110.0,82180.0,69930.0,5532.0,1404.0,0.7975778546712803,21.930507497116494,14296.0,0.8990748528174937
"Hamtramck Public Schools, Michigan",26,17520,6159.0,52.0,561.0,608.0,1126.0,725.0,432.0,1362.0,153.0,294.0,497.0,264.0,85.0,157785.0,102535.0,55255.0,3504.0,2655.0,0.5689235265465173,25.618606916707257,22150.0,0.6898472310630172
"Hancock Public Schools, Michigan",26,17550,2771.0,232.0,938.0,909.0,379.0,133.0,38.0,37.0,6.0,53.0,29.0,16.0,1.0,30570.0,18035.0,12540.0,2629.0,142.0,0.9487549621075424,11.032118368819921,6759.0,0.7831858407079646
"Hanover-Horton Schools, Michigan",26,17640,2930.0,132.0,153.0,140.0,329.0,647.0,445.0,597.0,84.0,18.0,195.0,100.0,90.0,81850.0,45380.0,36470.0,1846.0,1084.0,0.6300341296928328,27.935153583617748,7156.0,0.8561797752808988
"Harbor Springs School District, Michigan",26,17700,2799.0,183.0,380.0,510.0,448.0,516.0,167.0,240.0,42.0,62.0,93.0,70.0,88.0,62415.0,33155.0,29260.0,2204.0,595.0,0.7874240800285817,22.29903536977492,6755.0,0.8102981029810298
"Harper Creek Community Schools, Michigan",26,17730,6847.0,101.0,650.0,1464.0,1478.0,1300.0,492.0,495.0,113.0,247.0,279.0,111.0,117.0,142590.0,71430.0,71155.0,5485.0,1362.0,0.801080765298671,20.825178910471738,15358.0,0.8762503572449272
"Harper Woods City Schools, Michigan",26,17760,3389.0,52.0,383.0,349.0,605.0,608.0,160.0,587.0,218.0,118.0,198.0,91.0,20.0,78525.0,39615.0,38910.0,2157.0,1232.0,0.6364709353791679,23.17055178518737,8191.0,0.8139000574382539
"Harrison Community Schools, Michigan",26,17820,3654.0,192.0,764.0,468.0,359.0,471.0,181.0,355.0,75.0,158.0,333.0,158.0,140.0,92715.0,55125.0,37590.0,2435.0,1219.0,0.6663929939792008,25.373563218390803,12857.0,0.8103983445421624
"Hart Public School District, Michigan",26,17860,2726.0,366.0,479.0,520.0,377.0,295.0,159.0,188.0,50.0,70.0,111.0,77.0,34.0,48740.0,29280.0,19460.0,2196.0,530.0,0.805575935436537,17.879677182685253,8195.0,0.720759746751083
"Hartford Public School District, Michigan",26,17880,2356.0,186.0,302.0,295.0,202.0,351.0,160.0,364.0,128.0,89.0,180.0,10.0,89.0,60625.0,37385.0,23245.0,1496.0,860.0,0.634974533106961,25.732173174872667,6506.0,0.8023162939297125
"Hartland Consolidated Schools, Michigan",26,17910,12672.0,265.0,825.0,1104.0,1825.0,1447.0,529.0,1404.0,423.0,945.0,2041.0,1545.0,319.0,412560.0,247625.0,164935.0,5995.0,6677.0,0.4730902777777778,32.55681818181818,26980.0,0.8766070749334348
"Haslett Public Schools, Michigan",26,17940,7744.0,117.0,681.0,1166.0,2031.0,1640.0,793.0,572.0,129.0,105.0,176.0,200.0,134.0,164460.0,79350.0,85110.0,6428.0,1316.0,0.8300619834710744,21.237086776859503,16239.0,0.8715056400196175
"Hastings Area School District, Michigan",26,17970,7736.0,623.0,1324.0,1202.0,943.0,491.0,311.0,593.0,427.0,502.0,777.0,370.0,173.0,187890.0,118090.0,69800.0,4894.0,2842.0,0.6326266804550155,24.287745604963806,19185.0,0.8187445833849202
"Hazel Park City School District, Michigan",26,18030,8967.0,135.0,884.0,1202.0,2065.0,1834.0,572.0,1100.0,198.0,321.0,324.0,201.0,131.0,195675.0,109130.0,86545.0,6692.0,2275.0,0.7462919594067136,21.821679491468718,21405.0,0.7784437663469922
"Hemlock Public School District, Michigan",26,18180,3962.0,152.0,396.0,413.0,455.0,743.0,411.0,708.0,212.0,107.0,183.0,52.0,130.0,98450.0,53610.0,44840.0,2570.0,1392.0,0.6486622917718324,24.84856133266027,9264.0,0.853940708604483
"Hesperia Community Schools, Michigan",26,18270,1806.0,135.0,161.0,179.0,244.0,231.0,146.0,198.0,84.0,63.0,245.0,62.0,58.0,49150.0,28925.0,20225.0,1096.0,710.0,0.6068660022148394,27.21483942414175,5334.0,0.8094983991462114
"Highland Park City Schools, Michigan",26,18330,2593.0,68.0,200.0,312.0,453.0,400.0,103.0,442.0,51.0,13.0,289.0,86.0,176.0,76275.0,23200.0,53075.0,1536.0,1057.0,0.5923640570767451,29.4157346702661,11102.0,0.6721250465202828
"Hillman Community Schools, Michigan",26,18360,1142.0,86.0,156.0,178.0,146.0,80.0,31.0,203.0,50.0,41.0,82.0,38.0,51.0,30020.0,19765.0,10255.0,677.0,465.0,0.5928196147110333,26.28721541155867,3796.0,0.8492922564529559
"Hillsdale Community Schools, Michigan",26,18390,6017.0,542.0,1499.0,1439.0,749.0,580.0,152.0,352.0,88.0,70.0,342.0,105.0,99.0,104640.0,59560.0,45085.0,4961.0,1056.0,0.8244972577696527,17.390726275552602,14592.0,0.7415097376468694
"Holland City School District, Michigan",26,18420,16636.0,1101.0,3195.0,4182.0,3311.0,1845.0,376.0,860.0,347.0,480.0,546.0,277.0,116.0,279105.0,159630.0,119475.0,14010.0,2626.0,0.842149555181534,16.777169992786728,36678.0,0.7649664820751967
"Holly Area School District, Michigan",26,18450,12263.0,319.0,607.0,1109.0,1141.0,1457.0,1008.0,1490.0,673.0,715.0,2241.0,1224.0,279.0,396660.0,223485.0,173175.0,5641.0,6622.0,0.4600016309222866,32.34608170920656,28133.0,0.8523074512262008
"Holt Public Schools, Michigan",26,18480,13588.0,380.0,1391.0,2339.0,3308.0,3049.0,994.0,871.0,225.0,144.0,324.0,286.0,277.0,277230.0,156580.0,120650.0,11461.0,2127.0,0.8434648219016779,20.4025610833088,29071.0,0.8738596365203649
"Holton Public Schools, Michigan",26,18510,2486.0,52.0,83.0,161.0,367.0,625.0,257.0,454.0,161.0,49.0,166.0,96.0,15.0,64455.0,35e3,29455.0,1545.0,941.0,0.6214802896218825,25.9271922767498,6604.0,0.8344934261407579
"Homer Community Schools, Michigan",26,18540,1846.0,160.0,278.0,194.0,200.0,324.0,119.0,262.0,54.0,67.0,103.0,55.0,30.0,41690.0,19245.0,22445.0,1275.0,571.0,0.69068255687974,22.583965330444205,4581.0,0.8470031545741324
"Hopkins Public Schools, Michigan",26,18570,3480.0,52.0,266.0,318.0,369.0,391.0,551.0,745.0,300.0,180.0,196.0,84.0,28.0,89885.0,55105.0,34780.0,1947.0,1533.0,0.5594827586206896,25.82902298850575,7771.0,0.8483386923901394
"Houghton Lake Community School District, Michigan",26,18600,4627.0,244.0,1065.0,676.0,665.0,566.0,213.0,542.0,44.0,160.0,92.0,201.0,159.0,99970.0,56875.0,43095.0,3429.0,1198.0,0.7410849362437865,21.605792089907066,15099.0,0.7987538940809968
"Howell Public Schools, Michigan",26,18720,25257.0,772.0,2436.0,3077.0,2988.0,2548.0,1129.0,2558.0,1171.0,1477.0,3761.0,2635.0,705.0,775855.0,455795.0,320060.0,12950.0,12307.0,0.5127291443956131,30.718414696915705,54076.0,0.8521471693814785
"Hudson Area Schools, Michigan",26,18810,2581.0,195.0,287.0,194.0,228.0,360.0,241.0,388.0,86.0,186.0,186.0,150.0,80.0,71450.0,38965.0,32485.0,1505.0,1076.0,0.5831073227431228,27.683068578070515,6363.0,0.8319013821441913
"Hudsonville Public School District, Michigan",26,18840,18180.0,710.0,2001.0,2193.0,2767.0,3630.0,2271.0,2722.0,629.0,356.0,418.0,295.0,188.0,386845.0,219775.0,167070.0,13572.0,4608.0,0.7465346534653465,21.27860286028603,39030.0,0.8780435596939049
"Huron School District, Michigan",26,18930,6140.0,29.0,313.0,382.0,973.0,1297.0,702.0,823.0,412.0,399.0,439.0,276.0,95.0,171740.0,94025.0,77715.0,3696.0,2444.0,0.6019543973941368,27.97068403908795,14085.0,0.8762478212644589
