place_fips,percent_under_30,percent_drive_alone,total_population,pop_density,walk_score,polygon_area,nces_code,name,city,state_code,place_id,is_suburb,district_nces_code,district_name,redfin_metro,metropolitan_division,metropolitan_statistical_area,school_quality,great_schools_rating,number_of_students,median_sale_price,median_sale_price_per_sqft,total_sales
3642554,0.5290447802578677,0.7754696284108049,27310.0,0.0027675910719325526,56.5015,9867787.28872325,361738001541,Albany Avenue School,Lindenhurst,NY,10827,suburb,3617380,Lindenhurst Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,439,285000,172.41379310344828,105
3642554,0.5290447802578677,0.7754696284108049,27310.0,0.0027675910719325526,56.5015,9867787.28872325,361738001545,Harding Avenue School,Lindenhurst,NY,10827,suburb,3617380,Lindenhurst Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,368,312000,165.9090909090909,100
3642554,0.5290447802578677,0.7754696284108049,27310.0,0.0027675910719325526,56.5015,9867787.28872325,361738001551,William Rall School,Lindenhurst,NY,10827,suburb,3617380,Lindenhurst Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,543,279000,167.96875,158
3642554,0.5290447802578677,0.7754696284108049,27310.0,0.0027675910719325526,56.5015,9867787.28872325,361738001550,West Gates Avenue School,Lindenhurst,NY,10827,suburb,3617380,Lindenhurst Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,370,310000,161.5686274509804,97
3642554,0.5290447802578677,0.7754696284108049,27310.0,0.0027675910719325526,56.5015,9867787.28872325,361738001542,Alleghany Avenue School,Lindenhurst,NY,10827,suburb,3617380,Lindenhurst Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,331,315000,202.13498622589532,98
3642554,0.5290447802578677,0.7754696284108049,27310.0,0.0027675910719325526,56.5015,9867787.28872325,361738001543,Daniel Street School,Lindenhurst,NY,10827,suburb,3617380,Lindenhurst Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,579,305000,167.90123456790124,177
3643005,0.36626506024096384,0.7019374068554396,3684.0,1.3361939150872965e-4,NA,27570848.5003789,360801000574,Lloyd Harbor School,Lloyd Harbor,NY,10945,suburb,3608010,Cold Spring Harbor Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,423,NA,NA,NA
3643192,0.546819156540386,0.6840696117804551,3270.0,0.0013644741583359724,NA,2396527.61470242,361770001591,Locust Valley Elementary School,Locust Valley,NY,23992,suburb,3617700,Locust Valley Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,501,NA,NA,NA
3643335,0.3865335235378031,0.6319082377476538,33470.0,0.005113393378556216,67.7963,6545555.47014268,361773001597,Lindell Boulevard School,Long Beach,NY,11031,suburb,3617730,Long Beach City School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,401,385000,325.0,1544
3643335,0.3865335235378031,0.6319082377476538,33470.0,0.005113393378556216,67.7963,6545555.47014268,361773001595,East Elementary School,Long Beach,NY,11031,suburb,3617730,Long Beach City School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,381,385000,325.0,1544
3643335,0.3865335235378031,0.6319082377476538,33470.0,0.005113393378556216,67.7963,6545555.47014268,361773001600,West Elementary School,Long Beach,NY,11031,suburb,3617730,Long Beach City School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,369,385000,325.0,1544
3643874,0.3960462765359991,0.6607939097335508,19556.0,0.0037542383144800427,73.8816,5209045.97999887,361791001610,West End School,Lynbrook,NY,11166,suburb,3617910,Lynbrook Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,412,NA,NA,NA
3643874,0.3960462765359991,0.6607939097335508,19556.0,0.0037542383144800427,73.8816,5209045.97999887,361791001608,Marion Street School,Lynbrook,NY,11166,suburb,3617910,Lynbrook Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,417,NA,NA,NA
3643874,0.3960462765359991,0.6607939097335508,19556.0,0.0037542383144800427,73.8816,5209045.97999887,361821001640,Davison Avenue Intermediate School,Lynbrook,NY,11166,suburb,3618210,Malverne Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,393,373000,242.47491638795987,383
3644534,0.4353939393939394,0.7270036429872495,8083.0,4.5272167129822984e-4,NA,17854236.9682041,361812001622,Lakeview Elementary School,Mahopac,NY,24085,suburb,3618120,Mahopac Central School District,"Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,572,NA,NA,NA
3644534,0.4353939393939394,0.7270036429872495,8083.0,4.5272167129822984e-4,NA,17854236.9682041,361812001621,Fulmar Road Elementary School,Mahopac,NY,24085,suburb,3618120,Mahopac Central School District,"Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,500,NA,NA,NA
3644534,0.4353939393939394,0.7270036429872495,8083.0,4.5272167129822984e-4,NA,17854236.9682041,361812001620,Austin Road Elementary School,Mahopac,NY,24085,suburb,3618120,Mahopac Central School District,"Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,655,NA,NA,NA
3644831,0.5235287573701191,0.5753381234150465,19219.0,0.0018875160638611237,64.8892,10182164.9987367,362529003494,F E Bellows Elementary School,Mamaroneck,NY,11421,suburb,3625290,Rye Neck Union Free School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,395,635000,337.3356203544883,248
3644831,0.5235287573701191,0.5753381234150465,19219.0,0.0018875160638611237,64.8892,10182164.9987367,361824001647,Mamaroneck Avenue School,Mamaroneck,NY,11421,suburb,3618240,Mamaroneck Union Free School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,689,NA,NA,NA
3644897,0.4657534246575342,0.5638904734740445,8248.0,8.726254090985239e-4,NA,9451936.55147023,361827001651,Munsey Park Elementary School,Manhasset,NY,24109,suburb,3618270,Manhasset Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,866,NA,NA,NA
3644897,0.4657534246575342,0.5638904734740445,8248.0,8.726254090985239e-4,NA,9451936.55147023,361827001652,Shelter Rock Elementary School,Manhasset,NY,24109,suburb,3618270,Manhasset Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,792,NA,NA,NA
3645139,0.46412727550864313,0.9363066825775657,14501.0,2.0908276207943176e-4,NA,69355311.0537682,360012504330,Dayton Avenue School,Manorville,NY,24129,suburb,3600125,Eastport-South Manor Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,537,NA,NA,NA
3645986,0.46246837222378406,0.7490470139771284,22128.0,0.002143087666213944,46.7781,10325289.2305111,361863001687,Lockhart Elementary School,Massapequa,NY,24185,suburb,3618630,Massapequa Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,505,NA,NA,NA
3645986,0.46246837222378406,0.7490470139771284,22128.0,0.002143087666213944,46.7781,10325289.2305111,361863001685,Fairfield Elementary School,Massapequa,NY,24185,suburb,3618630,Massapequa Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,586,NA,NA,NA
3645986,0.46246837222378406,0.7490470139771284,22128.0,0.002143087666213944,46.7781,10325289.2305111,361863001690,Unqua Elementary School,Massapequa,NY,24185,suburb,3618630,Massapequa Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,666,NA,NA,NA
3645997,0.4781891960436216,0.7718692165330043,17175.0,0.002947195948097054,41.2457,5827573.15851006,361863001683,Birch Lane Elementary School,Massapequa Park,NY,11729,suburb,3618630,Massapequa Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,786,NA,NA,NA
3645997,0.4781891960436216,0.7718692165330043,17175.0,0.002947195948097054,41.2457,5827573.15851006,361863001684,East Lake Elementary School,Massapequa Park,NY,11729,suburb,3618630,Massapequa Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,592,NA,NA,NA
3645997,0.4781891960436216,0.7718692165330043,17175.0,0.002947195948097054,41.2457,5827573.15851006,361863000131,McKenna Elementary School,Massapequa Park,NY,11729,suburb,3618630,Massapequa Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,514,NA,NA,NA
3646074,0.4713800135961931,0.827760756627148,16084.0,0.0014573716454054037,NA,11036306.3880839,361869004677,John S Hobart Elementary School,Mastic,NY,24190,suburb,3618690,William Floyd Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,795,126250,94.17040358744394,419
3646085,0.2892536388974915,0.8632218844984803,14883.0,9.482129564359337e-4,NA,15695841.2126544,361869004674,Tangier Smith Elementary School,Mastic Beach,NY,24192,suburb,3618690,William Floyd Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,772,130000,88.0,316
3646404,0.4805987623348386,0.8368536052439912,24793.0,8.74421376420149e-4,18.9488,28353606.9320511,362247003169,Tremont Elementary School,Medford,NY,24211,suburb,3622470,Patchogue-Medford Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,470,NA,NA,NA
3646404,0.4805987623348386,0.8368536052439912,24793.0,8.74421376420149e-4,18.9488,28353606.9320511,362247003162,Eagle Elementary School,Medford,NY,24211,suburb,3622470,Patchogue-Medford Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,564,NA,NA,NA
3646514,0.5850518685164354,0.8103935894414329,18682.0,5.872753903775385e-4,22.1811,31811310.8536525,361329004246,Sunquam Elementary School,Melville,NY,24220,suburb,3613290,Half Hollow Hills Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,664,635000,269.8412698412698,234
3646514,0.5850518685164354,0.8103935894414329,18682.0,5.872753903775385e-4,22.1811,31811310.8536525,362730003722,Birchwood Intermediate School,Melville,NY,24220,suburb,3627300,South Huntington Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,684,NA,NA,NA
3646668,0.4675864867606777,0.6850409037787301,20572.0,0.0013891256396522896,57.4543,14809315.5959236,361911001729,Norman J Levy Lakeside School,Merrick,NY,24233,suburb,3619110,Merrick Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,538,NA,NA,NA
3646668,0.4675864867606777,0.6850409037787301,20572.0,0.0013891256396522896,57.4543,14809315.5959236,361911001727,Birch School,Merrick,NY,24233,suburb,3619110,Merrick Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,515,NA,NA,NA
3646668,0.4675864867606777,0.6850409037787301,20572.0,0.0013891256396522896,57.4543,14809315.5959236,362112002988,Camp Avenue School,Merrick,NY,24233,suburb,3621120,North Merrick Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,467,NA,NA,NA
3646668,0.4675864867606777,0.6850409037787301,20572.0,0.0013891256396522896,57.4543,14809315.5959236,361911001728,Chatterton School,Merrick,NY,24233,suburb,3619110,Merrick Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,429,NA,NA,NA
3646976,0.47910990009082655,0.8497109826589595,9949.0,4.5608872042172206e-4,NA,21813738.3244222,361923004513,Longwood Middle School,Middle Island,NY,24249,suburb,3619230,Longwood Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,1410,NA,NA,NA
3646976,0.47910990009082655,0.8497109826589595,9949.0,4.5608872042172206e-4,NA,21813738.3244222,361923001756,West Middle Island School,Middle Island,NY,24249,suburb,3619230,Longwood Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,864,NA,NA,NA
3647273,0.5614525139664804,0.7316455696202532,1542.0,2.999882459222157e-4,NA,5140201.39442339,361938001770,Alden Place Elementary School,Millbrook,NY,12074,suburb,3619380,Millbrook Central School District,"Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,214,237000,133.66124893071,52
3647306,0.49346153846153845,0.8730550284629981,11312.0,6.508653397385534e-4,NA,17379939.150768,361941004303,Sound Beach School,Miller Place,NY,24275,suburb,3619410,Miller Place Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,667,335000,185.41666666666666,507
3647636,0.5729228340240774,0.7006492877216784,18980.0,0.0039044479680534136,76.317,4861122.53391421,361950001778,Jackson Avenue School,Mineola,NY,12175,suburb,3619500,Mineola Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,420,NA,NA,NA
3647988,0.4630397657965357,0.7050712783360599,8532.0,7.213236051974669e-4,NA,11828255.6380008,361965001796,North Main Street School,Monroe,NY,12254,suburb,3619650,Monroe-Woodbury Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,558,NA,NA,NA
3647988,0.4630397657965357,0.7050712783360599,8532.0,7.213236051974669e-4,NA,11828255.6380008,361296001060,Greenwood Lake Middle School,Monroe,NY,12254,suburb,3612960,Greenwood Lake Union Free School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,303,197760,135.72607260726073,247
3647988,0.4630397657965357,0.7050712783360599,8532.0,7.213236051974669e-4,NA,11828255.6380008,361965001797,Pine Tree Elementary School,Monroe,NY,12254,suburb,3619650,Monroe-Woodbury Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,833,NA,NA,NA
3648010,0.7296117620032162,0.45713677940863645,21001.0,0.0025174780486804586,45.1983,8342078.69697522,362781003769,Elmwood Elementary School,Monsey,NY,24323,suburb,3627810,East Ramapo Central School District (spring Valley),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,459,NA,NA,NA
3648010,0.7296117620032162,0.45713677940863645,21001.0,0.0025174780486804586,45.1983,8342078.69697522,362781003771,Grandview Elementary School,Monsey,NY,24323,suburb,3627810,East Ramapo Central School District (spring Valley),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,453,438000,186.6378144441439,570
3648010,0.7296117620032162,0.45713677940863645,21001.0,0.0025174780486804586,45.1983,8342078.69697522,362781003776,Margetts Elementary School,Monsey,NY,24323,suburb,3627810,East Ramapo Central School District (spring Valley),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,525,385000,209.35290918977705,367
3648054,0.7322834645669292,0.6480938416422287,3495.0,5.8111419974972394e-5,NA,60143083.777771,361971001805,Montauk School,Montauk,NY,24327,suburb,3619710,Montauk Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,353,675000,570.6521739130435,13
3648090,0.5015758667266997,0.7212426532325776,4616.0,3.158978932126666e-4,NA,14612316.5085259,362832003819,Viola Elementary School,Montebello,NY,12285,suburb,3628320,Ramapo Central School District (suffern),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,388,NA,NA,NA
3648142,0.5306919642857143,0.8754799780581459,4311.0,3.239844362760688e-5,NA,133061947.343871,361968001798,Berea Elementary School,Montgomery,NY,30365,suburb,3619680,Valley Central School District (montgomery),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,458,NA,NA,NA
3648142,0.5306919642857143,0.8754799780581459,4311.0,3.239844362760688e-5,NA,133061947.343871,361968001801,Montgomery Elementary School,Montgomery,NY,30365,suburb,3619680,Valley Central School District (montgomery),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,559,NA,NA,NA
3648208,0.5,0.6854778028592927,2659.0,5.337669761936292e-4,NA,4981574.57953229,361419001163,Frank G Lindsey Elementary School,Montrose,NY,33796,suburb,3614190,Hendrick Hudson Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,437,340000,194.82976040353088,208
3648450,0.401885175664096,0.8457234212629896,2703.0,4.5039142447195565e-4,NA,6001446.41556848,361869004675,Moriches Elementary School,Moriches,NY,24359,suburb,3618690,William Floyd Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,885,171720,121.81818181818181,345
3648890,0.5971522833825317,0.5959612817089452,11060.0,0.0012960749211594978,NA,8533457.3020713,361995001824,Mount Kisco Elementary School,Mount Kisco,NY,12517,suburb,3619950,Bedford Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,641,NA,NA,NA
3649066,0.5151398264223722,0.8123177842565598,12451.0,6.982957548317394e-4,NA,17830553.7644292,362004001829,Mount Sinai Elementary School,Mount Sinai,NY,24402,suburb,3620040,Mt Sinai Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,748,410000,196.42857142857142,452
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001844,Traphagen School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,368,325000,153.71428571428572,149
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001845,Grimes School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,408,185000,87.09677419354838,53
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001843,Edward Williams School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,424,200000,93.47826086956522,55
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001842,Pennington School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,387,420000,199.78947368421052,223
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001833,Graham School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,550,306340,147.92899408284023,107
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001838,Longfellow School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,297,246000,132.05128205128204,68
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001835,Hamilton School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,485,236900,110.29411764705883,37
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001832,Columbus School At the Franko Building,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,566,144500,131.25,140
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001841,Cecil H Parker School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,288,269000,115.94202898550725,27
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001837,Lincoln School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,760,334900,140.55555555555554,133
3649121,0.4505072392396336,0.5424454952238901,68221.0,0.005442553427305144,76.1778,12534741.4428193,362010001836,Holmes School,Mount Vernon,NY,12584,suburb,3620100,Mt Vernon School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,448,69500,93.84615384615384,162
3649407,0.5355244603536176,0.7600669386047485,18678.0,0.0011906074095736241,37.6295,15687790.8282873,362019004224,Highview Elementary School,Nanuet,NY,24437,suburb,3620190,Nanuet Union Free School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,332,363500,206.51117589893101,311
3649407,0.5355244603536176,0.7600669386047485,18678.0,0.0011906074095736241,37.6295,15687790.8282873,362034001860,Bardonia Elementary School,Nanuet,NY,24437,suburb,3620340,Clarkstown Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,403,385000,209.1254752851711,161
3649825,0.5033890646181653,0.8447948605635859,13876.0,0.0013631080530779273,NA,10179677.2227027,362706003690,Tackan Elementary School,Nesconset,NY,24469,suburb,3627060,Smithtown Central School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,453,395000,197.7894124490983,197
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,362070002908,Horizon On the Hudson Magnet School,Newburgh,NY,12851,suburb,3620700,Newburgh City School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,679,NA,NA,NA
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,362070002904,Gardnertown Fundamental Magnet School,Newburgh,NY,12851,suburb,3620700,Newburgh City School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,603,NA,NA,NA
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,362070002903,Fostertown Etc Magnet School,Newburgh,NY,12851,suburb,3620700,Newburgh City School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,637,NA,NA,NA
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,362070002905,Gams High Tech Magnet School,Newburgh,NY,12851,suburb,3620700,Newburgh City School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,787,NA,NA,NA
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,362070002907,Meadow Hill Global Explorations Magnet School,Newburgh,NY,12851,suburb,3620700,Newburgh City School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,1071,NA,NA,NA
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,361968001799,East Coldenham Elementary School,Newburgh,NY,12851,suburb,3619680,Valley Central School District (montgomery),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,320,NA,NA,NA
3650034,0.7106941491819947,0.5130208333333334,28495.0,0.0022440384565782213,69.2257,12698088.9817058,362070002901,Balmville School,Newburgh,NY,12851,suburb,3620700,Newburgh City School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,497,NA,NA,NA
3650100,0.5107843137254902,0.7733433264630567,33722.0,7.744864693234859e-4,24.3124,43541109.284267,362034001871,Little Tor Elementary School,New City,NY,24488,suburb,3620340,Clarkstown Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,261,423000,209.58684316085038,102
3650100,0.5107843137254902,0.7733433264630567,33722.0,7.744864693234859e-4,24.3124,43541109.284267,362034001869,Laurel Plains Elementary School,New City,NY,24488,suburb,3620340,Clarkstown Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,363,420000,227.13987473903967,113
3650100,0.5107843137254902,0.7733433264630567,33722.0,7.744864693234859e-4,24.3124,43541109.284267,362781004569,Summit Park Elementary School,New City,NY,24488,suburb,3627810,East Ramapo Central School District (spring Valley),"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,457,332500,165.53480475382003,320
3650100,0.5107843137254902,0.7733433264630567,33722.0,7.744864693234859e-4,24.3124,43541109.284267,362034001876,Woodglen Elementary School,New City,NY,24488,suburb,3620340,Clarkstown Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,493,515000,205.13623551518947,178
3650100,0.5107843137254902,0.7733433264630567,33722.0,7.744864693234859e-4,24.3124,43541109.284267,362034001872,New City Elementary School,New City,NY,24488,suburb,3620340,Clarkstown Central School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,393,452000,212.25470564677613,149
