"region_walkscore_id","region_type_id","region_table_id","walk_score","transit_score","bike_score","jobs","population"
2126,6,7956,42.0008,,,12210.8,20084.4
3251,6,9168,86.9747,70.0123,66.305,109174,247955
2845,6,11165,30.5188,,61.2652,15705.6,37953.3
1992,6,6438,29.1164,21.7337,42.6009,141204,252642
4214,6,6172,57.7752,,,52397.5,101559
4227,6,10496,81.1823,,,37720.6,59196.4
1810,6,29483,19.5229,,,7715.06,17397.7
1803,6,29479,48.7057,25.337,,31224.3,43995.8
1799,6,29477,40.3152,28.9762,,56121.3,107356
4364,6,17499,29.3062,,,31330.7,36252.5
4371,6,25967,13.5063,,,3039.1,21504.3
1461,6,24818,14.959,,,6766.1,19885.2
4946,6,21340,61.0591,,,10486.5,22880.9
2281,6,23923,23.5776,,,7736.47,29868.8
2733,6,23892,19.1581,,,4638.12,16500.5
2763,6,15385,18.1506,,,30488.5,55095.2
2723,6,23503,18.0767,,,3061.36,19138.6
1341,6,23442,43.7894,34.2507,,6245.66,56343.7
1338,6,23389,41.1052,,,3103.15,18808.3
4586,6,22900,11.4059,,,898.94,18968.6
1314,6,22808,52.505,43.3552,,5557.91,33328.4
2414,6,22757,11.7598,,,9217.59,30567.4
2128,6,8605,32.6727,,,21655.3,41654
5130,6,22747,6.08429,,,3797.06,18634.1
347,6,22719,13.2716,,,1798.31,26213.8
1719,6,17256,43.8161,,,10310.4,25439.1
2332,6,1283,38.4273,,,11258.8,21248
492,6,769,40.4974,,,2135.36,18795.4
1274,6,4456,38.9961,,,24359.7,59936.3
3953,6,14477,32.0691,,,10078.3,19154.2
676,6,8519,27.3544,,,3944.56,23714.4
5155,6,9621,20.5071,,,4166.01,27442.1
2754,6,14248,45.4264,,,8912.98,20457.7
391,6,34610,11.3879,,,2138.33,80549.6
369,6,12732,35.1849,,,8287.26,20687
5229,6,19480,46.6336,31.2212,,17417.7,31553.4
2993,6,9537,35.4568,,,42911.2,50104.8
3941,6,12566,19.9278,,,30313,47128.3
15287,6,16399,45.9335,38.9717,,16984.1,52178.5
4190,6,569,54.3142,,,24015.5,45503.9
3745,6,10672,14.9144,,,16327.2,27422.5
5233,6,1425,31.7705,,,16721.1,17435.7
14640,6,22411,71.6672,55.5647,,22653.6,124759
1214,6,19583,71.9985,50.6722,63.2889,55213,70602.2
5167,6,11194,21.1883,,,12139.3,59604.1
1657,6,17651,41.7754,,48.3824,94720.6,135894
5378,6,17217,28.7185,,,13745.8,22864.3
990,6,18630,38.4764,,,8116.22,21154.6
3991,6,18485,33.2549,,,15725.5,20984.6
4405,6,5854,32.0142,,,4445.17,20670.8
2573,6,2833,87.702,72.3386,92.751,,105138
14892,6,26746,58.8803,54.7818,,2190.02,30683.7
14821,6,25978,48.4798,32.8471,,3347.6,22659.4
1530,6,25714,40.1468,35.6474,,4271.72,35083.1
2715,6,23047,7.93356,,,18460.8,25847.4
1496,6,25065,16.6891,,,15459.5,54222
2771,6,16868,45.1694,,,17026.5,30058.8
1323,6,7654,55.1848,22.3268,,5354.09,22214.8
4006,6,19585,33.1097,,,13557,24631.1
4794,6,19118,31.9557,,,30413.7,62448.1
459,6,18910,30.0309,,,12591.7,26154.9
4398,6,3988,28.24,,,31396.4,41066.9
5225,6,18589,27.5709,27.8826,,14657.1,17198.8
15216,6,18322,33.2418,,,,75202.8
457,6,18258,22.0099,,,13772.1,22327.5
2169,6,18143,34.2522,21.0961,,87207.6,126807
5087,6,1411,47.7212,36.483,53.7373,44476.9,80748.1
14816,6,23443,44.3276,36.1775,,48747.4,75915.5
1263,6,4132,31.0924,29.8496,,7131.88,40397.2
1326,6,8176,53.6742,33.2048,,59440.2,141061
1328,6,8246,35.4613,25.004,,10204.8,60025.7
1387,6,11477,42.5419,43.0027,,25045.7,106690
1413,6,12683,65.2313,49.8687,,11779.9,40929.2
3247,6,8238,95.0079,73.7751,76.5589,18635.3,50031.7
4890,6,17150,55.9638,42.8151,68.522,227341,186419
921,6,16409,45.6869,33.8484,68.9109,304773,466259
1042,6,20685,63.4471,,,18302.8,50686.9
2805,6,1735,28.0911,,,89263.9,83324
2895,6,16123,33.2752,,,8603.36,17841
4875,6,14855,42.9148,,,42865.1,87825.6
4867,6,13726,38.7829,,,39860,46748.5
4862,6,12749,48.6448,,,13636.5,27800.4
4853,6,11299,20.3638,,,10862.7,46348.7
943,6,17431,30.4521,,,11741.9,34923.8
4844,6,9189,36.001,,,7798.23,26237.1
4817,6,333,33.7924,,,15348.6,25815
4896,6,17376,6.39888,,,965.384,17516.9
4893,6,17265,33.9407,,,36453.6,87642.9
4835,6,5189,19.8612,,,21530.3,42352.2
2806,6,2050,32.6588,,,11924.7,29993.5
4865,6,24493,44.3554,,,23716.6,62085.3
2860,6,13344,18.2803,,,47817.2,70859.7
4906,6,18207,29.5831,,,9089.21,34326.8
1287,6,22370,46.5066,,,13560.6,34729.3
4910,6,18442,27.897,,,10204.4,28975.1
4848,6,23772,33.5596,,,4605.86,35073.8
4860,6,24273,29.6117,,,3832.72,26426.2
1280,6,4810,40.6935,,,8207.47,35043.6
1417,6,31257,15.218,,,4179.84,22202.7
3167,6,26747,53.9844,,,23913.6,27452.1
2207,6,9938,8.73336,,,3517.52,24263.8
1244,6,31149,30.5484,,,11596,33412.5
2186,6,6513,21.4536,,,7530.62,18052.2
13796,6,25147,33.4607,,,21712.6,30777.4
275,6,9109,39.6211,,,37209.9,24880.4
3476,6,10248,42.3797,,,3524.34,17794.8
2885,6,15809,38.2483,,,8315.91,20116.1
4999,6,24255,26.5593,,,5431.76,18460.4
1237,6,21605,24.0167,,,42185.1,103311
1520,6,16033,21.8866,,,7853.14,16295.5
14920,6,32605,12.2099,,,7281.44,25980
1232,6,1903,40.3041,,,88979.8,84103.8
339,6,5724,24.0789,,,2703.92,31887.6
1320,6,7264,57.6464,,,11767.1,36739.7
14644,6,26092,36.5377,,,1159.32,19891.6
610,6,5159,33.3872,,,16316.1,45966.6
954,6,17500,65.722,,,5489.99,28933.6
14729,6,25923,20.9089,,,5595.3,24190.6
527,6,2099,48.319,,,49485.4,39174.2
1241,6,31839,14.6725,,,1032.51,25544.6
1055,6,26782,12.0761,,,3447.28,32107.7
697,6,9975,59.405,,,16440.8,59599.4
797,6,12524,60.394,,,29200.9,60063.2
663,6,7650,42.3387,,,15974.3,50443.8
1010,6,19707,53.6271,,,6477,35839.9
1257,6,3744,38.4168,,,34065,121316
1688,6,33942,14.3554,,,2211.22,20766.5
13754,6,3539,40.6502,,,16333,83004.5
5004,6,33885,30.5478,,,7684.68,34866
13934,6,28959,16.9044,,,3888.72,24113.2
3280,6,24831,31.1433,,,4217.62,23489.9
4602,6,30812,31.2133,,,59005.8,174866
4949,6,2010,41.3733,,,21188.4,42422.4
4264,6,26506,14.4552,,,7269.77,19511.8
4974,6,4327,24.8962,,,13937.8,20783.1
13298,6,22727,22.3985,,,7361.61,25495.8
1212,6,13035,40.0785,,,18582.5,31136.2
4266,6,20525,77.9779,,,6862.6,18003.2
14612,6,2344,21.9565,,,27375.7,98815.5
4235,6,11799,43.1778,,,8787.72,19715.4
13937,6,22018,30.1489,,,9749.15,70425.1
13591,6,2570,68.774,,,32187.8,77059
4236,6,13003,19.1522,,,23012.2,28814.1
4250,6,15820,13.581,,,6392.86,27049
4238,6,13511,8.09815,,,9369.8,20362.7
14841,6,5970,36.5785,,,8318.64,37997.1
3870,6,5847,16.258,,,46121.9,41832.8
13959,6,25057,54.3407,,,5541.14,30661.2
2400,6,22307,31.5401,,,74872.3,99432.4
2499,6,25541,27.374,,,3964,32369
2416,6,22783,21.1896,,,20866,65572.9
2390,6,21998,39.5962,,,15786.2,41952.3
13700,6,12010,27.4371,,,5275.59,18479.4
1371,6,23903,8.18041,,,3722.33,19613.2
1457,6,24805,28.04,,,10727.1,20903.1
619,6,5618,61.0192,,,5447.28,23322.1
14796,6,26083,46.9802,,,17428.8,40901.3
4842,6,8894,10.5642,,,1663.51,21925.9
5241,6,13430,44.2572,,,13313.4,16984.1
2444,6,9191,50.577,,,29741.2,39581.5
3591,6,16792,64.8662,,,30428.3,65898.9
14654,6,17676,33.4829,,,58990.4,175164
1874,6,12205,61.5812,,,10036,23737.1
449,6,16366,16.2196,6.59332,,8129.88,29542.1
4730,6,16231,33.6451,,,9794.19,30547.9
5246,6,15972,42.5105,,,23973.5,31254.1
1910,6,14740,38.7614,,,9769.41,18297.7
4832,6,4227,36.3332,,,15575.4,33269.1
512,6,1285,71.6293,,,10752.7,35754.1
773,6,11864,75.2895,,,3015.36,26577.1
587,6,4557,71.6421,,,59866.9,39501.2
779,6,11970,40.519,,,24734.7,77887
495,6,809,23.2549,,,7787.42,28220.3
623,6,5747,35.408,,,10523.4,29545.9
5064,6,35539,49.7782,,,5947.93,29471
13270,6,26819,38.055,,,15232.5,37665.5
3155,6,17527,39.9234,,51.9116,35702.4,90204.1
1282,6,22312,12.7035,,,4170.69,31171.9
14774,6,23657,12.9963,,,5897.14,31754.1
1736,6,1280,37.5539,,,28194.3,44119.9
2673,6,29661,20.2901,,,,22547.7
4708,6,14499,43.2614,,,58368.5,149115
1375,6,10973,36.8984,,,14241.8,53120.5
1470,6,14281,14.3679,,,1857.09,23779.3
4648,6,30836,35.794,,,42934.3,95503.2
1423,6,13016,56.4158,,,17594.8,41309.1
4506,6,30825,33.7297,,,67301.3,119013
4784,6,18511,28.1298,,,4348.45,36205.4
642,6,22693,38.2771,,,3035.95,32490.4
14650,6,9895,31.5427,,,6750.09,20139.4
1576,6,19368,17.482,,,18251.7,65127
3162,6,25983,18.198,,,483.572,19531.8
1695,6,20026,47.5111,,,7110.4,37337.2
1005,6,19533,24.3573,,,5798.56,17537.4
3239,6,6749,38.3512,,,6755.85,18450.7
4210,6,5583,65.0021,,,6888.62,26753.9
3262,6,10320,42.8825,,,1463.7,17339.7
3269,6,11914,30.8988,,,9206.29,28400.2
2166,6,16542,25.9947,,,16703.7,62127.2
13495,6,15507,73.2138,,,24466.7,66135.2
13789,6,26823,45.7166,,,1195.68,20369.1
531,6,2280,53.1042,,,33644.7,80664
2534,6,26447,49.1906,,,61412.7,55645.5
2395,6,22248,34.2648,,,34602.8,20765
2367,6,21457,21.3323,,,8153.06,47526.1
2387,6,21935,37.2556,,,6851.81,29706.9
2601,6,29734,31.4872,,,,31643.5
13643,6,21404,49.1585,,,14738.2,26195.4
2663,6,18529,52.3481,,,,60487
14292,6,23703,26.7202,,,2895.63,17288.9
3424,6,7419,52.7413,,,8694.99,26759.7
3488,6,11031,67.7963,,,6625.06,33181.1
14146,6,24744,63.2534,,,2409.81,16721.8
3621,6,19403,64.837,,,11844,37264.6
3496,6,24185,46.7781,,,5963.87,21557
3367,6,21345,64.8186,,,4846.94,24110.3
3400,6,22543,54.0295,,,10772.6,38312.3
3482,6,10827,56.5015,,,5768.89,27193.9
1801,6,29478,40.7778,,,56131.7,32768.6
1254,6,3670,27.7954,,,6229.47,28508
1485,6,14883,31.8813,,,48127,84758
1189,6,26158,41.3814,,,27468.1,51469.7
4736,6,30795,16.2316,,,1129.66,20082.2
3531,6,12851,69.2257,,,9577.22,28747.1
3855,6,2485,19.8784,,,8239.2,33578.6
3917,6,10611,66.3155,,,12149,51915.7
3836,6,905,11.5686,,,8352.7,21333.7
3885,6,6780,35.6615,,,5442.46,16779
3852,6,2402,25.8784,,,11721,18867.9
1067,6,21029,23.5427,,,6452.02,51238.1
2611,6,9821,40.7148,,,,38437.8
3849,6,2349,9.6851,,,5265.84,19394.1
14121,6,26666,19.3582,,,1790.02,24845.6
4054,6,5132,36.1907,,,4221.21,21038.3
3893,6,7417,24.2181,,,14496.7,32830.8
2209,6,10258,28.5595,,,30181.5,26737
2827,6,6257,28.6278,,,40114.8,20495.3
1643,6,24912,36.8197,,,9862.24,16734.7
14643,6,25415,41.5125,,,11441.1,48763.6
14361,6,15433,52.2143,,,8431.11,20039.7
13761,6,31458,33.7191,,,3920.26,45122
3249,6,23338,59.9674,,,15468.1,18554.9
3589,6,16773,36.0134,,,4694.9,17305.4
3405,6,22562,24.5116,,,7844.3,22335.1
13645,6,23555,39.8549,,,3897.04,18517.4
3387,6,22237,55.3422,,,6399.11,22783.4
3416,6,22885,68.1332,,,5090.43,29243.6
1528,6,25695,41.038,,,5886.17,22271.2
4109,6,3215,33.8402,,,3769.89,16476
4100,6,21208,29.0582,,,3867.3,19216.3
3523,6,24488,24.3124,,,11700,33614.9
3474,6,10149,43.8798,,,2460.21,18280
3608,6,30629,46.4188,,,28742.5,58204.2
2599,6,8820,71.0967,,,,76117.2
14637,6,21169,48.3121,,,4535.47,42357.9
1753,6,2479,55.098,,,5815.04,28734.6
5322,6,15221,21.6646,,,17480,34617.9
1725,6,257,41.8715,,,14744.4,18734.3
1811,6,7073,58.0382,,,16397.2,18336.7
1841,6,9127,43.0406,,,7839.7,19450
1197,6,20096,48.2905,,,41317.6,109863
4175,6,30775,29.2983,,,22281.8,25748
3214,6,22015,39.6536,,,1276.89,17703.2
660,6,23052,25.4354,,,5877.9,20491.9
371,6,13300,12.1191,,,8276.36,40800.8
2616,6,29690,38.8521,,,,24999.3
14629,6,18904,64.4856,,,10481.4,23084.7
3023,6,34112,11.176,,,1672.18,19079
14787,6,21520,16.6909,,,3441.56,22431.4
2141,6,9995,31.7848,,,55047.7,48219.4
4483,6,1855,42.0223,,,21895.3,46642.7
725,6,10433,76.8056,,,5426.94,31843.2
3294,6,15325,58.7319,,,9009.91,49531.8
1065,6,21023,39.708,,,19937.3,63979.7
5259,6,2575,20.3055,,,42067.7,38091.5
735,6,23884,24.862,,,1867.34,17497.3
14642,6,23174,33.4717,,,8136.38,52997
4066,6,9591,12.5813,,,5263.02,16737.5
5165,6,10985,21.6922,,,2255.75,21737.6
433,6,8862,22.1322,,,7808.7,28005
3009,6,11643,21.7727,,,3920.93,17981.4
2999,6,9905,39.0806,,,13145.7,27401.9
3978,6,16048,15.0175,,,5018.15,18262.7
14647,6,26752,50.7763,,,1299.63,22178.6
14646,6,26623,48.0875,,,1153.4,22374.6
452,6,16927,25.643,,,38192.3,69429.2
1044,6,20753,43.7845,,,25617.5,105157
862,6,14699,46.7579,,,22425.2,57297.9
631,6,5980,34.1573,,,36229.7,103991
14119,6,5672,31.1274,,,26321.4,152482
606,6,5007,43.4406,,,4816.64,18003.3
4137,6,11457,40.6863,,,13066.8,31367.3
4131,6,9771,35.5288,,,5302.12,35907.8
3229,6,5544,62.1018,,,16216.6,27111.9
1030,6,20361,35.7242,,,28167.9,91623.2
4023,6,20809,50.904,,,12336,18147.4
3576,6,16226,62.3145,,,12559.3,24068.7
3634,6,26547,63.4696,,,4438.47,18751.8
775,6,28378,5.25861,,,1922.3,18503
909,6,16066,39.105,,,11282.5,40144.4
4089,6,16767,23.7412,,,8675.1,20152.1
4087,6,35763,17.7545,,,5303.69,18638.1
4624,6,9062,45.2007,,,14801.5,37216.5
3070,6,20054,9.41704,,,5144.21,35381.2
14635,6,18661,63.6609,,,6724.47,25502.8
4010,6,19880,40.9377,,,9807.35,33816
987,6,18603,62.7088,,,15047.4,20523.2
4674,6,30833,35.0807,,,46074.4,139329
848,6,14292,24.3207,,,27280.7,152504
2035,6,15551,19.058,,,21236.4,27395.6
1980,6,2672,16.7473,,,58220.6,79550.6
890,6,15422,33.0131,,,16866.7,47495.6
4560,6,5179,24.6391,,,10721.6,49503
3146,6,24754,3.86016,,,4210.11,36437.9
810,6,13111,46.8513,,,15845.9,42577
992,6,18672,56.3744,,,44047.2,62213.1
777,6,11961,54.4887,,,26346.2,32548.3
895,6,15525,57.5863,,,50244.6,77024.5
517,6,1362,45.916,,,5900.05,25550.4
591,6,4636,61.8904,,,18491.4,97134.7
952,6,17490,63.2882,,,40774.2,97068.7
644,6,6524,41.7539,,,19535.2,30159.6
945,6,17447,61.9788,,,38272.6,85111.4
2862,6,13553,13.9296,,,7427.62,22649.8
758,6,11234,40.7185,,,15146.8,29572.8
2843,6,11009,20.3238,,,45724.3,49448.6
738,6,23911,52.0118,,,6733.58,16966.3
2881,6,15366,22.3367,,,15556.7,37092.6
673,6,8439,52.4023,,,64990.1,144684
2830,6,7685,54.5806,,,11134.7,17631.9
2820,6,4692,17.001,,,53589.3,60632.2
751,6,11018,42.7884,,,8643.81,29108.3
1026,6,20321,43.8742,,,20324.9,69385.7
553,6,21841,35.1237,,,13395.3,61308.4
589,6,4561,46.5927,,63.8537,31525.7,58810
4195,6,1606,26.9142,,,12668.4,32378.4
1185,6,17452,16.1132,,,22850.7,39564.9
1147,6,294,37.5602,,,3640.97,19149.8
781,6,12130,54.0983,,,5016.17,21482.8
947,6,25747,50.5342,,,3529.62,23171.1
14569,6,21280,57.872,,,3063.7,21561.3
1017,6,20144,40.0951,,,15953.5,82024.1
658,6,7521,43.8047,,,14562.4,48375.8
802,6,12625,32.0501,,,12807.8,37008.1
783,6,12204,45.8363,,,41144,66798.2
874,6,14986,39.2436,,,52061.1,69608.5
3601,6,17996,56.2084,,,6075.67,29921.7
3584,6,16733,41.3053,,,21931.4,26563.4
4902,6,18132,39.3811,,,5569.68,16205.8
4888,6,16696,28.3107,,,4646.62,36661.4
2658,6,17694,28.228,,,,55709.3
2597,6,7494,40.1391,,,,60837.8
2661,6,29593,45.706,,,,25010.5
2627,6,13521,41.7263,,,,50987.7
2578,6,29629,34.9151,,,,26574.4
14873,6,26127,31.8837,,,3744.72,28448.9
2668,6,19642,28.4935,,,,41026.1
1858,6,11188,37.8449,,,22218.3,21941.1
1953,6,19673,48.4744,,,10280.5,21600.3
1966,6,29522,29.8064,,,11197.9,32435.4
1859,6,11267,23.1762,,,4876.8,24433
1891,6,13549,23.0111,,,6015.75,23937.7
5357,6,20803,56.6402,,,48662.3,46550.2
864,6,14737,55.7159,,,16886.2,63449.7
1850,6,10489,21.4962,,,3062.35,28833
1734,6,29463,29.388,,,15612.5,25277.1
2780,6,18985,35.9343,,,102961,71893.3
2370,6,21486,37.0373,,,19556.2,17133.7
3500,6,24211,18.9488,,,11202.6,24084.7
1948,6,29517,33.388,,,19824.1,55857.8
1936,6,29511,39.8708,,,81465,74079.6
1838,6,29487,33.6418,,,28723.6,51497.7
1945,6,18644,32.1506,,,6689.12,39693.8
1921,6,29505,19.9448,,,11867.3,38645.2
4233,6,23979,35.3397,,,7079.65,52803.1
3301,6,15819,65.9165,,,10568,27210.2
1783,6,29472,40.8986,,,25068.1,18110.6
629,6,5945,62.1347,,,17624,27404.6
471,6,224,35.7525,,,16923.2,47427.9
4885,6,16502,22.3345,,,7087.25,38510.6
2478,6,25062,19.2548,,,7140.04,36958.9
1581,6,19743,43.3234,,,25252.5,27957.8
3761,6,11357,24.7717,,,20844.5,17457
3650,6,387,22.4924,,,11886.4,35676.1
3889,6,7074,28.1983,,,8839.34,18645.2
1537,6,34829,10.0837,,,4414.72,19196.4
1022,6,20258,49.2796,,,37329.9,74875.8
2431,6,7974,47.8139,,,35984.6,60283.1
2435,6,23193,33.6512,,,21238.8,85830
2356,6,21264,29.0169,,,5642.26,48534
978,6,18067,42.3052,,,9386.1,24316.1
2449,6,28927,17.6114,,,3612.86,23319.4
2485,6,25198,54.3407,,,5541.14,30661.2
2519,6,25943,16.587,,,10714.5,44025.7
2409,6,22637,50.6322,,,14059.5,63402.4
1098,6,30846,10.3215,,,1692.01,17884.7
4563,6,5580,41.041,,,9127.74,38947.3
1091,6,32322,24.8096,,,2920.72,31782
817,6,24623,50.1396,,,16157.9,43504.5
4931,6,2749,55.2037,,65.1946,31857.2,42119.8
1051,6,20793,59.205,,,22199.6,90158.4
13756,6,21809,41.9292,,,16894.6,61793.4
4104,6,1543,32.9449,,63.7792,40053,76040.4
624,6,5771,68.5945,,,65921.5,16924.8
793,6,12502,62.158,,,24821.9,63097
2600,6,8925,38.6723,,,,40482.5
2160,6,14922,38.7423,,,6178.64,21453
4531,6,30867,25.0179,,,24326.7,38413.6
14611,6,24381,24.6185,,,1321.7,35609.8
2592,6,6572,39.0617,,,,20161.6
2883,6,15501,15.2254,,,11367.9,24352.5
4685,6,12496,23.8771,,,9986.83,67569.5
5343,6,19799,30.0153,,,9218.49,28981.5
5269,6,6659,29.1042,,,5813.72,25071.8
3311,6,16859,31.5558,,,8953.5,42749.6
3194,6,21240,49.7056,,,6584.41,16913.2
3340,6,26641,56.4441,,,20201.6,19428.7
3207,6,2768,57.9966,,,7636.83,22717.6
3566,6,15333,77.7339,,,8554.51,28862.3
3304,6,16161,41.4122,,,12528.8,24961.7
3428,6,8270,39.2236,,,21812.9,27397
1901,6,14314,22.0882,,,9565.42,27401.3
3439,6,23369,27.6051,,,11649.1,26999.9
3597,6,25680,25.2288,,,4640,27854.5
3432,6,23237,26.269,,,42933,20946.5
3209,6,3533,86.4754,,,2733.47,23025.1
13426,6,7704,39.2236,,,21812.9,27397
3442,6,23381,20.5312,,,9242.97,19754.2
13608,6,23810,40.2498,,,5455.17,20071.9
3283,6,14436,82.3503,,,3382.86,19415.4
3449,6,23499,51.5721,,,6976.85,32947.8
3309,6,16741,68.1357,,,7153.11,18247.6
4269,6,20662,20.8776,,,14421.2,20503.8
4846,6,10298,21.388,,,6533.37,27240.7
4915,6,18971,22.5963,,,2986.31,24177.9
1898,6,13842,36.1554,,,18974,31901.5
1808,6,6341,56.7083,,,8111,19793.9
1903,6,14134,34.5404,,,6495.46,26903.2
1871,6,29497,23.5617,,,8085.21,18762.1
1940,6,18111,39.986,,,11245.6,22282.3
1831,6,8545,51.937,,,10045.7,25077.7
4443,6,17754,17.877,,,23941.5,39833.5
4178,6,20123,30.6982,,,5075.46,24588
4144,6,13439,46.5427,,,7872.57,21243.5
5182,6,12131,47.4845,,,5170.68,19671.1
1144,6,20778,48.5375,,,16498.7,30244.1
3561,6,25077,48.0794,,,20436.7,26245.6
1752,6,29466,40.0088,,,18050.3,40513.4
2765,6,15483,50.4971,,,9193.47,29364.6
1849,6,10471,19.8188,,,14962.1,19308.3
1608,6,5684,55.7174,,,15646.6,19223.5
437,6,11375,16.4596,,,5639.59,17146.9
524,6,1885,20.6308,,,7201.79,20287
14636,6,20628,31.0676,,,8802.48,29470
506,6,1084,37.1668,,,8190.28,22780.6
1207,6,21344,25.1381,,,2990.97,19267.2
886,6,15403,15.0167,,,15023.2,17334.3
509,6,1259,21.8981,,,5261.81,36218.2
555,6,3115,36.0463,,,9149.58,51052.3
9977,6,26180,22.5253,,,6034.69,40918.3
13772,6,22880,24.2994,,,7274.25,23639.7
3226,6,5497,56.8487,,,8623.53,19469.5
2864,6,13662,5.94531,,,5255.33,23587.8
790,6,12449,60.2268,,,17448.2,36831.9
499,6,921,51.8861,,,17892.9,46218.4
913,6,16137,60.5852,,,24675.9,53690
3453,6,30242,34.2499,,,11199.4,51064.3
508,6,21367,39.622,,,1467.22,21326
2702,6,5419,45.9462,,,8973.87,57684.6
2822,6,4831,13.3892,,,10332.4,22959.2
3383,6,29983,34.423,,,43291.1,75037.1
2560,6,1490,46.5523,,,,39397.6
4071,6,12358,29.4399,,,18103.7,54235.3
540,6,2579,41.4463,,,29685.9,64657
5324,6,15487,26.2201,,,9944.1,17372.9
5049,6,35153,38.7118,,,10801.9,27574.5
14866,6,15153,28.4876,,,24483.3,47985.7
14879,6,4596,51.5841,,,23750.1,47826.9
699,6,10208,45.5572,,,16165.7,48396.4
14868,6,23714,25.8162,,,3795.33,20646.8
1653,6,17232,22.2394,,,39585.8,88438.1
567,6,3578,43.7252,,,15768,35251.1
2832,6,8946,13.7297,,,13727.1,55739.2
1218,6,227,35.1883,,,31990.9,40867.7
3274,6,13201,73.439,,,43332,54986.6
3436,6,23332,59.883,,,26018.8,41626.2
1112,6,23760,36.6898,,,8260.62,32310.3
1642,6,24906,43.8041,,,12600.3,40112.3
3646,6,26668,50.5022,,,3652.23,17375.9
3422,6,7197,55.2065,,,23023.8,23030.1
3264,6,10469,64.9948,,,5479.99,23960.6
988,6,18624,66.3709,,,23118.7,94076.5
3554,6,14379,61.9293,,,6377.38,24560
1028,6,20340,45.2411,,,24817.6,73198.4
785,6,24321,24.8909,,,2215.52,22044.9
3895,6,7498,44.9263,,,11211.2,28753.3
861,6,14685,23.2335,,,13047.2,68102.2
14889,6,26107,45.6123,,,5345.37,55933.4
2589,6,29626,41.0085,,,,68029.8
5138,6,23272,26.8844,,,1901.13,22613.5
1555,6,18357,24.461,,,15477.2,43527.7
2675,6,29622,36.9903,,,,21231.2
5301,6,13133,23.3044,,,31693.6,35726.5
2134,6,9865,39.5594,,60.1538,42910.8,86851.3
4985,6,30875,44.6131,,,22629.1,24103.7
4142,6,30776,48.2182,,,13578.4,20165.6
5158,6,10264,39.4614,,,18927.1,36436.6
2358,6,21328,25.5658,,,17885.5,18209.5
1381,6,24068,22.3186,,,10552.7,34756.2
4446,6,18036,10.9957,,,4622.08,28841.6
4099,6,21196,36.9918,,,6814.94,48933.2
776,6,33742,13.6421,,,8792.62,77841.2
2813,6,3300,47.5502,,,3294.62,19161.8
5337,6,19039,43.7733,,,6173.74,21001.2
5346,6,35755,41.7867,,,13602.5,27227.5
1483,6,14750,38.8472,,,37603.5,48801.6
1359,6,10017,42.1822,,,57616.6,77814.9
1246,6,21877,21.1133,,,7005.8,24287.2
1574,6,26297,26.484,,,4549.91,21834.7
1510,6,25248,12.8546,,,6647.52,70978.9
1569,6,19352,18.4571,,,8271.97,18104
1445,6,13979,12.6189,,,17623.3,102627
1351,6,23601,28.1415,,,9967.5,28433.7
1379,6,11199,29.2012,,,46883.5,75624.2
1409,6,12669,43.5227,,,10079.4,40642
1361,6,10054,44.5449,,,7219.72,32509.1
1266,6,4292,28.081,,,37487.2,92109.4
2811,6,2812,14.5782,,,19829.9,23121.6
1271,6,4362,39.0758,,,35018.4,74141.4
1683,6,7215,34.6654,,,4432.96,34122.9
1669,6,26385,23.2775,,,21329.9,27729.7
1690,6,13151,35.812,,,3805.64,27425.2
5283,6,9149,17.4416,,,10857.1,17384
2007,6,7930,48.3443,,,29127.5,81145.6
1434,6,13166,20.6931,,,12261.2,34521.1
1220,6,441,17.5171,,,10340.5,41300.6
3984,6,17004,28.3359,,,9141.25,35416.2
915,6,25389,40.2423,,,5870.84,22682.6
1687,6,31251,15.6524,,,1275.65,17793.9
1348,6,23463,7.02891,,,3250.44,23951
968,6,17700,50.4702,,,36265.5,99339.6
721,6,10233,27.9524,,,35193,156592
4020,6,26754,29.1737,,,3547.06,19068.5
15285,6,8944,30.4257,,,2769.61,20455.9
13921,6,35602,45.7166,,,1195.68,20369.1
4693,6,13493,31.7431,,,19292.1,62908.6
13593,6,31287,19.9119,,,4026.42,18039
1623,6,33537,18.7047,,,19143.2,76635.4
386,6,15973,10.2707,,,2089.39,25223.7
2788,6,20734,42.8506,,,56781.1,133954
956,6,17518,49.7242,,,35404.9,57497.5
2976,6,6951,34.0673,,,8678.36,25378.9
718,6,10167,52.6988,,,18510.8,79371.4
1795,6,5734,31.9224,,,7222.05,26707.4
3002,6,23859,42.8773,,,3721.96,16661.8
2537,6,26609,18.0098,,,20150.5,67274.8
502,6,998,48.9797,,,19115,74420.7
4519,6,22098,47.3869,,,2060.4,22923.9
2514,6,28939,19.7087,,,4674.08,24454.5
1420,6,24515,39.2092,,,9164.88,22745.6
13249,6,31204,35.1715,,,1271.13,17350.3
14810,6,17814,38.8446,,,72845.3,84144.9
14555,6,6671,43.7488,36.4242,61.1034,87226.1,214084
966,6,17680,62.056,36.7755,83.7993,29768.8,59631.8
970,6,17882,81.7756,60.1214,82.551,80310.6,89617.7
13786,6,19389,68.9716,62.5886,,5909.65,17101.5
561,6,3445,41.3671,,,35732.9,77517.5
1082,6,3327,37.2711,,,51585.1,100628
5056,6,26538,48.1724,,,98966.7,19229.4
1110,6,23461,28.8728,,,19895.6,96472.5
