 place_id , median_sale_price , median_sale_price_per_sqft , total_sales 
15112,61750,44.64285714,6
15126,211000,194.8998179,5
15128,130000,92.18054673,13
15138,127000,92.46031746,20
15153,512000,348.1012658,15
15166,139700,109.2105263,139
15173,79900,63.29113924,512
15177,164000,122.4673203,22
15183,102900,77.02095808,10
15184,102500,87.42632613,7
15186,100000,79.71412864,13
15193,147000,117.7857143,22
15203,150000,110.9236234,385
15209,127101,109.7727273,6
15210,204500,124.3917275,5
15215,45000,34.99627699,6
15233,94000,70.26259759,62
15272,139000,104.7687861,80
15295,57120,50.68493151,10
15302,295000,205.625,32
15306,130000,97.33237203,19
15309,91000,74.44907683,21
15327,80240,68.4624018,13
15328,186500,140.6147809,154
15330,38700,26.00806452,5
15333,332500,269.2055154,9
15336,80000,68.49315068,20
15338,100000,72.27891156,5
15341,200900,162.2807018,17
15343,123500,99.27652733,13
15366,175400,133.3333333,17
15371,134400,120.5381166,6
15373,85500,68.29470199,13
15378,66000,62.5,14
15387,200225,168.5201027,28
15390,355000,307.8924545,26
15403,310000,188.0576527,13
15404,730000,603.3630069,8
15414,155000,110.9685696,7
15422,535000,441.7836499,15
15433,46700,31.48148148,11
15434,168000,119.5372751,13
15449,235000,154.503616,7
15450,281000,222.3198594,18
15457,390000,278.710544,15
15471,165000,125,28
15477,295000,205.0034746,8
15481,170000,145.1612903,43
15483,73500,65.95833333,9
15487,150000,126.7857143,19
15493,85000,54.41741357,5
15494,295000,257.4850299,39
15499,165490,124.2417417,19
15501,190000,128.1602709,14
15502,170000,134.6153846,119
15506,310000,178.5714286,7
15507,1015000,869.7183099,16
15514,126000,103.1894934,8
15523,130000,104.7101449,6
15525,1067500,920,54
15527,210000,177.8794403,14
15531,69900,55.09641873,14
15543,185000,133.6898396,8
15550,125000,102.1400778,11
15551,133400,91.98998748,47
15560,138000,101.0781671,14
15568,62000,53.91304348,7
15576,132500,105.9413028,11
15592,154399,126.9029671,16
15595,245000,197.1496437,17
15605,98500,86.98260348,8
15606,67000,56.94444444,6
15614,219000,177.5568182,59
15627,285000,216.1552347,260
15629,444000,366.5814152,99
15639,154000,132.2115385,5
15644,175000,117.2922252,5
15653,135000,102.2364217,18
15658,75000,58.96226415,17
15665,63500,61.91037736,5
15666,165000,131.2260536,21
15681,112000,102.8846154,5
15682,122000,98.28009828,11
15683,105000,87.5,11
15686,413000,248.1971154,11
15690,169900,125.204182,10
15695,137000,106.3664596,7
15696,207500,162.8194559,25
15698,310000,209.2274678,119
15701,75000,65.57223265,27
15703,72500,62.94964029,17
15710,300000,201.4134276,13
15711,69900,59.11330049,6
15713,154000,125.3134796,10
15714,99900,66.66666667,14
15730,117500,98.47560976,6
15731,130000,96.26865672,7
15735,480000,357.9545455,8
15738,95000,65.24725275,7
15739,100000,81.17757009,10
15754,124500,94.40559441,7
15756,237000,176.056338,66
15764,100000,79.23269391,10
15777,90000,66.88988095,15
15796,237000,143.3070866,7
15797,100000,78.92107892,64
15809,160000,116.4537941,42
15840,70000,63.61111111,6
15845,80000,68.78306878,12
15847,98000,77.39130435,12
15858,50000,36.70825336,6
15860,148000,130.8139535,6
15872,165000,145.1041667,15
15890,57000,55.33980583,27
15892,69900,65.91796875,5
15902,95000,70.75471698,11
15910,215000,141.0404624,44
15935,269900,226.8976898,124
15938,189000,142.2155689,20
15939,87000,54.32722678,5
15945,78000,49.53917051,9
15962,206000,144.658856,19
15973,190000,117.498184,107
16010,255000,217.2131148,12
16013,175000,125,14
16023,345000,227.3747195,63
16026,99000,75.44757033,12
16032,116000,102.292769,26
16033,179000,143.0404738,54
16034,349999,220.228385,18
16038,38600,37.66233766,5
16039,58000,37.84313725,8
16042,181500,134.5441067,19
16053,230000,169.8533406,39
16055,223000,153.2887402,5
16058,69900,53.01524188,11
16060,96400,82.39316239,7
16061,215000,208.3333333,6
16064,490000,456.3492063,11
16066,350000,331.3253012,8
16082,135000,109.5666394,54
16089,180500,150.8553655,17
16123,191000,151.3157895,25
16125,167000,135.8828316,7
16127,80000,64.03508772,18
16133,290000,245.56423,32
16137,520000,403.2448378,18
16139,335000,264.4230769,22
16143,61000,53.22455322,8
16146,339000,254.590985,211
16155,105900,89,17
16162,89900,75.92592593,307
16163,511300,362.3853211,637
16164,165000,138.7896825,855
16168,70000,52.1969697,21
16172,109000,97.40840036,5
16176,199900,160.1762821,11
16214,200000,149.4023904,39
16216,175000,109.6491228,7
16221,128000,83.33333333,16
16224,350000,185.216895,9
16231,160000,110.0628931,23
16237,139900,104.1303083,14
16243,28200,28.2,5
16250,139000,98.81889764,44
16280,182000,107.1428571,10
16282,126000,105.6751468,5
16296,147000,115.1135474,18
16305,115000,81.20936281,51
16309,144900,114.7465438,50
16310,94900,84.46455505,50
16323,120000,92.38095238,14
16325,580000,380.3418803,17
16329,85000,76.55116841,5
16335,169900,123.7142857,72
16346,54000,34.77765108,7
16347,115000,100.1945525,7
16359,151000,88.5,5
16366,102500,69.43258084,10
16396,81000,59.82274742,5
16397,67000,62.98449612,15
16399,371500,311.5238095,45
16406,60502,51.88953488,63
16409,289000,225.7575758,788
16428,139000,113.6363636,92
16435,108000,78.02795031,34
16445,86500,67.00167504,12
16446,228000,193.6589546,17
16448,1050000,804.5454545,18
16456,100000,89.72055888,5
16463,207000,150.7616975,927
16477,370000,288.7259395,66
16487,19700,16.00928074,12
16500,510000,346.9387755,5
16503,160000,135.2,8
16517,340520,198.0011261,21
16518,230000,200,12
16520,67000,54.47941889,11
16526,882000,658.3261432,21
16527,55000,47.29064039,18
16530,162100,108.938172,7
16535,63000,57.01357466,19
16537,113000,92.06349206,17
16542,135000,113.6363636,34
16543,75000,54.42670537,10
16569,169900,131.1844078,23
16583,199750,164.1168289,15
16588,297500,220.5387205,9
16593,117000,90.5982906,21
16595,85000,64.51612903,43
16632,166900,148.7522282,8
16636,114900,114.9,5
16651,177500,140.060241,204
16655,46397,42.17909091,95
16657,136000,106.8376068,789
16659,200000,168.1957187,139
16660,343000,220.8835341,177
16661,125000,106.4446054,880
16663,295000,254.7495682,7
16671,850000,742.5742574,22
16678,550000,452.8650647,53
16680,56000,41.48148148,9
16683,225000,181.598063,17
16687,1318800,1130.434783,32
16688,665000,513.4328358,7
16690,615000,480.3293687,47
16692,165000,122.089155,12
16694,115000,77.77777778,5
16696,163200,125.9309411,24
16702,135000,108.5972851,46
16704,169000,125,25
16709,126000,91.66666667,10
16710,91000,73.98753894,17
16713,321000,251.8518519,37
16718,278000,246.3768116,8
16725,79900,62.89308176,23
16728,41000,34.10059676,8
16732,299900,212.5442948,8
16733,220000,207.9207921,16
16737,325000,229.1666667,5
16753,190000,159.1397849,13
16755,101000,84.32539683,7
16762,149900,115.6375,7
16767,76000,61.87707641,32
16769,118000,103.8361266,13
16774,35000,31.96347032,27
16775,188000,121.4334471,31
16777,48000,38.647343,6
16784,25000,19.04036558,6
16792,96550,71.87718074,75
16802,120000,79.47019868,27
16806,120000,96.85230024,7
16810,84900,68.49315068,14
16814,168000,145.8208696,9
16819,95000,89.5862069,6
16828,145000,135.261194,6
16845,143000,114.738806,13
16847,83500,62.94014085,7
16857,156000,113.372093,7
16859,225000,187.826087,5
16868,62900,57.4204947,30
16876,127000,92.98998569,9
16879,556000,421.4929215,6
16894,100000,78.89546351,6
16901,79000,66.77796327,93
16904,522500,413.3466135,318
16909,109900,94.78672986,14
16911,115000,100.6410256,19
16922,114000,74.25742574,93
16923,412000,372.8506787,11
16932,130000,94.84291642,13
16933,32500,27.77777778,7
16938,385000,322.327044,10
16951,229000,185.5113636,6
16971,110000,95.48611111,7
16974,38000,35.8490566,14
17001,110000,74.32432432,6
17004,77000,70.07797271,12
17007,200000,175.4385965,9
17019,62500,43.40277778,10
17031,170000,151.0067114,6
17032,135000,113.4453782,5
17058,220000,152.7942925,9
17059,117000,107.8341014,28
17068,82000,64.3776824,11
17069,168000,122.2953904,14
17078,65000,53.19148936,66
17093,59500,49.58333333,15
17105,97500,80.76923077,18
17107,67500,47.78554779,36
17137,106600,102.8827038,8
17138,53850,53.57142857,7
17149,170800,137.0656371,255
17150,235000,173.0449251,228
17151,1050000,830,421
17162,189900,162.864494,6
17164,600000,481.540931,38
17165,86000,55.86592179,6
17168,122500,103.8461538,11
17173,264400,201.2522361,5
17176,168000,132.0606061,63
17180,157000,110.626703,99
17213,270000,172.08413,6
17230,99900,70.56892779,10
17232,208500,147.9772889,9
17236,175000,124.21875,11
17239,119900,97.15475364,22
17243,126000,91.39375476,23
17247,117000,94.35483871,5
17250,163500,85.77194753,6
17253,159500,119.6939454,9
17257,50000,40.78549849,32
17260,184600,159.7892888,6
17265,172000,120.7865169,12
17271,264000,210.1528384,27
17276,81500,72.6993865,6
17282,70000,60.24096386,36
17283,64000,58.60805861,5
17288,73000,51.19214586,5
17298,338000,272.7272727,16
17309,161000,127.897351,23
17314,82900,53.8290788,11
17327,239900,176.3888889,21
17332,318000,259.8039216,7
17338,164900,144.4451923,21
17351,83000,63.15007429,24
17365,170000,86.55804481,8
17390,287750,198.8636364,5
17407,203500,142.0890937,31
17408,287000,226.1904762,15
17420,762000,627.2727273,233
17425,399000,342.7272727,5
17431,438000,378.5185185,25
17437,160000,123.7244898,14
17445,180000,155.8073654,6
17447,525000,453.0340815,88
17451,120000,79.58801498,5
17464,530000,425.3022453,55
17469,87000,69.17047681,10
17472,445000,336.5384615,35
17486,135500,99.53239813,7
17490,1137000,960.7843137,65
17492,255000,156.8265683,5
17493,168000,132.0754717,44
17499,60000,46.2962963,14
17500,325000,266.1870504,7
17502,95000,77.8057554,12
17508,221076,167.5353686,7
17518,801000,585.4700855,23
17519,699850,476.8240343,12
17520,136000,115.7446809,5
17527,245000,185.6649396,109
17528,55000,40.05826657,5
17534,90000,81.4,10
17536,228000,171.2997746,14
17537,147500,123.0694981,12
17543,167000,164.5320197,5
17549,125000,93.38521401,10
17553,172000,140.0651466,8
17560,159900,88.20564516,6
17573,155000,98.48484848,27
17614,24000,21.23730379,5
17615,169900,141.5487094,10
17620,239000,168.9655172,14
17631,204900,157.0680628,134
17632,80000,50,6
17650,420000,373.7113402,62
17657,249900,170.7907477,5
17662,142000,126.9762846,19
17669,836000,637.6569038,105
17671,241500,187.81966,8
17672,135000,108.0645161,20
17675,875000,760.7973422,23
17676,458200,351.9125683,64
17680,790000,681.3996317,58
17691,410000,366.5814152,7
17694,196000,163.2665094,34
17700,259000,205.6074766,53
17701,65000,55.51075269,7
17710,215000,144.8087432,5
17716,146250,97.5,7
17717,96000,80,5
17726,55000,37.00657895,33
17739,48000,26.38888889,10
17753,36100,30.41144902,12
17754,129900,115.0563607,35
17766,50300,39.86486486,9
17774,37400,37.4,5
17776,100500,68.29059829,10
17778,109500,82.48914616,5
17784,135000,90,5
17790,149900,90.99045346,5
17793,182500,162.5659051,56
17798,149400,99.31292942,12
17800,200000,171.2328767,6
17814,190000,133.1967213,101
17815,174000,121.9898606,23
17824,223000,144.8992853,26
17836,53000,50.5952381,20
17838,73250,67.94990724,20
17844,275000,221.4765101,9
17846,65000,60.52141527,21
17870,165700,118.7335092,17
17882,1685000,1374.388254,21
17887,184000,146.7823572,315
17893,167000,161.9234544,43
17896,418900,254.7945205,10
17898,103000,78.59399684,18
17903,625000,389.2445583,7
17906,120000,93.1372549,20
17911,480000,376.317421,203
17917,257500,205.5172414,41
17931,181900,133.9203675,16
17933,196000,158.5517241,10
17935,94000,79.26587302,36
17939,405000,360.8247423,7
17959,234000,152.8520672,96
17961,66000,52.08333333,26
17978,1155000,752.8230866,5
17986,58500,42.50430787,7
18000,85000,74.44274809,9
18007,270000,197.6102941,52
18008,105000,87.31617647,28
18011,42500,35.65436242,82
18026,132000,108.3532895,16
18036,189990,150.2060086,35
18042,630000,518.1543116,11
18053,130000,109.9017857,8
18058,123000,98.64864865,13
18064,165000,122.3449448,440
18066,102500,92.26190476,9
18067,990000,797.2972973,9
18073,133000,108.7489779,5
18079,390000,343.9597315,10
18086,115000,102.6119403,63
18089,665200,523.8970588,36
18100,122500,91.18852459,6
18101,95000,66.38714186,32
18102,197000,143.1943352,21
18111,52500,44.45544554,15
18112,250000,149.5448635,9
18118,179000,124.4784423,11
18119,93500,90.1,7
18124,77500,62.5,16
18132,127000,94.43597561,19
18133,124000,101.8998273,37
18140,60000,51.02040816,6
18142,150000,118.9279732,615
18159,200000,142.7283654,40
18163,118000,97.46954077,7
18177,127000,106.6115702,97
18190,55000,44.64285714,5
18196,140000,104.9382716,54
18207,165500,129.5957285,12
18233,215000,183.7606838,5
18236,110000,94.69387755,8
18242,199000,130.2652106,34
18246,91000,69.40063091,16
18253,99574,80.44295302,10
18261,130000,112.527115,24
18262,113850,88.9453125,5
18265,165000,119.2334989,79
18267,210000,141.1622276,506
18272,290000,218.6684073,29
18278,220000,170.0680272,21
18281,46400,36.13707165,6
18285,103125,70.7820122,8
18297,177500,132.3727554,7
18299,125000,87.04735376,10
18313,240000,182.6086957,12
18323,189900,139.047619,6
18332,200000,150.8928571,6
18335,709000,592.8093645,10
18339,92000,55.14705882,35
18343,185000,122.1001221,14
18344,217000,154.8269581,7
18346,194350,127.7869393,14
18349,152500,118.5064935,8
18368,127000,106.3829787,39
18369,110000,78.7037037,28
18374,99900,80,6
18380,234000,139.9779128,5
18386,237000,170.7913669,24
18389,415000,337.6623377,26
18391,174900,157.1709234,7
18395,72000,69.97084548,6
18399,87000,57.9379562,10
18402,90000,59.22693267,5
18404,91000,62.83068783,6
18435,189950,157.8289474,26
18442,160000,135.7202331,11
18443,90000,79.22535211,25
18445,261000,166.7731629,7
18452,375000,295.4545455,11
18462,205785,167.4480911,17
18475,71000,52.55023184,35
18480,62000,52.84015852,10
18481,135000,96.71474359,7
18486,112000,95.35066982,13
18500,1100000,814.0495868,6
18507,104000,78.28418231,17
18511,126500,109.7560976,7
18514,68500,57.46644295,11
18521,575000,344.0420561,5
18529,395000,308.3333333,28
18534,255200,217.2131148,11
18535,615000,443.8334643,74
18538,85500,66.32653061,7
18545,129500,129.5,13
18586,148000,99.46236559,7
18589,204500,147.3988439,12
18599,77250,67.21915285,52
18602,315000,205.3571429,6
18606,79900,66.04696673,94
18607,196000,163.4615385,44
18609,691034,380.3159053,8
18611,82000,68.33333333,7
18612,125000,99.58791209,22
18624,370000,315.840622,49
18626,245000,191.9191919,11
18627,70000,65.78947368,5
18630,320000,272.5856698,58
18644,142000,125,17
18658,155000,87.86848073,9
18659,204000,121.4574899,5
18661,922500,765.5935185,11
18665,113000,98.24902724,21
18670,148000,102.6923077,8
18672,735000,609.2436975,17
18673,50000,33.04924242,14
18682,122000,92.04368175,28
18690,109500,90.7960199,11
18707,307000,187.5,11
18722,81500,47.69230769,8
18733,320000,232,75
18734,105700,87.42714405,9
18748,75600,65.13043478,17
18757,235000,200.7136485,7
18770,60000,43.0292599,15
18788,233440,144.5068664,11
18790,210000,150.703282,743
18793,98000,78.36538462,25
18795,116900,87.1886121,20
18807,63000,53.44827586,38
18823,235000,185.4576561,203
18827,208500,110.6290672,6
18834,88000,70.39473684,17
18844,119000,89.28571429,21
18850,147000,98.80068532,6
18853,148500,130.7189542,14
18858,129000,112.6307321,11
18864,104500,69.99330208,8
18869,180000,130.0236407,156
18904,732000,504.7714716,6
18918,166000,123.9087302,11
18930,102500,76.31327603,12
18939,151599,141.1036921,15
18977,205000,167.2104405,5
18980,170000,130.6089744,22
18985,86000,71.92982456,35
18994,358000,179,5
18995,117900,92.19707057,8
19002,99400,85.86337761,17
19006,106000,94.6969697,16
19009,172000,142.5247237,237
19017,91000,74.4047619,185
19020,89900,85.47008547,6
19034,149900,92.45283019,37
19035,154900,130,6
19039,121500,99.7005988,12
19040,26100,23.72727273,15
19046,251000,197.1720346,6
19070,82000,63.37412587,47
19085,142900,122.3091977,9
19088,63500,54.51866405,8
19093,68500,58.53174603,17
19095,112000,70.30150754,15
19100,310000,163.1578947,6
19102,179700,112.1076233,10
19114,110000,93.75,13
19122,154000,136.1413043,11
19127,108000,92.59259259,28
19145,95100,72.04545455,6
19147,130100,95.9439528,6
19151,95000,82.46527778,18
19156,316500,274.5746692,15
19180,38000,27.63636364,5
19198,133000,90.06004003,7
19199,265000,188.8519135,16
19203,153000,102.9411765,16
19213,124000,82.83233133,5
19238,91000,62.03135651,6
19245,76000,52.85171103,10
19248,83000,64.46540881,8
19249,135000,115.5523256,6
19265,85000,71.42857143,33
19271,85000,70.1320132,6
19283,38000,32.77886497,34
19287,150000,118.6708861,10
19291,98500,78.03700724,13
19293,109900,79.4370229,5
19298,245000,143.1779899,7
19299,134500,90.5752754,7
19332,240000,187.5,18
19336,114900,92.12730318,27
19341,135000,102.7170311,12
19348,110000,81.01851852,9
19361,239000,169.4915254,8
19368,305000,219.8460222,13
19372,392000,306.4516129,5
19373,180100,143.011333,225
19381,59000,47.65395894,5
19389,430000,370.8791209,7
19391,137000,105.505279,8
19395,120000,114.2180095,5
19397,128000,83.68200837,26
19420,116500,89.84375,25
19428,119500,93.6270653,61
19431,103003,85.7400722,9
19453,76000,54.91666667,21
19457,950000,830.4195804,8
19459,162500,124.375,674
19470,140000,130.6818182,8
19476,113500,94.88448845,7
19480,182000,139.9739583,31
19486,118000,93.09895833,8
19502,114000,85.2962692,28
19511,134843,129.2837967,10
19528,56500,51.61734343,5
19538,278000,217.3144876,5
19547,130900,110.1398601,23
19548,122500,84.95145631,5
19553,620000,448.2109228,5
19557,68000,56.47840532,5
19562,195000,138.986014,5
19563,37000,31.81427343,9
19582,105000,83.49577648,15
19583,155000,120.6896552,48
19585,75000,46.41909814,23
19593,169900,149.9205719,9
19601,150000,118.9655172,31
19602,145000,115.159129,17
19606,149900,127.2070626,16
19607,111500,89.02077151,13
19633,190000,158.1790123,8
19640,145000,116.9354839,9
19641,81000,64.24632353,19
19644,185500,160.6786427,5
19647,189000,137.5908619,32
19648,86800,72.27138643,9
19664,620800,491.9175911,7
19672,63000,38.0952381,5
19673,203000,177.75571,26
19676,340000,260.989011,39
19678,225000,157.5931232,13
19692,245000,140.4816514,6
19701,355000,246.2509866,21
19704,82500,74.12398922,11
19707,727000,550.5617978,34
19712,195500,157.6576577,80
19715,493864,263.8679245,15
19737,230000,142.6728111,7
19740,118000,82.85052144,180
19743,210000,158.9825119,73
19744,125000,104.2654028,5
19746,125000,83.96946565,8
19748,167500,124.3504083,27
19752,318000,232.0916905,8
19756,210000,173.0072464,17
19768,140500,109.8168498,57
19774,82000,70.89618456,18
19781,90000,69.20415225,10
19789,74000,58.82352941,9
19791,80000,59.19854281,7
19795,107500,75.2688172,14
19798,605000,434.9247874,14
19799,177250,128.7313433,15
19817,100000,62.78026906,27
19821,155000,118.3020181,11
19864,140000,111.4599686,6
19876,57000,47.89915966,27
19880,215750,172.4655069,20
19900,65000,59.58529412,9
19906,100000,78.32080201,7
19908,140500,105.9577677,13
19917,134900,121.6216216,21
19928,119900,89.21089385,118
19931,111100,110.3277061,5
19938,139900,106.9078947,10
19942,87000,78.27669903,6
19944,95000,78.99305556,67
19951,127000,119.8113208,5
19956,300000,238.8888889,15
19963,130000,95.45454545,27
19967,49900,32.27684347,7
19980,195000,140.390625,7
19982,82500,80.64516129,9
19984,127000,101.4832162,5
19998,79900,58.59375,5
20007,205001,183.0366071,16
20008,64900,46.12651031,6
20011,116450,90.76923077,16
20031,120000,85.71428571,6
20038,122500,111.3636364,5
20039,79900,56.76410605,29
20054,194000,133.1967213,7
20065,215000,133.3739342,12
20082,139900,120.3883495,7
20094,550000,466.2004662,31
20106,186000,168.4397163,61
20109,150000,118.6440678,10
20112,81000,69.52380952,18
20114,112000,72.55600815,13
20117,101500,93.1372549,11
20119,148000,109.8820059,7
20123,300000,234.6394984,13
20139,180000,139.047619,20
20144,323000,259.5628415,34
20157,119500,101.0430248,11
20182,75539,69.74976916,9
20184,99900,73.15891473,5
20193,88000,82.04265873,5
20227,195000,146.875,16
20232,189000,147.9357798,10
20239,72000,69.76744186,5
20244,138500,95.19350811,24
20251,220400,178.5714286,38
20258,423000,360.5769231,15
20263,40350,31.95488722,32
20280,20250,14.2351901,5
20281,75000,64.87025948,47
20294,380000,284.5528455,25
20295,204000,152.6946108,23
20297,540000,393.1670282,5
20299,173000,135.0714286,9
20303,97900,77,11
20310,179900,103.2128514,5
20313,83500,66.82389937,11
20321,625000,502.0920502,6
20323,148000,110.0286533,12
20336,75000,49.45407836,15
20340,378000,285.9069149,23
20343,112000,69.9,13
20353,42500,28.20172528,6
20361,318000,241.8745276,80
20362,118500,93.59605911,6
20371,280000,233.9449541,93
20373,330000,260.989011,25
20374,103000,94.84346225,8
20384,60000,49.91680532,16
20393,128000,99.49832776,17
20396,69900,67.79825412,9
20410,150000,111.9402985,6
20418,179000,144.2307692,68
20420,175000,143.7229437,147
20428,137000,81.31578947,13
20429,400000,318.4713376,8
20432,120000,93.89671362,11
20434,107500,88.40460526,21
20435,201900,158.6314152,29
20437,70000,60.64880113,8
20460,99500,89.09811695,13
20482,215000,180,5
20488,150000,110.619469,12
20509,153000,126.0273973,46
20514,105000,77.92207792,7
20521,128000,95.33898305,6
20524,195000,120.1434549,17
20525,269000,194.9275362,15
20537,170000,109.2896175,19
20554,102000,93.57142857,12
20565,87900,76.2962963,8
20569,206800,155.3468208,29
20570,117500,91.04704097,17
20573,119900,91.88218391,20
20579,180000,144.1666667,5
20583,410000,339.320077,55
20596,219300,145.2205882,20
20598,226100,139.2405063,11
20601,190000,120.1011378,6
20614,265000,153.980244,8
20618,436000,349.3589744,44
20620,172900,110.8333333,10
20621,69900,59.94854202,19
20634,152750,104.3310345,43
20635,725000,558.5831063,22
20636,161000,111.5,26
20644,129000,106.870229,8
20646,116400,90.58365759,7
20651,89000,67.30769231,20
20653,75000,57.69230769,5
20656,169000,128.3751493,27
20664,142000,95.98214286,8
20685,395500,345.6175299,46
20686,63500,57.37547893,27
20699,177500,145.1905626,78
20707,124900,110.9090909,5
20710,162500,147.7272727,8
20720,96000,74.7826087,7
20724,141000,103.4327518,9
20732,96000,89.88764045,21
20734,50000,41,48
20735,363500,285.2348993,40
20736,171400,101.2531328,8
20737,132000,123.5955056,8
20746,121000,108.0357143,8
20749,157000,129.4396212,74
20753,438000,372.112917,20
20755,82000,57.94053662,16
20757,140000,117.7226027,35
20771,1499999,1100.254885,25
20774,94000,72.64957265,11
20777,625000,507.717303,10
20778,325500,256.9444444,45
20782,99000,83.11148087,46
20785,79000,65.12778236,6
20791,90900,72.54588986,7
20793,470000,355.5555556,7
20799,45000,34.24657534,5
20803,155000,132.192846,79
20809,78000,63.88206388,8
20818,297000,222.5490196,40
20822,129900,115.942029,15
20828,72000,64.1025641,8
20840,115000,89.61038961,20
20841,106500,92.60869565,5
20848,124900,110.5309735,10
20851,220000,152.9947917,6
20855,75000,64.65517241,9
20868,82000,49.93909866,10
20869,430000,366.3510561,68
20870,109900,87.62886598,63
20878,129000,115.3284672,14
20881,100000,81.94444444,11
20882,116000,96.50582363,21
20886,120000,104.9723757,6
20910,58000,40.19721578,11
20923,243000,186.9230769,7
20924,455000,370.4512373,16
20931,85000,68.81998277,11
20934,102500,84.0487239,6
20957,293000,228.4546805,50
20959,194750,125.8484163,9
20966,1350000,1115.238095,6
20975,117500,90.14423077,29
20982,249900,137.3626374,12
20990,65000,54.79452055,14
20991,232900,193.7984496,13
20993,170000,131.4924392,54
20995,134000,87.69792935,10
20999,61900,54.29824561,20
21001,83000,59.5412844,8
21006,535000,423.7288136,21
21013,118000,107.2727273,8
21016,126500,81.55699722,11
21029,245000,197.2696246,85
21031,130800,102.007772,103
21072,148000,105.2110818,10
21075,40500,36.51938683,74
21087,125000,105.1625239,14
21092,67000,58.29596413,49
21104,75000,69.65174129,17
21105,101000,78.25814536,90
21106,59500,52.19298246,10
21108,119900,110.8133087,28
21111,147000,130.9715513,16
21125,170000,162.3686724,8
21127,130000,114.8760331,70
21152,96000,86.17594255,5
21157,172500,112.8926702,18
21164,380000,318.1818182,9
21169,633000,497.6525822,64
21172,162900,146.7391304,10
21174,290000,181.0237203,5
21185,600000,439.7068621,8
21193,200000,125.4180602,5
21196,240000,173.9427012,12
21199,197500,134.9431818,73
21217,154500,108.5271318,8
21236,250000,212,7
21237,195000,153.785489,7
21242,750000,597.4226804,33
21251,255000,214.1680395,82
21265,239900,183.4577114,5
21275,318700,244.4897959,7
21280,430000,366.894198,10
21282,630000,489.1304348,38
21292,64720,52.06757844,9
21296,155000,105.680317,8
21302,141000,97.14285714,5
21310,213000,147.6429918,5
21311,92500,71.87780773,24
21344,145000,104.6153846,7
21349,78000,63.85869565,375
21355,169900,140.060241,15
21361,300000,252.5179856,5
21362,135000,112.0071685,50
21367,279000,239.6135266,8
21370,113000,93.93796992,13
21379,70000,59.17667238,92
21381,199900,151.6383495,13
21386,121200,94.59459459,11
21402,185000,125.081011,45
21410,99000,82.25108225,8
21432,554000,457.0957096,22
21462,135000,113.8279933,5
21466,166000,146.0622711,11
21470,245000,214.1608392,8
21472,282000,200.2670227,13
21474,228500,172.4137931,13
21475,369500,218.5223725,8
21490,205000,163.3986928,79
21507,124900,72.24694105,6
21522,147000,137.3831776,17
21531,255000,199.6927803,6
21534,735000,580.3571429,11
21535,153000,91.47727273,15
21543,735000,458.3333333,12
21550,92000,76.66666667,5
21555,205000,162.5693894,24
21560,135500,112.5,9
21561,58000,46.48526077,31
21563,370000,260.2811036,7
21568,23000,20.609319,5
21573,185000,127.6408451,19
21576,150000,126.2400794,11
21579,528000,413.3226324,27
21587,530500,393.659181,5
21591,268000,225.9887006,6
21592,162000,136.6336634,7
21598,263500,179.0081522,10
21605,121000,97.84735812,19
21621,165000,128.9111389,22
21629,174000,149.8287671,5
21634,280000,254.5454545,6
21638,128000,90.78947368,6
21639,127900,101.3046815,10
21641,164000,126.4456438,7
21653,116700,91.69161677,8
21656,325000,176.1597181,5
21664,711000,692.2310757,11
21668,85500,64.93506494,10
21680,236000,219.941349,9
21681,199000,154.4471154,17
21689,151000,133.0913491,5
21693,172500,117.9775281,8
21697,300000,210.1799242,85
21708,195000,163.28125,22
21709,290000,215.8693116,7
21714,230000,176.4290755,13
21727,290000,209.4717668,6
21730,455000,360.2693603,34
21744,245000,192.9233361,10
21746,346000,307.2824156,7
21755,435000,267.8571429,8
21756,28000,25.27075812,6
21759,140000,83.33333333,13
21764,28000,24.47552448,7
21769,144900,121.9512195,62
21800,267000,171.3043478,40
21805,133900,99.14893617,11
21806,752000,501.6722408,7
21809,244950,197.761194,37
21822,100000,84.17508418,6
21826,229000,166.062364,17
21834,145000,92.4744898,7
21841,550000,483.5589942,35
21850,335000,256.6765579,7
21852,675000,506.8787618,11
21861,152900,107.5174825,9
21865,125000,106.25,5
21869,170100,98.66589327,5
21871,182000,137.0481928,8
21873,84000,75.2688172,5
21877,213000,136.8613139,21
21890,165000,122.1590909,45
21891,135000,113.6363636,5
21900,103000,73.05389222,5
21903,60000,54.56349206,18
21909,235000,152.3414345,34
21919,127000,87.55760369,12
21922,275000,210.1105845,39
21935,216500,147.338403,6
21940,170000,124.6753247,25
21973,70000,55.64387917,7
21975,470000,333.1302361,5
21983,185000,139.4052045,21
21990,153000,131.4849624,14
21998,180000,157.8947368,11
21999,108000,86.33093525,12
22005,91000,68.62745098,5
22009,205000,179.1666667,13
22016,259900,233.0694811,24
22026,375000,350.7951356,7
22027,147000,125,20
22033,219900,169.8615548,24
22035,220000,126.8115942,34
22046,205500,157.8586136,8
22059,250000,190.4376013,7
22089,206300,163.2120253,8
22101,64500,63.17335945,6
22109,80000,63.25301205,104
22115,167000,130.7142857,12
22116,115000,101.1342155,5
22119,115000,81.77570093,40
22121,144000,113.4259259,52
22152,115000,94.26229508,6
22153,635700,442.8172943,5
22159,180000,160.1731602,30
22165,289000,259.3235039,6
