"place_id","city","state_code","is_suburb","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
5758,"Eagleville","TN","suburb","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1,1,9,9,1,885
7093,"Groveland","FL","suburb","Orlando, FL","Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",0,0,3,3,0,827
25576,"Sayville","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,865
17530,"Smithville","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,8,8,0,553
7685,"Hopkins","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,3,3,0,1010
26693,"Wynantskill","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,7,7,0,321
4538,"Crestwood","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,2,2,0,232
29696,"Maynard","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,4,4,0,466
4283,"Davenport","FL","suburb","Lakeland, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL",0,0,4,6,0,3172
14193,"New Lebanon","OH","suburb","Dayton, OH","Dayton, OH","Dayton, OH",0,0,5.5,6,0,793
19878,"Goddard","KS","principal_city","Wichita, KS","Wichita, KS","Wichita, KS",1,0.5,9,10,0.527533039647577,908
15939,"Oxford Charter Township","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",1,0.5,7,9,0.525700934579439,856
14819,"Northwood","OH","suburb","Toledo, OH","Toledo, OH","Toledo, OH",0,0,7,7,0,473
9954,"Laurel Springs","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,3,3,0,190
11522,"Miami Springs","FL","suburb","Miami, FL","Miami-Miami Beach-Kendall, FL","Miami-Fort Lauderdale-West Palm Beach, FL",1,0.333333333333333,6.33,10,0.258407079646018,1695
13462,"Monroe","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,5.25,6,0,3194
25515,"Richboro","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,1,9,9,1,451
7887,"Holyoke","MA","suburb","Springfield, MA","Springfield, MA","Springfield, MA",0,0,2,3,0,3320
5744,"Eddystone","PA","suburb","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,3,3,0,193
9948,"Laguna Beach","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",3,1,9.67,10,1,1923
24787,"Oakdale","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,257
17959,"Summerville","SC","suburb","Charleston, SC","Charleston-North Charleston, SC","Charleston-North Charleston, SC",2,0.2,7.6,9,0.23946949602122,9425
2964,"Cedar Fort","UT","suburb","Provo, UT","Provo-Orem, UT","Provo-Orem, UT",0,0,2,2,0,106
6379,"Florissant","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,4.47,8,0,7305
18016,"Sardinia","OH","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,4,4,0,303
18000,"Springville","NY","suburb","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",0,0,6,6,0,548
20737,"Yorkville","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6.25,8,0,2353
4464,"Fort Calhoun","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,8,8,0,287
10015,"Lawnside","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,6,6,0,278
20373,"White Plains","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.5,7,0,3696
4664,"Galloway","OH","principal_city","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6.5,7,0,1470
7158,"Fullerton","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",6,0.333333333333333,6.83,10,0.403627922971114,11632
9361,"Irvine","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",24,0.96,9.76,10,0.960790367397345,19434
20570,"Yukon","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",4,0.307692307692308,7,9,0.259299610894942,6425
24965,"Uniontown","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,4,4,0,353
14929,"Pawhuska","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,3,3,0,248
20026,"Waipahu","HI","suburb","Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI",0,0,4.5,8,0,5795
23923,"LaPlace","LA","suburb","New Orleans, LA","New Orleans-Metairie, LA","New Orleans-Metairie, LA",1,0.2,5.8,9,0.138586110246029,3211
23629,"Indian Hills","CO","suburb","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",1,1,10,10,1,252
23712,"King of Prussia","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2,1,9,9,1,845
22133,"Comfort","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,5,5,0,536
3755,"Cooleemee","NC","suburb","Winston, NC","Winston-Salem, NC","Winston-Salem, NC",0,0,5,5,0,469
3809,"Cornelius","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",2,1,9,9,1,1662
18480,"Staunton","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,6,0,531
16765,"Rochester","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,3,3,0,362
3923,"Chamblee","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,6,6,0,477
16661,"St Louis","MO","principal_city","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,2.5,3,0,837
15494,"Redlands","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",2,0.181818181818182,7.55,9,0.206061661731406,5741
34107,"New Tripoli","PA","suburb","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,7,7,0,497
4664,"Lewis Center","OH","principal_city","Columbus, OH","Columbus, OH","Columbus, OH",0,0,8,8,0,626
22242,"Coram","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,1104
15502,"Philadelphia","PA","principal_city","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3,0.0206896551724138,2.21,10,0.0260510554166424,85985
10080,"Kingston","TN","suburb","Knoxville, TN","Knoxville, TN","Knoxville, TN",1,0.5,8.5,9,0.351834430856068,1063
22405,"Dix Hills","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",3,0.75,9,10,0.78168747635263,2643
11486,"Lindon","UT","suburb","Provo, UT","Provo-Orem, UT","Provo-Orem, UT",0,0,7,7,0,1320
7762,"Fraser","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,6.33,7,0,1386
17512,"Somerdale","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,5,5,0,527
17657,"Rochester","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",1,0.333333333333333,8.33,9,0.306484641638225,1465
14748,"North Ridgeville","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",1,1,9,9,1,618
13410,"New Haven","CT","principal_city","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,2.67,8,0,13311
17183,"San Joaquin","CA","suburb","Fresno, CA","Fresno, CA","Fresno, CA",0,0,1,1,0,797
14493,"Rowayton","CT","suburb","Bridgeport, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",0,0,7,7,0,454
4596,"Cypress","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",3,0.75,8.75,10,0.785478547854785,2727
13297,"Marine City","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,3,3,0,419
14000,"Peoria","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",6,0.260869565217391,6.7,10,0.252118532554345,18999
537,"Asheboro","NC","suburb","Greensboro, NC","Greensboro-High Point, NC","Greensboro-High Point, NC",0,0,4.75,7,0,3902
18808,"Waialua","HI","suburb","Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI",0,0,8,8,0,587
11457,"McMinnville","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",1,0.25,7.25,9,0.256322957198444,2056
15743,"Purcell","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,6,6,0,294
22412,"Destrehan","LA","suburb","New Orleans, LA","New Orleans-Metairie, LA","New Orleans-Metairie, LA",0,0,8,8,0,368
29449,"Hampstead","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",2,1,9.5,10,1,903
8528,"Grand Haven","MI","suburb","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",3,0.428571428571429,7.43,10,0.528228652081863,2834
20090,"Yacolt","WA","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,4,4,0,825
2119,"Beverly Hills","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,6,6,0,649
17172,"Shady Shores","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,4,4,0,536
3473,"Castroville","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,7,7,0,616
34844,"Shelby","AL","suburb","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",0,0,8,8,0,183
13856,"Norwood","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,589
1901,"Bellaire","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",2,1,9.5,10,1,1558
25331,"Riverhead","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,3.25,4,0,2175
18191,"Stratford","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,4,0,459
9550,"Fairdale","KY","suburb","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",0,0,6,6,0,463
3692,"Cedar Springs","MI","suburb","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",0,0,7.5,8,0,741
13644,"Nescopeck","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,7,7,0,283
2293,"Bunn","NC","suburb","Raleigh, NC","Raleigh, NC","Raleigh, NC",0,0,4,4,0,701
4032,"Cornelius","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,2.5,4,0,763
9126,"Jupiter","FL","suburb","West Palm Beach, FL","West Palm Beach-Boca Raton-Delray Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",3,0.6,8.6,10,0.573995507861243,4007
7331,"Haddonfield","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,0.166666666666667,7.17,9,0.188579654510557,2084
11185,"Monroe","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",4,0.333333333333333,6.42,10,0.343976976839797,7297
16366,"Sherwood","AR","suburb","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",0,0,3.6,5,0,2343
8844,"Highland","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,0.5,8.5,10,0.0752269779507134,771
8394,"Hardin","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,265
5964,"Edgewater","CO","suburb","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",0,0,3.5,4,0,1044
26038,"Silver Spring","MD","suburb","Washington, DC","Silver Spring-Frederick-Rockville, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2,0.0625,5.41,10,0.0599047724504485,18062
30116,"Fishkill","NY","suburb","Dutchess County, NY","Dutchess County-Putnam County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,1484
21821,"Caruthers","CA","suburb","Fresno, CA","Fresno, CA","Fresno, CA",0,0,4,4,0,836
6803,"Flossmoor","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4,7,0,1136
23721,"Manchester","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,579
20666,"Wasco","CA","suburb","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,2.83,6,0,3257
29522,"Woodridge","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",2,0.333333333333333,7.17,9,0.336238532110092,2180
25145,"Owings","MD","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.5,8.5,9,0.456270627062706,1212
1607,"Bethel","OH","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,6,6,0,396
13847,"Oviedo","FL","suburb","Orlando, FL","Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",5,1,9.2,10,1,3981
9989,"Liberty Lake","WA","suburb","Spokane, WA","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA",1,1,9,9,1,675
4779,"Damiansville","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,1,10,10,1,121
19214,"West Columbia","SC","suburb","Columbia, SC","Columbia, SC","Columbia, SC",0,0,5.57,7,0,3636
2677,"Brown Deer","WI","suburb","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",0,0,3,3,0,559
15276,"Ottawa Hills","OH","suburb","Toledo, OH","Toledo, OH","Toledo, OH",1,1,10,10,1,474
33550,"Millersburg","PA","suburb","Harrisburg, PA","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA",0,0,8,8,0,377
25973,"Enfield","CT","suburb","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",0,0,7,7,0,401
34879,"Sandston","VA","suburb","Richmond, VA","Richmond, VA","Richmond, VA",0,0,2.33,4,0,1264
35458,"Woodland Park","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,2,2,0,221
31447,"McCandless","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,1,9,9,1,354
14623,"Pleasanton","KS","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,5,5,0,216
33395,"Loon Lake","WA","suburb","Spokane, WA","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA",0,0,2,2,0,102
20326,"Walkersville","MD","suburb","Washington, DC","Silver Spring-Frederick-Rockville, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,7,8,0,1305
244,"Akron","OH","principal_city","Akron, OH","Akron, OH","Akron, OH",2,0.0588235294117647,4.47,10,0.0692477695015143,12217
4319,"Clyde","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,3,3,0,392
13179,"Morocco","IN","suburb","Gary, IN","Gary, IN","Chicago-Naperville-Elgin, IL-IN-WI",0,0,5,5,0,200
30818,"Austin","TX","principal_city","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",47,0.382113821138211,6.47,10,0.433355923014367,73780
29629,"Danvers","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,4.4,6,0,1732
18505,"Trenton","SC","suburb","Augusta, GA","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC",0,0,3,3,0,302
10744,"Lodi","CA","suburb","Stockton, CA","Stockton-Lodi, CA","Stockton-Lodi, CA",0,0,4.92,8,0,6888
9233,"Hampton","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,5,7,0,5008
23627,"Knightsen","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",0,0,7,7,0,532
10135,"Hudsonville","MI","suburb","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",5,0.714285714285714,8.57,10,0.659881812212738,3046
17535,"Scottdale","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,7,7,0,563
23315,"Heritage Hills","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,752
29596,"Ipswich","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,6,7,0,924
29565,"Randolph","MA","suburb","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",0,0,3.25,4,0,1510
7515,"Greenwood","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,7,7,0,467
8007,"Grandview Heights","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",1,1,9,9,1,162
8903,"Spring","TX","principal_city","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",5,0.833333333333333,9.5,10,0.794440987347023,4821
20187,"Van Meter","IA","suburb","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",0,0,7,7,0,278
26322,"Thorndale","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,2,2,0,638
20818,"West Sacramento","CA","suburb","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",1,0.142857142857143,4.86,9,0.1812734082397,5340
24637,"Newmarket","NH","suburb","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",0,0,6,6,0,569
1230,"Avondale Estates","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",1,0.5,7.5,10,0.551971326164875,1116
15482,"Point Pleasant Beach","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,463
3385,"Cleveland","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,6,8,0,700
16581,"Rising Sun","IN","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,3,3,0,613
3999,"Elmwood","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,8,8,0,214
21939,"Centereach","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,4.67,5,0,1218
18443,"Terrell","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,3,3,0,1211
22578,"East Haven","CT","suburb","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,3.33,4,0,613
19289,"Youngsville","NC","suburb","Raleigh, NC","Raleigh, NC","Raleigh, NC",0,0,6,8,0,1063
35092,"Rockledge","FL","suburb","Palm Bay, FL","Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL",1,1,9,9,1,542
20494,"White","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",1,1,9,9,1,622
20935,"Winters","CA","suburb","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",0,0,4,4,0,665
10229,"Melrose","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",2,0.4,7.6,9,0.374221668742217,1606
7934,"Hawk Point","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,132
25443,"San Manuel","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",0,0,5,5,0,360
13200,"Moscow","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,7,8,0,1071
13193,"Newport Beach","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",7,0.875,9.63,10,0.841581868640148,4324
6399,"Fairfax","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,4,4,0,193
16543,"Stanley","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,4,4,0,416
26793,"Windham","CT","suburb","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,2.5,3,0,578
29622,"Winchester","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",3,0.6,9,10,0.584497521406039,2219
11596,"Manteca","CA","suburb","Stockton, CA","Stockton-Lodi, CA","Stockton-Lodi, CA",0,0,4.69,7,0,9482
9148,"Kirkland","WA","suburb","Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",7,0.538461538461538,8.54,10,0.518698870276587,5134
20346,"White Castle","LA","suburb","Baton Rouge, LA","Baton Rouge, LA","Baton Rouge, LA",0,0,8,8,0,442
25569,"San Elizario","TX","suburb","El Paso, TX","El Paso, TX","El Paso, TX",0,0,2.33,3,0,1841
21018,"Yellow Springs","OH","suburb","Dayton, OH","Dayton, OH","Dayton, OH",0,0,7,7,0,376
5435,"Elwood","IN","suburb","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",0,0,3,3,0,592
12436,"Maringouin","LA","suburb","Baton Rouge, LA","Baton Rouge, LA","Baton Rouge, LA",0,0,5,5,0,760
20402,"Weatherly","PA","suburb","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,8,8,0,272
9656,"Hephzibah","GA","suburb","Augusta, GA","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC",0,0,5,5,0,507
14026,"North Riverside","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6,6,0,504
30752,"Taylorsville","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,5,5,0,566
7985,"Grand Rapids","OH","suburb","Toledo, OH","Toledo, OH","Toledo, OH",0,0,5,5,0,715
1692,"Big Bear Lake","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,4.5,5,0,784
8845,"Hondo","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,5,5,0,466
26509,"Triangle","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,3,3,0,782
31398,"Andersonville","TN","suburb","Knoxville, TN","Knoxville, TN","Knoxville, TN",1,1,9,9,1,343
16859,"Sayreville","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,986
16814,"San Marcos","TX","suburb","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",1,0.125,4.5,10,0.101485626085279,5183
13111,"Newark","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",1,0.125,6.63,9,0.111480362537764,3310
13905,"Pahokee","FL","suburb","West Palm Beach, FL","West Palm Beach-Boca Raton-Delray Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",0,0,4,4,0,375
22699,"Dunwoody","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",1,0.5,8,10,0.448430493273543,1784
17007,"Seabrook","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",1,0.5,8.5,9,0.606646058732612,1294
20720,"West Milton","OH","suburb","Dayton, OH","Dayton, OH","Dayton, OH",1,1,9,9,1,536
21305,"Barnhart","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,1,10,10,1,363
22648,"Elma Center","NY","suburb","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",0,0,8,8,0,288
32004,"Columbus","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,8,8,0,410
30657,"Victor","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,7.5,8,0,1759
10799,"Lawrence","IN","suburb","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",0,0,4,5,0,1300
