school_nces_code,median_sale_price,median_sale_price_per_sqft,total_sales
261842000026,105000,84.5935727788279773,22
261842001628,110000,84.3558282208588957,16
261842008028,118000,91.5593705293276109,11
261851005535,81000,75.5597014925373134,11
261854005539,69000,53.1996915959907479,5
261872000042,155000,135.4895104895104895,5
261872001067,152000,104.3956043956043956,5
261872005551,135000,118.0069930069930070,10
261872005552,162000,122.7272727272727273,7
261881005557,59000,45.7364341085271318,10
261884001907,147500,130.3832116788321168,14
261884005564,133900,113.5284810126582278,6
261884005566,123800,91.6870415647921760,6
261899005572,125000,105.2631578947368421,8
261910005591,132000,99.5879120879120879,7
261962005624,75000,70.4656862745098039,35
261962005625,63000,44.2857142857142857,23
261962005626,63000,44.2857142857142857,23
261962005628,75000,70.4656862745098039,35
261962005632,70000,57.1687840290381125,30
261962005634,50000,40.5844155844155844,22
261962007459,90000,83.0258302583025830,7
261992005651,69000,56.8885448916408669,8
261995005653,69900,60.6060606060606061,6
261995005664,75500,64.8148148148148148,15
261995005666,56500,40.0246305418719212,25
261995005667,89900,64.3931256713211600,27
261995005669,67500,57.0411392405063291,12
261995005670,82000,60.2300242130750605,22
261995005672,22000,15.6250000000000000,6
261995005675,79750,65.3751030502885408,19
262001008070,140000,92.1052631578947368,5
262007005691,54000,44.0705128205128205,21
262016005698,92000,78.2581453634085213,24
262028001132,105000,85.7142857142857143,15
262028005705,127000,94.3847072879330944,10
262031005711,82000,81.8363273453093812,6
262034000592,143000,101.3059701492537313,5
262034001874,153100,128.6554621848739496,6
262034005713,125000,91.0232266164469554,9
262034005714,110000,80.8823529411764706,5
262034005718,97000,74.7950819672131148,7
262034005719,102500,84.7107438016528926,5
262067005732,130000,86.9565217391304348,12
262073005735,122000,105.1724137931034483,8
262073005741,135000,133.9285714285714286,13
262091005761,96000,73.3333333333333333,24
262094005765,70000,63.6111111111111111,12
262118005836,127000,109.4827586206896552,7
262118005838,44000,43.5212660731948566,7
262118005841,93000,71.6560509554140127,8
262118005842,135000,111.6197183098591549,5
262121005844,79000,47.3053892215568862,11
262124005846,64000,53.9215686274509804,7
262169001685,150000,108.1916537867078825,8
262169005869,108000,77.1428571428571429,5
262184005879,120500,94.1406250000000000,5
262184005880,130000,112.8472222222222222,14
262184005884,151500,112.9238643634037108,8
262184005890,140000,116.0275319567354966,6
262184005897,120500,97.9253112033195021,17
262184005905,120250,96.5863453815261044,9
262184007549,120500,94.1406250000000000,5
262187005908,62400,44.5714285714285714,5
262187005913,120000,103.4482758620689655,5
262187005915,135000,103.2110091743119266,5
262187005917,183000,122.0000000000000000,6
262205000593,109000,86.7052023121387283,13
262205005925,163500,111.8524332810047096,9
262220005930,89900,69.9760765550239234,26
262274005972,103000,78.5984848484848485,18
262286005979,55016,50.0000000000000000,7
262298005987,167500,126.6000000000000000,10
262310005998,128000,121.3592233009708738,9
262313007785,87000,66.1971830985915493,18
262316006007,150000,86.1111111111111111,7
262325007706,88000,69.1228070175438596,12
262328006014,85900,71.5833333333333333,8
262346001838,46000,42.4354243542435424,7
262352006028,58000,48.2128013300083126,6
262361006041,99900,71.1538461538461538,5
262379006049,114995,106.4768518518518519,16
262385001504,130000,109.0604026845637584,7
262418006102,73500,60.9452736318407960,11
262442006103,54900,38.8810198300283286,7
262460006110,82000,67.5575352635486266,18
262496006173,102897,80.3882812500000000,14
262514006182,201000,158.6506346025384102,11
262532007698,124900,109.0909090909090909,34
262556006203,55555,47.8947368421052632,21
262556006205,63000,51.8867924528301887,16
262565006212,72000,65.4761904761904762,5
262568006215,84000,54.5454545454545455,11
262568006216,84000,54.5454545454545455,11
262574006218,175000,127.7027027027027027,10
262574006219,62000,49.0463215258855586,6
262574006221,150500,126.7006802721088435,11
262574006222,90000,83.3333333333333333,6
262574006223,112000,108.1818181818181818,7
262574006224,147800,96.6936993137866500,10
262574006229,57500,57.5000000000000000,7
262580006236,98000,77.0209580838323353,15
262595006238,110000,90.6940063091482650,27
262595006239,110000,90.6940063091482650,27
262595006242,110000,90.6940063091482650,27
262595006243,110000,90.6940063091482650,27
262601006256,115000,76.3532763532763533,11
262619000240,56900,49.9561018437225637,5
262622006275,60000,52.5974025974025974,13
262652001139,135000,125.0000000000000000,9
262676007763,62000,52.4256651017214397,21
262724000232,122000,106.4991807755324959,16
262724001159,122000,106.4991807755324959,16
262724006335,122000,106.4991807755324959,16
262724006337,122000,106.4991807755324959,16
262766001315,92000,72.2924187725631769,25
262814006387,158500,141.9413919413919414,23
262820001277,75000,62.5000000000000000,5
262850006399,121250,90.2157738095238095,6
262856001929,376500,188.2500000000000000,6
262856006406,230000,190.6941266209000763,5
262856006407,162938,148.1254545454545455,6
262856006413,240000,192.3076923076923077,10
262874000662,36000,34.0447849145550972,16
262874006445,35000,28.8710717163577760,12
262874006452,139000,106.4981949458483755,16
262883006464,46279,45.9117063492063492,11
262883006467,60000,51.2820512820512821,12
262883006468,84900,76.0752688172043011,12
262883006469,86000,76.0416666666666667,7
262883006471,35000,34.4488188976377953,8
262883006478,129500,88.9423076923076923,5
262895006485,112000,73.4024179620034542,9
262895006486,98800,94.2460317460317460,13
262895006487,92500,60.2213541666666667,7
262895006488,72000,72.0000000000000000,8
262895006495,81000,75.6547041707080504,5
262925006510,77000,61.6666666666666667,14
262937006515,110500,93.0134680134680135,13
262940006521,104900,90.3341288782816229,12
262946008208,54000,43.2692307692307692,23
262949006533,92000,56.4880952380952381,6
262952006537,77000,61.6987179487179487,8
262967006550,136000,115.7446808510638298,10
262976006552,23000,19.6837944664031621,5
262979006560,116000,91.9966996699669967,29
262994006568,114000,105.0000000000000000,5
263003006586,132000,113.7398373983739837,9
263003006589,134000,105.0420168067226891,10
263009006596,255000,128.0120481927710843,5
263009006599,388830,194.4150000000000000,13
263012001433,45500,33.2602339181286550,5
263012006609,40000,29.8062593144560358,5
263021006615,51500,46.2264150943396226,13
263021006616,30583,26.1927034611786717,11
263021006619,51500,50.1419110690633869,37
263021006624,54000,50.5952380952380952,8
263021008000,51500,46.2264150943396226,13
263030002068,155000,142.0000000000000000,14
263030002070,120000,112.5000000000000000,8
263030006642,185000,163.7781629116117851,13
263030006643,165000,161.9234543670264966,6
263030006644,156000,145.2404317958783121,17
263030006647,165000,144.7368421052631579,7
263039006658,51500,41.7680454176804542,5
263039006664,11500,9.2667203867848509,6
263039006670,49900,40.5032467532467532,9
263039006673,13500,12.1841155234657040,6
263039006680,29000,24.7440273037542662,5
263045006698,54000,47.1014492753623188,13
263045006700,76000,54.6975546975546976,11
263066001003,150000,113.8952164009111617,6
263093007648,134500,115.3846153846153846,11
263096006719,219900,159.3915343915343915,20
263102001121,95000,60.3174603174603175,8
263231006777,85111,70.5634987384356602,22
263231006786,107500,88.7345679012345679,6
263231008151,107500,88.7345679012345679,6
263237007892,95000,81.0498220640569395,22
263267006814,95000,82.6086956521739130,8
263267006816,62500,51.0620915032679739,9
263267006818,117000,108.2969432314410480,5
263303001542,133000,112.2727272727272727,14
263312006870,139000,88.5000000000000000,5
263342006877,110000,84.8111025443330763,14
263342006879,110000,84.8111025443330763,14
263342006882,110000,84.8111025443330763,14
263342006883,110000,84.8111025443330763,14
263342006884,110000,84.8111025443330763,14
263354006891,45000,43.1861804222648752,6
263354006892,33000,32.9670329670329670,7
263354006900,82500,59.6098265895953757,7
263354006906,54500,53.3268101761252446,7
263354006908,65000,55.5555555555555556,11
263372006913,144000,113.1687242798353909,11
263372006917,51521,36.2823943661971831,5
263381007583,129900,110.3125000000000000,31
263390006953,85000,82.1428571428571429,6
263393006960,92000,77.3809523809523810,33
263441006984,40000,39.1006842619745846,13
263447006995,109500,104.2857142857142857,5
263447007007,129000,125.0000000000000000,6
263447007019,137500,99.0769230769230769,9
263456007029,116000,107.6115485564304462,15
263456007031,123000,109.5833333333333333,7
263456007038,116000,112.7308066083576288,5
263465007041,59900,59.9000000000000000,8
263471007054,69900,63.3333333333333333,8
263495007062,89900,78.1059947871416160,9
263495007063,89900,81.7641228939544103,10
263495007064,155000,110.3896103896103896,7
263516007075,178500,178.5000000000000000,6
263516007076,145199,137.2391304347826087,11
263516007077,127000,119.1369606003752345,8
263519007100,95000,76.7346938775510204,6
263531007127,119900,96.8603874415497662,9
263531007128,120000,98.2226379794200187,6
263531007136,96000,81.9327731092436975,10
263531007138,107000,85.7142857142857143,13
263531007139,142000,120.6563706563706564,8
263531007142,150000,141.4574402939375383,5
263531007149,97500,87.0535714285714286,8
263546007155,79250,69.7674418604651163,8
263582007177,120000,107.6555023923444976,8
263582007586,255000,164.0926640926640927,5
263591000102,216430,124.0997706422018349,5
263591007188,120000,79.5828759604829857,9
263591007189,136000,133.9285714285714286,14
263591007193,120000,109.0000000000000000,6
263591007195,105900,94.9074074074074074,10
263591007660,123900,95.7538994800693241,8
263597007204,23000,23.0000000000000000,9
263606001545,65000,54.7945205479452055,14
263612007211,118000,107.1428571428571429,17
263630007217,89100,77.9411764705882353,12
263633000020,178000,149.7584541062801932,12
263648507246,220000,129.7169811320754717,16
263654007249,120000,67.8733031674208145,5
263654007251,56000,52.9233870967741935,5
263654007254,90000,80.3571428571428571,9
263657007259,110000,85.5263157894736842,20
263657007260,105000,80.1749271137026239,69
263657007262,102900,77.6531492666091458,26
263657007266,106000,75.7575757575757576,8
263657007268,107500,78.5839160839160839,15
263666001692,148500,123.8980716253443526,5
263666007291,138000,112.0923913043478261,7
263666007292,135000,121.8750000000000000,6
270000801684,325000,229.1666666666666667,5
270001301103,130000,104.8387096774193548,7
270001301752,130000,104.8387096774193548,7
270001701672,160000,140.0966183574879227,20
270001701673,185000,157.2393822393822394,56
270002200431,73000,51.1921458625525947,8
270002300288,49000,34.5916266300617708,8
270008900523,66300,44.7494033412887828,7
270010900680,84900,79.7932330827067669,6
270012300908,138500,116.8380165289256198,40
270012302697,138500,116.8380165289256198,40
270012801444,98000,66.0052910052910053,32
270264000048,120000,107.1428571428571429,6
270276000059,170000,145.4623287671232877,24
270291001736,154000,135.7323232323232323,27
270293000062,113400,91.9642857142857143,14
270293000065,163900,114.6629603891591383,9
270315000094,175000,135.6428571428571429,43
270318000095,148000,90.8385093167701863,15
270318000101,118900,94.2076502732240437,12
270318000103,123000,86.5284974093264249,15
270318000104,150000,106.9553805774278215,9
270318000105,121700,97.7180114099429503,15
270318000106,137500,106.2091503267973856,19
270318000107,140000,107.6923076923076923,22
270318000110,142212,101.8973998594518623,16
270318000111,153700,132.2393822393822394,8
270318000112,140000,104.9284578696343402,22
270318000113,116845,108.1690140845070423,9
270318000114,170000,142.0863309352517986,7
270318000115,175000,149.2673992673992674,5
270318000116,123800,79.6141479099678457,5
270318000118,143750,98.3358547655068079,17
270318000120,152000,135.1000000000000000,20
270318000123,145000,108.6956521739130435,19
270318000126,128510,94.6808510638297872,11
270318000128,141400,104.0051679586563307,16
270318002193,180000,106.2015503875968992,16
270318002203,150000,117.7267373380447585,22
270318004406,104500,91.5472972972972973,9
270387000179,149400,132.6530612244897959,35
270405003718,165000,127.6674025018395879,29
270546000205,161000,137.9464285714285714,94
270546004180,161000,137.9464285714285714,94
270579000218,157000,125.9977194982896237,21
270579000223,120000,75.8575197889182058,5
270579000232,180000,98.9499192245557351,11
270579000238,167500,126.0184682237914177,15
270579000240,190000,150.3164556962025316,9
270579000640,174000,117.2506738544474394,8
270606000245,141900,126.5822784810126582,16
270609000248,159900,97.4576271186440678,8
270609000252,158500,107.4438202247191011,31
270609000254,154312,131.3025210084033613,14
270609000256,81900,68.3333333333333333,8
270609000257,214900,134.0454545454545455,15
270609000259,123000,83.3333333333333333,22
270624000274,117000,91.8965517241379310,28
270720000283,145500,118.8986232790988736,18
270720000286,176099,133.5125448028673835,7
270720000287,157500,140.8591408591408591,21
270720001875,167900,138.1944444444444444,23
270720004186,153350,129.7262059973924381,11
270729000299,175000,124.3781094527363184,7
270729000300,116800,106.1046511627906977,5
270729000303,147900,101.9425493716337522,5
270729002641,144500,99.7928176795580110,9
270741003657,123400,106.8841807909604520,54
270741003705,160778,142.0579420579420579,62
270750000323,147200,122.5490196078431373,16
270810000332,110000,97.5229357798165138,10
270810000335,256500,174.3515850144092219,10
270810003172,152300,118.4070796460176991,13
270819000342,191000,138.7346675274370562,5
270819003506,172000,147.5128644939965695,11
270951000398,121500,93.5779816513761468,22
270951000400,149000,113.3591954022988506,17
270951000402,100000,80.5286911669890393,19
270975000291,130000,94.6457990115321252,27
271017000436,187818,134.3408900083963056,11
271108500157,87800,62.8489620615604868,7
271125000505,297900,194.5645460160592959,11
271125000506,207900,141.1067193675889328,7
271125000709,297900,194.5645460160592959,11
271125002269,165000,101.3513513513513514,6
271137000030,192500,132.4750830564784053,9
271137000520,120000,109.0909090909090909,6
271137000521,276500,178.7330316742081448,7
271137001635,129000,112.4790151091214326,17
271137002557,177223,161.8653321201091902,21
271137003689,133450,94.5681818181818182,10
271137004141,171900,146.9155844155844156,38
271167000542,209000,144.9375866851595007,6
271167000543,127000,84.5384615384615385,7
271167000544,212500,154.8582995951417004,14
271167000548,550000,367.6470588235294118,5
271176000561,130000,109.0225563909774436,10
271176000562,133000,106.5543071161048689,17
271176002675,110000,79.3539325842696629,16
271182000569,141000,113.0666666666666667,18
271182002205,135000,111.1867704280155642,5
271182002642,120000,105.3246753246753247,8
271182003183,146280,109.5262353540499236,9
271182004376,159000,152.2988505747126437,10
271224000590,112000,81.4757878554957725,14
271224002270,112000,81.4757878554957725,14
271227000593,187500,109.7675781250000000,5
271227000594,153600,113.0769230769230769,6
271227000596,146900,107.8431372549019608,8
271227000598,151000,97.1685971685971686,17
271227000601,147485,133.1006979062811565,10
271242000612,150000,112.9441624365482234,11
271242000614,110000,85.2544910179640719,8
271258000042,80000,68.0272108843537415,5
271290000647,129000,103.2608695652173913,6
271353000695,142825,125.7142857142857143,15
271353000696,168000,105.2262090483619345,7
271353002239,112500,94.3430656934306569,10
271419000732,120000,99.5370370370370370,7
271422002197,204000,117.4679487179487179,6
271426001880,166900,134.2050929112181693,6
271426001884,238000,130.7692307692307692,6
271426001886,198500,163.5454545454545455,13
271426001887,212500,152.3031203566121842,9
271426002206,183000,145.7242582897033159,16
271497000754,120000,95.2346041055718475,47
271503000547,167900,101.2838801711840228,6
271503000763,169900,109.0047393364928910,14
271551000769,93000,78.4826684107259647,17
271575001630,135000,123.2429099876695438,10
271710000792,118348,88.9227642276422764,9
271722000796,144000,116.0714285714285714,15
271725000799,145000,119.4398682042833608,8
271752000803,125000,94.1619585687382298,7
271778000815,249250,166.9877970456005138,6
271778000818,144491,122.7355072463768116,7
271807000045,95500,74.4680851063829787,8
271807000046,95500,74.4680851063829787,8
271821000837,108000,85.5199222546161322,36
271821000840,108000,85.5199222546161322,36
271875000868,175000,126.4798488664987406,12
271881000885,135000,133.1360946745562130,20
271917000903,179900,135.0093109869646182,20
272055000911,105000,74.5689655172413793,6
272058000917,89900,50.4413619167717528,7
272067000923,123500,96.5645311049210771,23
272124000932,134000,102.1632251720747296,14
272124000943,55100,38.2562277580071174,15
272124000945,252000,179.9450549450549451,20
272124000965,175000,134.1463414634146341,61
272124000969,274900,193.3774834437086093,40
272124000970,175000,134.1463414634146341,61
272124000988,182500,147.2838561591430757,84
272124000989,213926,153.4090909090909091,51
272124000991,260000,197.5683890577507599,11
272124000999,197900,157.4569221628045157,33
272124001014,100000,81.7120622568093385,81
272124001054,171500,134.3984962406015038,86
272124001861,274900,193.3774834437086093,40
272124001878,247000,161.7299315494710641,18
272124001879,104000,90.7643312101910828,15
272124001920,100000,81.7120622568093385,81
272124002177,165000,132.1928460342146190,100
272124002296,140000,112.2448979591836735,24
272124002297,185500,141.1954187544738726,14
272124002476,102000,81.0225303292894281,29
272124002699,85000,71.6090985678180286,66
272139001078,160000,129.2035398230088496,28
272139001837,172900,126.5000000000000000,25
272145001093,152900,104.1053921568627451,8
272148001097,106400,77.4091627172195893,27
272292001110,159000,120.2137132680320570,31
272292001113,170000,122.0238095238095238,30
272295001119,182000,121.4285714285714286,9
272295001124,126300,98.2879377431906615,19
272295001128,184000,135.8778625954198473,7
272295001129,199900,128.1602708803611738,11
272295001130,173000,127.1875000000000000,13
272337001139,150000,128.3292978208232446,10
272343001144,166000,123.0769230769230769,14
272343002842,134900,100.4728132387706856,15
272382003514,163700,137.4238468233246301,66
272385001166,150000,125.0000000000000000,6
272385001168,153000,109.4924812030075188,24
272385001169,154701,94.6465339739190117,5
272385001175,138000,115.3150183150183150,19
272385001176,144900,108.3524027459954233,13
272385001178,144516,112.1553884711779449,19
272385001179,146000,106.2322946175637394,11
272385002182,110770,101.1142857142857143,12
272385002665,160000,120.7729468599033816,8
272388001180,119000,98.3606557377049180,10
272388001184,138000,92.9919137466307278,15
272388002841,147000,124.7544204322200393,10
272391001187,142000,109.2268518518518519,26
272508003444,225000,149.7584541062801932,7
272520001212,130000,84.5354126055880442,8
272520001213,150000,90.0000000000000000,14
272520001219,148000,90.2439024390243902,6
272520001220,145000,104.0719696969696970,5
272520001224,95400,71.2500000000000000,9
272520001939,123000,90.0360144057623049,10
272520001940,154000,112.6213592233009709,8
272520002211,144400,108.1647940074906367,21
272520002299,149000,131.2384473197781885,6
272520003186,139718,102.6583394562821455,5
272805001225,121500,84.5616757176105508,11
272805001226,99500,66.7185069984447900,10
272805001230,83000,66.1290322580645161,5
272805001231,95000,76.4895330112721417,15
272805002279,104700,75.9414225941422594,41
272808001233,147000,104.2553191489361702,28
272814001240,121000,96.8750000000000000,8
272820001244,165000,135.1351351351351351,46
272832001251,102000,72.3323170731707317,5
272835001253,141900,119.3181818181818182,15
272838001255,150000,120.7081545064377682,45
272897000039,129500,116.2063953488372093,18
273003001271,137500,110.8083560399636694,55
273006001275,168000,113.2075471698113208,12
273006001278,125000,97.0496894409937888,8
273048001292,115000,83.5454545454545455,38
273087001307,185000,140.6250000000000000,23
273175001311,152500,114.6864686468646865,28
273175001316,170000,122.0362622036262204,60
273178001321,168000,112.0139291932675566,41
273178001323,144900,96.2068965517241379,38
273178001326,126600,107.5716845878136201,21
273178001327,169000,137.3795761078998073,13
273178001329,149900,110.5442176870748299,40
273178001330,135000,89.5176252319109462,23
273178001337,146880,93.9849624060150376,6
273207001367,159900,108.6142322097378277,13
273239001375,147545,101.0216049382716049,7
273239001378,182590,127.8810408921933086,7
273239001380,122300,84.3750000000000000,7
273239001942,150000,96.6494845360824742,6
273239002302,146400,122.0000000000000000,6
273243001386,185000,135.3550295857988166,11
273243001388,208000,144.7232947232947233,12
273243001389,156000,109.2592592592592593,7
273243001394,175000,128.0558789289871944,9
273243002186,188000,139.7390868038133467,18
273252001403,150000,119.6105702364394993,8
273255001405,114900,95.6250000000000000,24
273282002187,163650,122.4673202614379085,21
273282004210,133000,90.9090909090909091,14
273285001427,102500,87.4263261296660118,8
273288001430,142202,115.8521303258145363,24
273288001431,143000,118.7536743092298648,10
273288001433,150000,132.2314049586776860,8
273300001441,132960,113.2380952380952381,15
273300003719,145000,103.6682615629984051,19
273327001453,160900,112.3312883435582822,21
273327001457,132000,105.8931860036832413,47
273333001461,205000,161.4010989010989011,14
273333001462,145800,111.8098159509202454,20
273333001465,158000,117.8396072013093290,34
273351001481,160400,129.4642857142857143,37
273351001485,145500,101.5406162464985994,13
273351001486,91000,67.1401515151515152,26
273351001487,109312,69.4769711163153786,21
273351001496,158100,127.0685579196217494,25
273351002285,143000,100.0000000000000000,14
273351002286,115900,98.2642237222757956,17
273351002287,135000,109.6774193548387097,53
273354000230,155000,129.3823038397328881,15
273354000233,196000,160.4234527687296417,13
273354000258,196500,164.2156862745098039,27
273378001525,182000,142.9862306368330465,49
273378001530,187500,143.0254184748915065,65
273378001531,195000,152.3809523809523810,41
273379000032,180000,151.7998721227621483,15
273379003673,145900,121.3675213675213675,20
273381001537,103900,86.0672182006204757,5
273381001544,150000,110.8726752503576538,12
273381001545,123000,102.5641025641025641,17
273381001546,142000,101.4563106796116505,7
273381002304,167000,121.8662952646239554,19
273384001167,164900,137.3429084380610413,52
273384001565,184000,138.7896825396825397,48
273384001566,157000,127.4774774774774775,23
273384001568,129900,109.1596638655462185,65
273384001571,85000,70.6319702602230483,37
273384001575,94000,73.0170496664195701,22
273384001576,138000,101.2385568120624663,23
273384001581,124900,87.4726477024070022,39
273384001582,154000,129.0584415584415584,16
273384001583,220000,172.4966622162883845,39
273384001584,154500,132.0875113947128532,25
273384001587,121600,104.2199488491048593,31
273384001593,121000,100.8333333333333333,12
273384001601,82000,80.2348336594911937,9
273384001607,213000,161.7668893838158872,21
273384001609,142000,113.6363636363636364,27
273384001622,192500,150.2049180327868852,43
273384001623,126000,98.6899563318777293,12
273384001628,182000,125.5591054313099042,8
273384003454,105500,79.6875000000000000,35
273819001654,175000,138.4615384615384615,9
273819001655,170000,126.7748478701825558,6
273819001656,238000,141.1625148279952550,9
273819001657,155000,117.6718750000000000,8
273819001658,245000,167.4584323040380048,8
273819001659,180000,118.2662538699690402,17
273819001663,305900,200.5901639344262295,5
274106001723,129900,77.2277227722772277,9
274146000363,150000,105.6064073226544622,13
274146003065,182000,133.0656424581005587,10
274188001746,80876,66.9968717413972888,15
274188001747,80876,66.9968717413972888,15
274191003674,164900,117.6948051948051948,22
274216001759,180000,120.9133367929423975,6
274216001763,178500,135.0552050473186120,9
274227001773,119900,69.7904540162980210,5
274227001776,140000,112.6470588235294118,23
274227001778,145000,96.9780219780219780,6
274227001780,170000,113.8443251533742331,15
274236001049,149900,117.9487179487179487,16
274236001786,165000,119.6236559139784946,9
274236001790,164800,135.9724612736660929,13
274236001791,148000,128.1163434903047091,8
274236001795,144000,120.5000000000000000,5
274236003699,146900,124.0000000000000000,21
274275001811,142500,115.6069364161849711,9
290291000005,131000,115.6015037593984962,78
290450000043,115000,106.7193675889328063,26
290531000082,130000,92.4784217016029593,8
290531000086,100000,85.5762594893029676,6
290531002682,318900,186.6003510825043885,11
290531002836,137500,94.0514469453376206,10
290543000096,47150,42.2919508867667121,21
290564000108,55000,30.5555555555555556,6
290825000223,114900,95.1923076923076923,14
290837000234,122000,81.4419225634178905,6
290837000236,103000,78.5060975609756098,6
290837000237,152900,125.6505576208178439,15
290837002369,117000,97.5000000000000000,9
290837002783,138000,107.0911722141823444,19
291038000339,96000,93.0232558139534884,6
291041000342,121400,97.4025974025974026,9
291140000406,90000,73.0519480519480519,5
291201000455,95000,71.5859030837004405,6
291201000460,59000,47.2000000000000000,5
291201000466,31038,27.6631016042780749,8
291201000469,42500,31.8877551020408163,7
291201000477,14000,8.7719298245614035,5
291201002784,37000,21.8417945690672963,5
291203000479,115000,102.4786324786324786,20
291203002779,115000,102.4786324786324786,20
291230000499,115000,109.0047393364928910,6
291230000501,122500,116.1858974358974359,5
291266000529,23500,22.7272727272727273,5
291314000554,159000,96.8275862068965517,10
291362000584,75000,62.1848739495798319,28
291376000602,139000,111.7734724292101341,6
291376000604,139000,111.7734724292101341,6
291383000447,94000,83.5555555555555556,5
291383000613,85000,63.2440476190476190,7
291383000626,114900,80.0696864111498258,5
291383002858,48000,39.2857142857142857,6
291428000644,72000,62.7133105802047782,5
291428002464,72000,62.7133105802047782,5
291440000669,80000,58.5106382978723404,7
291443000673,105000,90.9878682842287695,5
291443000674,105000,90.9878682842287695,5
291449000681,64500,51.4195583596214511,7
291548000713,74500,59.0909090909090909,5
291548000716,66500,60.8974358974358974,6
291548000721,87500,87.3253493013972056,5
291548000725,140000,95.8230958230958231,9
291548002374,53000,44.1666666666666667,8
291548003107,45000,35.0740452065471551,10
291640000824,18000,11.5015974440894569,5
291640000838,119000,106.8416119962511715,21
291640000848,148000,125.0000000000000000,25
291640000879,29000,26.2919310970081596,12
291640003082,23000,22.4171539961013645,6
291677000920,185000,146.7889908256880734,15
291677000921,182000,149.1803278688524590,11
291677000924,222000,183.3527357392316647,20
291677000927,218771,181.8181818181818182,12
291677000928,169000,149.6889580093312597,5
291782000947,250000,162.3794212218649518,9
291782003236,230000,175.0000000000000000,17
291824000965,51000,42.5392670157068063,10
291830000544,140000,83.0401125967628431,6
291830003010,229500,128.3445945945945946,5
291854003113,269900,170.8227848101265823,8
291869001018,142000,138.4015594541910331,8
291869001021,167000,129.3252595155709343,5
291869001022,173500,132.3425336164189667,9
291869001025,183000,130.7142857142857143,8
291869002468,155500,131.9444444444444444,6
292001002860,164000,136.8821292775665399,42
292067001111,148500,127.6595744680851064,16
292067001116,105000,80.2139037433155080,6
292067001121,156000,124.2038216560509554,5
292067002420,114500,105.5555555555555556,24
292280001260,115000,107.6779026217228464,5
292280001267,52000,40.8163265306122449,5
292280001277,105000,77.0777479892761394,5
292280001288,164950,124.5716510903426791,18
292316001329,151500,126.7605633802816901,23
292355000615,157000,107.1672354948805461,6
292355001372,85000,76.9927536231884058,5
292370001416,129000,111.7318435754189944,5
292370002848,61000,36.3095238095238095,6
292373001426,173500,138.2470119521912351,5
292373001427,150000,105.9008379888268156,7
292373002889,173500,138.2470119521912351,5
292373002913,50000,36.8188512518409426,7
292373003024,135000,96.8436154949784792,18
292514001444,36000,35.1562500000000000,5
292607001520,66500,60.2355072463768116,5
292607001528,79900,69.6428571428571429,5
292607003125,85000,75.3968253968253968,5
292648001878,50000,36.7082533589251440,7
292664001568,41000,30.2583025830258303,7
292664001570,32000,30.3605313092979127,6
292664001571,63000,54.4982698961937716,21
292664001575,36000,35.0877192982456140,13
292664002473,65000,62.9844961240310078,10
292892001841,132500,110.4807692307692308,54
292892001843,128000,95.1086956521739130,11
292892001844,127500,118.0909090909090909,13
292892001846,139000,110.4807692307692308,6
292892003199,135000,111.1206159110350727,19
292895001854,141000,124.1950321987120515,12
292895001859,125000,102.7960526315789474,5
292895002681,130000,104.1666666666666667,10
292895002822,135000,110.4797979797979798,6
292910001862,86500,67.0016750418760469,12
292917001871,35350,32.0199275362318841,15
292925001873,58600,53.2727272727272727,11
292928001877,12000,9.1164095371669004,5
292928001889,137000,120.6306306306306306,163
292928001930,143000,120.5035971223021583,110
292928001943,10000,9.7633136094674556,7
292928001968,150500,118.5218978102189781,34
292928001975,35000,27.0897832817337461,10
292928001986,79000,66.5777777777777778,31
292928001997,113600,96.7741935483870968,17
292928002000,156500,111.9034406215316315,34
292928002026,55000,43.5729847494553377,31
292928002170,106000,86.7670364500792393,8
292928002403,60000,52.8846153846153846,33
292928002454,124900,99.2647058823529412,7
292928002790,64400,36.1138370951913641,13
292928002829,114900,106.3888888888888889,67
292976002055,95000,69.4006309148264984,18
292982002060,29625,20.3748280605226960,5
293045002089,110000,84.8005502063273728,11
293045002574,115000,87.1886120996441281,8
293045003136,75500,73.1589147286821705,5
293066002105,33100,32.8373015873015873,13
293066002107,192500,166.9117647058823529,7
293066002109,155500,111.0197368421052632,18
293066002112,31000,25.5591054313099042,11
293069002115,147700,135.2564102564102564,11
293105002149,79900,70.7079646017699115,5
293105002989,143000,103.0465949820788530,8
293144002898,50000,44.6565557729941292,9
293153002190,161000,130.5442176870748299,20
293153002191,164900,139.0387858347386172,11
293153002192,199900,151.9541778975741240,24
293153002193,185000,159.3591905564924115,50
293153002417,179000,142.7838827838827839,17
293165002110,250000,168.9189189189189189,7
293165002652,132000,109.0632727272727273,34
293165002845,145000,117.3595915390226112,12
293165002870,128900,99.6835443037974684,13
293165003080,294722,165.8710635769459299,41
293165003149,163000,121.5307582260371960,8
293165003155,164000,144.1441441441441441,15
293219002545,115000,93.2203389830508475,6
293231002265,179900,138.4615384615384615,17
310003400034,92000,66.2393162393162393,11
310016501790,95000,81.3852813852813853,12
310313000029,90000,75.9606791778373548,7
310381001503,93000,65.1041666666666667,8
310381001504,92500,66.9344042838018742,14
310381001508,151000,93.0375847196549600,5
317011000719,183950,115.3583617747440273,12
317011002239,170700,121.6370262390670554,12
317071000973,119375,78.3300524934383202,7
317071000976,83000,68.9052437902483901,8
