school_nces_code;school_name;district_nces_code;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
130186002157;SWEETWATER ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;99750;56.8627450980392157;236
130186002159;BURNETT ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;84800;52.8301886792452830;281
130186002160;EASTSIDE ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;90000;55.1548578701739499;228
130186002318;HOLLY SPRINGS ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;165000;71.0594315245478036;352
130186002548;NEW MANCHESTER ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;152000;67.3076923076923077;606
130186002549;MIRROR LAKE ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;160500;68.1818181818181818;423
130186003345;NORTH DOUGLAS ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;103000;58.8768115942028986;369
130186003346;BILL ARP ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;113908;63.8617580766341097;347
130186003628;CHAPEL HILL ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;179000;73.7546125461254613;535
130186003911;MASON CREEK ELEMENTARY SCHOOL;1301860;Douglas County School District;Atlanta-Sandy Springs-Roswell, GA;148750;74.5178258328462887;330
130213000920;HUDDLESTON ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;215500;106.8564432200795837;404
130213000923;PEACHTREE CITY ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;265000;112.3853211009174312;391
130213001174;KEDRON ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;314900;121.9390304847576212;268
130213001235;SPRING HILL ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;150000;80.9418690213392200;605
130213001893;NORTH FAYETTE ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;165000;65.0273224043715847;391
130213001955;OAK GROVE ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;180000;111.1111111111111111;235
130213002115;BRAELINN ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;419344;123.4194612424409016;398
130213002116;ROBERT J. BURCH ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;275000;95.3591862682771774;268
130213002258;PEEPLES ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;320000;118.3144246353322528;389
130213002554;CLEVELAND ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;259900;99.1959798994974874;510
130213002555;SARA HARP MINTER ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;290000;96.1234177215189873;512
130213002876;CRABAPPLE LANE ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;365000;115.0000000000000000;471
130213003802;INMAN ELEMENTARY SCHOOL;1302130;Fayette County School District;Atlanta-Sandy Springs-Roswell, GA;164900;77.8041074249605055;741
130222000268;CHATTAHOOCHEE ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;213000;104.5656309448319594;778
130222000953;MIDWAY ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;326000;104.8815853069115515;478
130222000954;BIG CREEK ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;325000;109.5890410958904110;289
130222000955;MASHBURN ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;250000;98.0392156862745098;866
130222000957;CUMMING ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;204750;96.4868701206529454;898
130222001610;DAVES CREEK ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;354900;110.3169670602858919;428
130222001895;COAL MOUNTAIN ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;243000;95.8029197080291971;764
130222002169;VICKERY CREEK ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;359900;108.3878887070376432;973
130222002173;SAWNEE ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;252000;96.0354785478547855;1034
130222002320;SETTLES BRIDGE ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;326020;105.0368550368550369;600
130222002487;MATT ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;227000;97.3709834469328140;1130
130222002880;SHARON ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;412500;110.8206485771012574;604
130222002881;CHESTATEE ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;194900;99.1852639036486008;885
130222003353;SHILOH POINT ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;330000;115.9372958850424559;944
130222003356;SILVER CITY ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;242900;92.8792569659442724;1158
130222003685;JOHNS CREEK ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;443000;124.5683255430299698;736
130222003825;HAW CREEK ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;395000;114.2674752633258857;625
130222003923;BROOKWOOD ELEMENTARY SCHOOL;1302220;Forsyth County School District;Atlanta-Sandy Springs-Roswell, GA;310500;111.6947322970639033;632
130228000035;CRABAPPLE CROSSING ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;410000;130.6666666666666667;585
130228000217;CONLEY HILLS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;65000;51.2820512820512821;208
130228000217;CONLEY HILLS ELEMENTARY SCHOOL;1302280;Fulton County School District;Seattle-Tacoma-Bellevue, WA;447950;168.1238938053097345;4
130228000927;NEW PROSPECT ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;477750;129.7030303030303030;370
130228000948;FINDLEY OAKS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;375000;121.2374581939799331;361
130228000965;DOLVIN ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;330000;127.5060144346431435;586
130228000968;ESTHER JACKSON ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;259000;109.2176607281177382;425
130228000969;C.H. GULLATT ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;34784;24.8784722222222222;213
130228000970;LOVE T. NOLAN ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;80000;44.0633245382585752;534
130228000971;S. L. LEWIS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;95000;49.9870967741935484;266
130228000974;ALPHARETTA ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;318000;128.1419418432725481;414
130228000976;MOUNTAIN PARK ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;345000;126.8292682926829268;983
130228000978;ROSWELL NORTH ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;325000;130.7847082494969819;1084
130228000986;A. PHILLIP RANDOLPH ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;165900;69.8089439428931346;320
130228000988;PARKLANE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;122500;86.2385321100917431;428
130228000991;SEABORN LEE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;115000;56.3556668753913588;355
130228000997;BROOKVIEW ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;70000;44.1988950276243094;59
130228000998;CAMPBELL ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;88592;49.6687804878048780;347
130228001006;MARY M. BETHUNE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;72000;43.8230383973288815;378
130228001013;PALMETTO ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;115000;61.1075338055376690;292
130228001015;WOODLAND ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;242900;125.1049538203190596;1344
130228001025;MIMOSA ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;127000;92.3217550274223035;187
130228001026;HIGH POINT ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;384900;154.1666666666666667;1352
130228001032;SPALDING DRIVE CHARTER ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;225500;116.6666666666666667;753
130228001043;EVOLINE C. WEST ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;150000;62.7746390458254865;612
130228001615;NORTHWOOD ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;265000;122.0204313280363224;794
130228001620;STATE BRIDGE CROSSING ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;320000;115.4303847679492265;558
130228001623;RIVER EVES ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;347000;119.4901315789473684;803
130228002001;HEARDS FERRY ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;650000;187.3601789709172260;961
130228002078;LAKE WINDWARD ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;357000;116.3849154746423927;493
130228002122;MEDLOCK BRIDGE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;432500;124.9607041810751336;313
130228002170;HAPEVILLE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;84900;66.5301944728761515;249
130228002189;SWEET APPLE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;440000;131.3320825515947467;519
130228002190;SHAKERAG ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;353000;120.2531645569620253;370
130228002264;STONEWALL TELL ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;219000;67.5790921595598349;924
130228002321;SUMMIT HILL ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;575000;143.0962343096234310;652
130228002378;ABBOTTS HILL ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;309500;115.1104100946372240;417
130228002379;HERITAGE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;69900;41.4285714285714286;162
130228002380;DUNWOODY SPRINGS CHARTER SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;409000;113.5846192764988616;963
130228002382;OCEE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;280000;116.9732441471571906;505
130228002489;CREEK VIEW ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;414900;128.0409731113956466;557
130228002490;HEMBREE SPRINGS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;258000;122.9674796747967480;778
130228002561;LIBERTY POINT ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;97000;52.7978339350180505;304
130228002887;HAMILTON E. HOLMES ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;75000;48.8754325259515571;604
130228003363;RENAISSANCE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;175000;59.4594594594594595;674
130228003365;COGBURN WOODS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;240000;124.1080530071355759;987
130228003367;WILSON CREEK ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;424500;126.1451726568005638;704
130228003561;OAKLEY ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;131500;57.6834333179510844;578
130228003816;LAKE FOREST ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;183500;124.4331065759637188;244
130228003842;ISON SPRINGS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;300000;109.6374889478337754;444
130228003874;BIRMINGHAM FALLS ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;646000;151.6203703703703704;494
130228003940;CLIFTONDALE ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;179000;63.2022471910112360;809
130228004002;FELDWOOD ELEMENTARY SCHOOL;1302280;Fulton County School District;Atlanta-Sandy Springs-Roswell, GA;99500;55.1034975017844397;385
130234001054;ELLIJAY ELEMENTARY SCHOOL;1302340;Gilmer County School District;Atlanta-Sandy Springs-Roswell, GA;53746;31.9916666666666667;1
130252001049;JORDAN HILL ROAD ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;195000;91.4247619047619048;342
130252001089;MOORE ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;18000;16.2760416666666667;98
130252001093;ORRS ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;84263;46.2962962962962963;245
130252001098;JACKSON ROAD ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;84900;52.9100529100529101;173
130252001099;ANNE STREET ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;29500;21.7592592592592593;84
130252001100;CRESCENT ROAD ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;121900;61.6395494367959950;299
130252001101;BEAVERBROOK ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;115000;72.7923627684964200;71
130252001102;ATKINSON ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;20000;17.6923076923076923;107
130252002194;COWAN ROAD ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;76900;43.8084112149532710;221
130252002281;FUTRAL ROAD ELEMENTARY SCHOOL;1302520;Spalding County School District;Atlanta-Sandy Springs-Roswell, GA;113000;61.6083009079118029;324
130255000046;WALNUT GROVE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;183000;84.4550830751900873;645
130255000272;CRAIG ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;211000;84.2720066750104297;599
130255000296;NESBIT ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;159900;76.9230769230769231;245
130255000309;SIMONTON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;147000;73.9275147928994083;506
130255000327;SIMPSON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;352500;115.2516327314636957;795
130255000972;FORT DANIEL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;188000;82.5818699572852397;408
130255000973;JACKSON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;183000;84.4271018091521816;1041
130255000992;KANOHEDA ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;125000;72.1925133689839572;291
130255001109;DYER ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;192500;80.0000000000000000;665
130255001110;ROCKBRIDGE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;150000;82.7554179566563467;375
130255001112;KNIGHT ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;160000;80.2919708029197080;444
130255001116;CENTERVILLE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;126000;67.5366627031311930;462
130255001117;LILBURN ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;135000;73.6220472440944882;436
130255001119;SUWANEE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;264900;95.5337950800095534;401
130255001120;PEACHTREE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;157500;88.2463387157341344;759
130255001121;LAWRENCEVILLE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;161500;76.2658227848101266;247
130255001125;NORCROSS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;185000;93.6657681940700809;599
130255001131;SUGAR HILL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;179000;88.0503144654088050;922
130255001134;BRITT ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;145000;71.2136664966853646;565
130255001137;MOUNTAIN PARK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;163000;81.9558359621451104;444
130255001138;HARMONY ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;250000;88.1654798236690404;579
130255001139;GRAYSON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;200000;82.5612518015235742;920
130255001140;BETHESDA ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;149000;78.0224024719969100;388
130255001249;HARBINS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;214000;81.0165351371664788;1243
130255001635;MAGILL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;146700;72.4841341795104261;887
130255001901;ANNISTOWN ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;134900;66.3360198388096714;291
130255001902;ARCADO ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;185000;84.5864661654135338;479
130255001903;BEAVER RIDGE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;143000;82.6923076923076923;504
130255001931;BERKELEY LAKE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;249000;101.4610389610389610;773
130255001938;HOPKINS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;126000;71.4285714285714286;286
130255001961;BROOKWOOD ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;203000;84.1894977168949772;759
130255001981;NORTON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;160000;70.7820121951219512;893
130255002005;MINOR ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;147000;75.8054327226784586;321
130255002040;MCKENDREE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;169900;79.3357933579335793;663
130255002041;CEDAR HILL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;155900;73.3847810480976310;665
130255002082;CHATTAHOOCHEE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;194000;92.8659286592865929;1222
130255002125;DACULA ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;185000;79.8095771492579109;1034
130255002126;SHILOH ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;167000;69.4343367515712868;461
130255002176;PHARR ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;193000;77.8678304239401496;554
130255002197;M. H. MASON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;318700;112.6373626373626374;588
130255002211;PARTEE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;145000;66.9313669880884855;465
130255002214;TAYLOR ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;182000;77.6102735901730877;782
130255002267;MEADOWCREEK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;125000;77.1812080536912752;192
130255002322;ROCK SPRINGS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;185000;84.1275406504065041;802
130255002323;FREEMAN'S MILL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;189900;82.5550366911274183;667
130255002324;SUSAN STRIPLING ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;229000;108.6956521739130435;205
130255002325;RIVERSIDE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;303155;101.4732411304870716;551
130255002898;CORLEY ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;126000;75.3920386007237636;242
130255002899;IVY CREEK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;193000;84.2607313195548490;927
130255002900;SYCAMORE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;180330;87.6470588235294118;625
130255002901;W. J. COOPER ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;197000;82.5593395252837977;1114
130255002902;PARSONS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;260000;101.6858237547892720;479
130255002904;J. A. ALFORD ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;135000;73.4893848666303756;449
130255002905;DUNCAN CREEK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;215000;87.1804654711942007;1162
130255003381;MULBERRY ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;204750;78.3700000000000000;457
130255003382;LOVIN ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;177800;76.6587112171837709;605
130255003393;PATRICK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;199000;89.2293114339861023;824
130255003395;ALCOVA ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;165000;77.4099318403115871;960
130255003396;MARGARET WINN HOLT ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;145000;75.4021447721179625;610
130255003397;LEVEL CREEK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;325000;105.7522123893805310;828
130255003399;CHARLES BRANT CHESNEY ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;154500;91.2969283276450512;368
130255003785;ROSEBUD ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;151000;68.6136071887034660;699
130255003786;TRIP ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;175000;76.4044943820224719;757
130255003813;BENEFIELD ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;136000;78.3912747102931152;773
130255003814;PUCKETT'S MILL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;299900;89.5337301587301587;563
130255003835;STARLING ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;215000;82.3863636363636364;812
130255003893;WOODWARD MILL ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;180000;81.3312327688066168;677
130255003943;WHITE OAK ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;222900;86.7600542250338906;776
130255003965;ROBERTS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;249000;98.5395189003436426;686
130255003979;BURNETTE ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;230000;96.2135319677219119;494
130255003989;FERGUSON ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;115000;72.1726190476190476;300
130255004004;JENKINS ELEMENTARY SCHOOL;1302550;Gwinnett County School District;Atlanta-Sandy Springs-Roswell, GA;120000;71.0241893978383942;388
130261001158;LANIER ELEMENTARY SCHOOL;1302610;Hall County School District;Atlanta-Sandy Springs-Roswell, GA;690000;157.3905109489051095;1
130261001268;FRIENDSHIP ELEMENTARY SCHOOL;1302610;Hall County School District;Atlanta-Sandy Springs-Roswell, GA;450000;180.1487862176977291;19
130270001188;NEW MOUNTAIN HILL ELEMENTARY SCHOOL;1302700;Harris County School District;Atlanta-Sandy Springs-Roswell, GA;239821;;1
130270002007;PARK ELEMENTARY SCHOOL;1302700;Harris County School District;Atlanta-Sandy Springs-Roswell, GA;56000;;1
